measured,configuration,brute_force,brute_force_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[SKIPUPSCALING, VERBOSELOG, CLEARDIRBEFORECONVERT]",3.33,0,3.323,0.018,3.295,3.352,true,0.007,0.002,0
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.8,0,5.765,0.015,5.741,5.788,false,0.035,0.006,0.001
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",6.022,0,6.074,0.026,6.033,6.115,false,0.052,0.009,0.003
"true","[SCALE, CLEARDIRBEFORECONVERT]",7.545,0,7.363,0.075,7.243,7.482,false,0.182,0.025,0.033
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.375,0,8.344,0.038,8.284,8.404,true,0.031,0.004,0.001
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",27.568,0,26.889,0.069,26.78,26.999,false,0.679,0.025,0.461
"true","[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ROUNDINGHANDLER, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",15.411,0,15.289,0.24,14.907,15.67,true,0.122,0.008,0.015
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALE]",15.161,0,14.865,0.251,14.465,15.265,true,0.296,0.02,0.088
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP]",57.427,0,56.302,0.358,55.732,56.873,false,1.125,0.02,1.266
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.465,0,12.384,0.07,12.273,12.496,true,0.081,0.007,0.007
"true","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, HALTONERROR]",3.053,0,3.064,0.004,3.058,3.07,false,0.011,0.004,0
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",41.546,0,40.801,0.384,40.19,41.412,false,0.745,0.018,0.555
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",37.624,0,38.213,0.38,37.609,38.817,true,0.589,0.015,0.347
"true","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, HALTONERROR, GUIADVANCEDOPTIONS]",231.938,0,228.614,1.763,225.809,231.419,false,3.324,0.015,11.049
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, HALTONERROR, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",69.179,0,69.051,0.207,68.721,69.381,true,0.128,0.002,0.016
"true","[PLATFORM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",383.321,0,381.759,3.002,376.983,386.535,true,1.562,0.004,2.44
"true","[SCALEISHEIGHTDP, SCALE]",7.478,0,7.668,0.187,7.369,7.966,true,0.19,0.025,0.036
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",2.294,0,2.294,0.018,2.266,2.323,true,0,0,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",27.169,0,26.812,0.084,26.679,26.945,false,0.357,0.013,0.127
"true","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.331,0,8.377,0.05,8.298,8.457,true,0.046,0.005,0.002
"true","[SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",3.071,0,3.062,0.015,3.039,3.086,true,0.009,0.003,0
"true","[ENABLEPNGCRUSH, GUIADVANCEDOPTIONS]",56.276,0,56.701,0.691,55.602,57.8,true,0.425,0.007,0.181
"true","[ENABLEMOZJPEG, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",40.715,0,40.262,0.391,39.64,40.884,true,0.453,0.011,0.205
"true","[POSTCONVERTWEBP, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, HALTONERROR]",3.058,0,3.08,0.017,3.053,3.107,true,0.022,0.007,0
"true","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",6.06,0,6.041,0.008,6.028,6.054,false,0.019,0.003,0
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, HALTONERROR]",7.547,0,7.613,0.032,7.562,7.664,false,0.066,0.009,0.004
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",10.153,0,10.216,0.053,10.132,10.301,true,0.063,0.006,0.004
"true","[SCALEISHEIGHTDP, ROUNDINGHANDLER, GUIADVANCEDOPTIONS]",55.685,0,56.434,0.606,55.471,57.398,true,0.749,0.013,0.561
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",7.867,0,7.832,0.04,7.768,7.895,true,0.035,0.004,0.001
"true","[PLATFORM, INCLUDEANDROIDLDPITVDPI, ENABLEANTIALIASING]",149.265,0,148.909,0.525,148.074,149.744,true,0.356,0.002,0.127
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.305,0,8.353,0.011,8.336,8.371,false,0.048,0.006,0.002
"true","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, SCALE, HALTONERROR, IOSCREATEIMAGESETFOLDERS]",3.328,0,3.327,0.03,3.279,3.375,true,0.001,0,0
"true","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",38.114,0,38.169,0.481,37.404,38.934,true,0.055,0.001,0.003
"true","[ENABLEMOZJPEG, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",9.234,0,9.024,0.107,8.854,9.195,false,0.21,0.023,0.044
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",27.331,0,27.144,0.144,26.915,27.374,true,0.187,0.007,0.035
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",23.805,0,23.758,0.11,23.583,23.934,true,0.047,0.002,0.002
"true","[POSTCONVERTWEBP, CLEARDIRBEFORECONVERT]",57.024,0,56.087,0.793,54.824,57.35,true,0.937,0.017,0.878
"true","[OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER]",183.282,0,181.971,1.276,179.941,184.002,true,1.311,0.007,1.719
"true","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALE, CLEARDIRBEFORECONVERT]",7.705,0,7.836,0.03,7.788,7.883,false,0.131,0.017,0.017
"true","[PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.867,0,3.891,0.013,3.871,3.912,false,0.024,0.006,0.001
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",13.947,0,13.959,0.035,13.904,14.015,true,0.012,0.001,0
"true","[POSTCONVERTWEBP, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",6.038,0,6.059,0.019,6.029,6.09,true,0.021,0.003,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",8.34,0,8.351,0.029,8.304,8.398,true,0.011,0.001,0
"true","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",18.029,0,18.142,0.053,18.057,18.227,false,0.113,0.006,0.013
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",57.153,0,56.349,0.472,55.597,57.1,false,0.804,0.014,0.646
"true","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",12.53,0,12.577,0.031,12.528,12.625,true,0.047,0.004,0.002
"true","[COMPRESSQUALITY, GUIADVANCEDOPTIONS]",53.727,0,53.32,0.453,52.599,54.04,true,0.407,0.008,0.166
"true","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",7.853,0,7.868,0.053,7.784,7.953,true,0.015,0.002,0
"true","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",26.839,0,26.927,0.198,26.613,27.242,true,0.088,0.003,0.008
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",2.297,0,2.314,0.016,2.289,2.34,true,0.017,0.007,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",8.312,0,8.336,0.052,8.253,8.418,true,0.024,0.003,0.001
"true","[INCLUDEANDROIDLDPITVDPI, SCALEMODE]",2.284,0,2.294,0.012,2.275,2.313,true,0.01,0.004,0
"true","[PLATFORM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",24.678,0,24.488,0.201,24.168,24.808,true,0.19,0.008,0.036
"true","[ENABLEPNGCRUSH, VERBOSELOG]",57.356,0,56.422,0.779,55.183,57.661,true,0.934,0.017,0.872
"true","[POSTCONVERTWEBP, ENABLEANTIALIASING]",74.461,0,74.072,0.545,73.204,74.939,true,0.389,0.005,0.151
"true","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, SCALEMODE, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.279,0,2.307,0.003,2.302,2.313,false,0.028,0.012,0.001
"true","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",72.923,0,73.834,0.445,73.126,74.543,false,0.911,0.012,0.83
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",8.429,0,8.551,0.157,8.301,8.801,true,0.122,0.014,0.015
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, HALTONERROR]",24.794,0,24.488,0.107,24.318,24.657,false,0.306,0.012,0.094
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, VERBOSELOG, ENABLEANTIALIASING, SCALE, IOSCREATEIMAGESETFOLDERS]",9.012,0,9.322,0.065,9.218,9.426,false,0.31,0.033,0.096
"true","[SCALEISHEIGHTDP, COMPRESSQUALITY]",53.358,0,53.33,0.647,52.3,54.36,true,0.028,0.001,0.001
"true","[ENABLEMOZJPEG, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, ENABLEANTIALIASING, SCALEMODE, IOSCREATEIMAGESETFOLDERS]",2.275,0,2.303,0.017,2.276,2.33,false,0.028,0.012,0.001
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",14.135,0,13.427,0.437,12.732,14.122,false,0.708,0.053,0.501
"true","[PLATFORM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",8.331,0,8.333,0.02,8.301,8.364,true,0.002,0,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",26.692,0,26.895,0.245,26.505,27.286,true,0.203,0.008,0.041
"true","[UPSCALINGALGORITHM, ENABLEMOZJPEG]",46.597,0,46.444,0.329,45.921,46.967,true,0.153,0.003,0.023
"true","[SCALEMODE, HALTONERROR]",2.302,0,2.302,0.011,2.283,2.32,true,0,0,0
"true","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS]",8.154,0,8.037,0.141,7.812,8.263,true,0.117,0.015,0.014
"true","[INCLUDEANDROIDLDPITVDPI, VERBOSELOG]",61.021,0,61.235,0.417,60.571,61.898,true,0.214,0.003,0.046
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",26.835,0,26.829,0.115,26.646,27.012,true,0.006,0,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",5.763,0,5.8,0.035,5.744,5.855,true,0.037,0.006,0.001
"true","[SKIPUPSCALING]",3.333,0,3.321,0.009,3.307,3.335,true,0.012,0.004,0
"true","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",2.304,0,2.291,0.016,2.266,2.317,true,0.013,0.006,0
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",26.436,0,26.597,0.136,26.38,26.814,true,0.161,0.006,0.026
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, ROUNDINGHANDLER, HALTONERROR, CLEARDIRBEFORECONVERT]",46.09,0,46.455,0.435,45.763,47.147,true,0.365,0.008,0.133
"true","[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",8.396,0,8.36,0.024,8.322,8.399,true,0.036,0.004,0.001
"true","[POSTCONVERTWEBP, SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ENABLEANTIALIASING, ROUNDINGHANDLER]",206.805,0,206.208,0.787,204.956,207.46,true,0.597,0.003,0.356
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, SCALEMODE]",3.859,0,3.907,0.017,3.879,3.935,false,0.048,0.012,0.002
"true","[INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, CLEARDIRBEFORECONVERT]",61.505,0,61.608,0.722,60.458,62.757,true,0.103,0.002,0.011
"true","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",14.535,0,14.519,0.138,14.3,14.738,true,0.016,0.001,0
