measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",42.75,0.0,9.285,0.18,8.839,9.732,false,33.465,3.604,1119.906
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.39,0.0,18.737,0.191,18.263,19.211,true,0.347,0.019,0.12
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",54.43,0.0,62.428,1.705,58.193,66.663,false,7.998,0.128,63.968
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",54.69,0.0,67.972,0.812,65.955,69.989,false,13.282,0.195,176.412
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",14.16,0.0,18.559,0.491,17.34,19.778,false,4.399,0.237,19.351
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",47.53,0.0,8.525,0.112,8.247,8.803,false,39.005,4.575,1521.39
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER]",50.15,0.0,55.773,1.329,52.473,59.074,false,5.623,0.101,31.618
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",42.7,0.0,8.489,0.26,7.843,9.136,false,34.211,4.03,1170.393
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",50.87,0.0,18.678,0.218,18.137,19.219,false,32.192,1.724,1036.325
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",54.38,0.0,61.666,0.272,60.99,62.343,false,7.286,0.118,53.086
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",46.93,0.0,8.883,0.524,7.581,10.184,false,38.047,4.283,1447.574
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",17.12,0.0,18.569,0.212,18.044,19.095,false,1.449,0.078,2.1
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",54.38,0.0,61.359,0.854,59.238,63.48,false,6.979,0.114,48.706
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",38.81,0.0,6.227,0.34,5.382,7.072,false,32.583,5.233,1061.652
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",43.04,0.0,6.013,0.283,5.31,6.715,false,37.027,6.158,1370.999
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",43.35,0.0,9.727,0.134,9.394,10.059,false,33.623,3.457,1130.506
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",14.45,0.0,8.447,0.283,7.745,9.15,false,6.003,0.711,36.036
"false","[DEEPCOPY, DISKSYNC]",50.75,0.0,55.469,0.326,54.658,56.279,false,4.719,0.085,22.269
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",43.04,0.0,6.062,0.354,5.183,6.941,false,36.978,6.1,1367.372
"false","[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",14.5,0.0,9.385,0.327,8.572,10.198,false,5.115,0.545,26.163
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",54.43,0.0,61.448,0.11,61.174,61.721,false,7.018,0.114,49.252
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",50.2,0.0,54.279,0.992,51.815,56.744,false,4.079,0.075,16.638
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",42.7,0.0,9.056,0.423,8.006,10.105,false,33.644,3.715,1131.919
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",17.07,0.0,18.474,0.397,17.487,19.461,false,1.404,0.076,1.971
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",54.98,0.0,61.411,0.625,59.859,62.964,false,6.431,0.105,41.358
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",43.3,0.0,8.478,0.131,8.151,8.804,false,34.822,4.107,1212.572
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",43.64,0.0,6.336,0.435,5.256,7.416,false,37.304,5.888,1391.588
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",25.24,0.0,36.211,0.933,33.892,38.53,false,10.971,0.303,120.363
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",50.87,0.0,18.923,0.228,18.356,19.489,false,31.947,1.688,1020.611
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC]",43.3,0.0,8.589,0.435,7.509,9.669,false,34.711,4.041,1204.854
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.39,0.0,18.929,0.118,18.637,19.221,false,0.539,0.028,0.291
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER]",50.8,0.0,54.428,0.716,52.649,56.206,false,3.628,0.067,13.162
"false","[TRANSIENTMODE, DISKSYNC]",39.41,0.0,6.037,0.284,5.332,6.743,false,33.373,5.528,1113.757
"false","[TRANSIENTMODE, MONITOR, CLOCK]",6.33,0.0,6.002,0.191,5.527,6.477,true,0.328,0.055,0.108
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",54.69,0.0,67.648,0.733,65.828,69.468,false,12.958,0.192,167.91
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",51.47,0.0,18.407,0.479,17.218,19.596,false,33.063,1.796,1093.162
"false","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",25.84,0.0,35.854,0.903,33.612,38.096,false,10.014,0.279,100.28
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",43.04,0.0,6.24,0.31,5.469,7.011,false,36.8,5.897,1354.24
"true","[SNAPSHOTSERIALIZER]",13.18,0.0,13.727,0.183,13.274,14.181,false,0.547,0.04,0.299
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",51.47,0.0,19.413,0.495,18.183,20.643,false,32.057,1.651,1027.651
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER]",17.07,0.0,18.244,0.277,17.555,18.932,false,1.174,0.064,1.378
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",17.07,0.0,17.89,0.382,16.941,18.839,true,0.82,0.046,0.672
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",50.87,0.0,19.235,0.123,18.93,19.54,false,31.635,1.645,1000.773
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",54.38,0.0,61.456,0.323,60.652,62.259,false,7.076,0.115,50.07
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",46.93,0.0,8.357,0.233,7.777,8.936,false,38.573,4.616,1487.876
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",54.38,0.0,61.235,0.803,59.239,63.23,false,6.855,0.112,46.991
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",43.64,0.0,5.941,0.137,5.602,6.281,false,37.699,6.346,1421.215
"false","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",54.98,0.0,61.724,0.801,59.735,63.714,false,6.744,0.109,45.482
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR]",17.67,0.0,18.587,0.348,17.724,19.45,false,0.917,0.049,0.841
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",17.41,0.0,18.31,0.431,17.239,19.382,true,0.9,0.049,0.81
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",55.03,0.0,62.47,0.579,61.032,63.908,false,7.44,0.119,55.354
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",14.16,0.0,18.817,0.031,18.739,18.895,false,4.657,0.247,21.688
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",13.56,0.0,18.987,0.437,17.902,20.071,false,5.427,0.286,29.452
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",54.43,0.0,62.431,0.311,61.659,63.203,false,8.001,0.128,64.016
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",5.73,0.0,6.485,0.049,6.365,6.606,false,0.755,0.116,0.57
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",14.5,0.0,9.228,0.167,8.814,9.643,false,5.272,0.571,27.794
"false","[DEEPCOPY, MONITOR, CLOCK]",17.67,0.0,18.343,0.553,16.969,19.716,true,0.673,0.037,0.453
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",54.98,0.0,62.732,1.385,59.291,66.173,false,7.752,0.124,60.094

Total: 512
MSE: 331.618
RMSE: 18.21
MAPE: 111.209
Measured within ci: 8
Measured outside ci: 1
Predicted within ci: 82
Predicted outside ci: 421
