measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.997,0.0,9.011,0.324,8.208,9.815,false,2.014,0.224,4.056
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",12.514,0.0,9.285,0.18,8.839,9.732,false,3.229,0.348,10.426
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.607,0.0,18.737,0.191,18.263,19.211,false,7.13,0.381,50.837
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",56.64,0.0,67.972,0.812,65.955,69.989,false,11.332,0.167,128.414
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",61.943,0.0,62.428,1.705,58.193,66.663,true,0.485,0.008,0.235
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",12.167,0.0,18.559,0.491,17.34,19.778,false,6.392,0.344,40.858
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER]",52.031,0.0,55.773,1.329,52.473,59.074,false,3.742,0.067,14.003
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.505,0.0,8.525,0.112,8.247,8.803,false,2.02,0.237,4.08
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",6.974,0.0,8.489,0.26,7.843,9.136,false,1.515,0.178,2.295
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",11.777,0.0,18.678,0.218,18.137,19.219,false,6.901,0.369,47.624
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",57.748,0.0,61.666,0.272,60.99,62.343,false,3.918,0.064,15.351
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.849,0.0,8.883,0.524,7.581,10.184,false,2.034,0.229,4.137
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.554,0.0,18.569,0.212,18.044,19.095,false,1.985,0.107,3.94
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",56.647,0.0,61.359,0.854,59.238,63.48,false,4.712,0.077,22.203
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.829,0.0,6.227,0.34,5.382,7.072,true,0.602,0.097,0.362
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.704,0.0,6.013,0.283,5.31,6.715,true,0.691,0.115,0.477
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",12.022,0.0,9.727,0.134,9.394,10.059,false,2.295,0.236,5.267
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",6.997,0.0,8.447,0.283,7.745,9.15,false,1.45,0.172,2.102
"false","[DEEPCOPY, DISKSYNC]",52.031,0.0,55.469,0.326,54.658,56.279,false,3.438,0.062,11.82
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.212,0.0,6.062,0.354,5.183,6.941,true,0.15,0.025,0.022
"false","[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.462,0.0,9.385,0.327,8.572,10.198,false,2.077,0.221,4.314
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",63.535,0.0,61.448,0.11,61.174,61.721,false,2.087,0.034,4.356
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",57.329,0.0,54.279,0.992,51.815,56.744,false,3.05,0.056,9.302
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.482,0.0,9.056,0.423,8.006,10.105,false,2.574,0.284,6.625
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",16.094,0.0,18.474,0.397,17.487,19.461,false,2.38,0.129,5.664
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",57.748,0.0,61.411,0.625,59.859,62.964,false,3.663,0.06,13.418
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",7.564,0.0,8.478,0.131,8.151,8.804,false,0.914,0.108,0.835
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",6.704,0.0,6.336,0.435,5.256,7.416,true,0.368,0.058,0.135
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",26.706,0.0,36.211,0.933,33.892,38.53,false,9.505,0.262,90.345
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.436,0.0,18.923,0.228,18.356,19.489,false,7.487,0.396,56.055
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC]",6.974,0.0,8.589,0.435,7.509,9.669,false,1.615,0.188,2.608
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER]",57.329,0.0,54.428,0.716,52.649,56.206,false,2.901,0.053,8.416
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.456,0.0,18.929,0.118,18.637,19.221,false,7.473,0.395,55.846
"false","[TRANSIENTMODE, DISKSYNC]",6.829,0.0,6.037,0.284,5.332,6.743,false,0.792,0.131,0.627
"false","[TRANSIENTMODE, MONITOR, CLOCK]",6.508,0.0,6.002,0.191,5.527,6.477,false,0.506,0.084,0.256
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",57.368,0.0,67.648,0.733,65.828,69.468,false,10.28,0.152,105.678
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.777,0.0,18.407,0.479,17.218,19.596,false,6.63,0.36,43.957
"false","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",27.031,0.0,35.854,0.903,33.612,38.096,false,8.823,0.246,77.845
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.36,0.0,6.24,0.31,5.469,7.011,true,0.12,0.019,0.014
"false","[SNAPSHOTSERIALIZER]",15.438,0.0,13.727,0.183,13.274,14.181,false,1.711,0.125,2.928
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",11.928,0.0,19.413,0.495,18.183,20.643,false,7.485,0.386,56.025
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER]",15.583,0.0,18.244,0.277,17.555,18.932,false,2.661,0.146,7.081
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",15.091,0.0,17.89,0.382,16.941,18.839,false,2.799,0.156,7.834
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",56.155,0.0,61.456,0.323,60.652,62.259,false,5.301,0.086,28.101
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",11.928,0.0,19.235,0.123,18.93,19.54,false,7.307,0.38,53.392
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.357,0.0,8.357,0.233,7.777,8.936,false,2,0.239,4
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",58.24,0.0,61.235,0.803,59.239,63.23,false,2.995,0.049,8.97
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.212,0.0,5.941,0.137,5.602,6.281,true,0.271,0.046,0.073
"false","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",56.155,0.0,61.724,0.801,59.735,63.714,false,5.569,0.09,31.014
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR]",16.094,0.0,18.587,0.348,17.724,19.45,false,2.493,0.134,6.215
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",21.142,0.0,18.31,0.431,17.239,19.382,false,2.832,0.155,8.02
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",63.043,0.0,62.47,0.579,61.032,63.908,true,0.573,0.009,0.328
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",12.077,0.0,18.817,0.031,18.739,18.895,false,6.74,0.358,45.428
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",12.077,0.0,18.987,0.437,17.902,20.071,false,6.91,0.364,47.748
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",63.043,0.0,62.431,0.311,61.659,63.203,true,0.612,0.01,0.375
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",7.59,0.0,6.485,0.049,6.365,6.606,false,1.105,0.17,1.221
"false","[DEEPCOPY, MONITOR, CLOCK]",15.091,0.0,18.343,0.553,16.969,19.716,false,3.252,0.177,10.576
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",11.311,0.0,9.228,0.167,8.814,9.643,false,2.083,0.226,4.339
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",58.24,0.0,62.732,1.385,59.291,66.173,false,4.492,0.072,20.178

Total: 512
MSE: 24.991
RMSE: 4.999
MAPE: 18.532
Measured within ci: 2
Measured outside ci: 14
Predicted within ci: 66
Predicted outside ci: 430
