measured,configuration,brute_force,brute_force_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.114,0,61.666,0.272,60.99,62.343,true,0.552,0.009,0.305
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.549,0,8.883,0.524,7.581,10.184,true,0.334,0.038,0.112
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.941,0,18.569,0.212,18.044,19.095,true,0.372,0.02,0.138
"true","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.093,0,61.359,0.854,59.238,63.48,true,1.266,0.021,1.603
"true","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.42,0,6.227,0.34,5.382,7.072,true,0.193,0.031,0.037
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.021,0,6.013,0.283,5.31,6.715,true,0.008,0.001,0
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",10.075,0,9.727,0.134,9.394,10.059,false,0.348,0.036,0.121
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",8.483,0,8.447,0.283,7.745,9.15,true,0.036,0.004,0.001
"true","[DEEPCOPY, DISKSYNC]",55.412,0,55.469,0.326,54.658,56.279,true,0.057,0.001,0.003
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.92,0,6.062,0.354,5.183,6.941,true,0.142,0.023,0.02
"true","[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.998,0,9.385,0.327,8.572,10.198,true,0.613,0.065,0.376
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",63.355,0,61.448,0.11,61.174,61.721,false,1.907,0.031,3.637
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",55.307,0,54.279,0.992,51.815,56.744,true,1.028,0.019,1.057
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.557,0,9.056,0.423,8.006,10.105,true,0.499,0.055,0.249
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",18.132,0,18.474,0.397,17.487,19.461,true,0.342,0.019,0.117
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.512,0,61.411,0.625,59.859,62.964,true,0.101,0.002,0.01
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",8.369,0,8.478,0.131,8.151,8.804,true,0.109,0.013,0.012
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",5.935,0,6.336,0.435,5.256,7.416,true,0.401,0.063,0.161
"true","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",36.56,0,36.211,0.933,33.892,38.53,true,0.349,0.01,0.122
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.888,0,18.923,0.228,18.356,19.489,true,0.035,0.002,0.001
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC]",8.461,0,8.589,0.435,7.509,9.669,true,0.128,0.015,0.016
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.214,0,18.929,0.118,18.637,19.221,true,0.285,0.015,0.081
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER]",53.576,0,54.428,0.716,52.649,56.206,true,0.852,0.016,0.726
"true","[TRANSIENTMODE, DISKSYNC]",6.469,0,6.037,0.284,5.332,6.743,true,0.432,0.072,0.187
"true","[TRANSIENTMODE, MONITOR, CLOCK]",5.929,0,6.002,0.191,5.527,6.477,true,0.073,0.012,0.005
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.088,0,67.648,0.733,65.828,69.468,true,0.56,0.008,0.314
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.235,0,18.407,0.479,17.218,19.596,true,0.828,0.045,0.686
"true","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",36.074,0,35.854,0.903,33.612,38.096,true,0.22,0.006,0.048
"true","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.492,0,6.24,0.31,5.469,7.011,true,0.252,0.04,0.064
"true","[SNAPSHOTSERIALIZER]",13.182,0,13.727,0.183,13.274,14.181,false,0.545,0.04,0.297
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.868,0,19.413,0.495,18.183,20.643,true,0.545,0.028,0.297
"true","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER]",17.738,0,18.244,0.277,17.555,18.932,true,0.506,0.028,0.256
"true","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",17.784,0,17.89,0.382,16.941,18.839,true,0.106,0.006,0.011
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.643,0,19.235,0.123,18.93,19.54,false,0.592,0.031,0.35
"true","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",60.753,0,61.456,0.323,60.652,62.259,true,0.703,0.011,0.494
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.54,0,8.357,0.233,7.777,8.936,true,0.183,0.022,0.033
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.437,0,5.941,0.137,5.602,6.281,false,0.496,0.083,0.246
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",59.921,0,61.235,0.803,59.239,63.23,true,1.314,0.021,1.727
"true","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",60.495,0,61.724,0.801,59.735,63.714,true,1.229,0.02,1.51
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR]",18.289,0,18.587,0.348,17.724,19.45,true,0.298,0.016,0.089
"true","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.267,0,18.31,0.431,17.239,19.382,true,0.043,0.002,0.002
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.4,0,62.47,0.579,61.032,63.908,true,1.07,0.017,1.145
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",19.569,0,18.817,0.031,18.739,18.895,false,0.752,0.04,0.566
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.914,0,18.987,0.437,17.902,20.071,true,0.073,0.004,0.005
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.847,0,62.431,0.311,61.659,63.203,true,0.584,0.009,0.341
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",6.446,0,6.485,0.049,6.365,6.606,true,0.039,0.006,0.002
"true","[DEEPCOPY, MONITOR, CLOCK]",17.654,0,18.343,0.553,16.969,19.716,true,0.689,0.038,0.475
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",10.007,0,9.228,0.167,8.814,9.643,false,0.779,0.084,0.607
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",61.402,0,62.732,1.385,59.291,66.173,true,1.33,0.021,1.769

Total: 512
MSE: �
RMSE: �
MAPE: �
Measured within ci: 401
Measured outside ci: 111
Predicted within ci: 0
Predicted outside ci: 0
Valid configs: 0.0
