measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[A, C, F, I, J]",3.12,0.0,8.933,0.011,8.916,8.949,false,5.813,0.651,33.791
"false","[B, D, E, H, J]",1.56,0.0,2.924,0.007,2.913,2.936,false,1.364,0.466,1.86
"false","[C, D, F, G, I]",1.56,0.0,3.931,0.008,3.918,3.944,false,2.371,0.603,5.622
"false","[B, C, G, H, I]",1.56,0.0,3.931,0.011,3.914,3.948,false,2.371,0.603,5.622
"false","[B, D, G, H, I]",1.56,0.0,4.027,0.008,4.014,4.04,false,2.467,0.613,6.086
"false","[A, C, G, I, J]",3.12,0.0,9.035,0.014,9.012,9.057,false,5.915,0.655,34.987
"false","[B, D, E, I, J]",1.56,0.0,3.022,0.003,3.016,3.028,false,1.462,0.484,2.137
"false","[A, D, F, I, J]",3.12,0.0,5.028,0.011,5.011,5.045,false,1.908,0.379,3.64
"false","[B, E, F, H, I]",1.56,0.0,4.024,0.007,4.013,4.036,false,2.464,0.612,6.071
"false","[B, E, F, G, J]",1.56,0.0,3.027,0.008,3.013,3.04,false,1.467,0.485,2.152
"false","[D, E, F, G, H]",1.56,0.0,9.033,0.014,9.011,9.056,false,7.473,0.827,55.846
"false","[C, D, F, G, J]",1.56,0.0,3.021,0.009,3.007,3.036,false,1.461,0.484,2.135
"false","[C, D, F, H, I]",1.56,0.0,4.026,0.011,4.009,4.043,false,2.466,0.613,6.081
"false","[A, E, F, H, J]",3.12,0.0,5.03,0.011,5.013,5.047,false,1.91,0.38,3.648
"false","[B, C, G, H, J]",1.56,0.0,3.021,0.005,3.012,3.029,false,1.461,0.484,2.135
"false","[A, B, H, I, J]",3.12,0.0,8.036,0.01,8.02,8.051,false,4.916,0.612,24.167
"false","[C, D, E, H, J]",1.56,0.0,3.02,0.008,3.008,3.033,false,1.46,0.483,2.132
"false","[A, D, G, H, J]",3.12,0.0,5.028,0.005,5.02,5.036,false,1.908,0.379,3.64
"false","[C, E, F, G, I]",1.56,0.0,4.026,0.011,4.008,4.044,false,2.466,0.613,6.081
"false","[B, C, F, I, J]",1.56,0.0,3.027,0.01,3.011,3.043,false,1.467,0.485,2.152
"false","[B, D, F, H, J]",1.56,0.0,3.026,0.01,3.011,3.042,false,1.466,0.484,2.149
"false","[A, E, G, H, I]",3.12,0.0,6.035,0.015,6.011,6.058,false,2.915,0.483,8.497
"false","[A, E, F, I, J]",3.12,0.0,5.13,0.013,5.109,5.151,false,2.01,0.392,4.04
"false","[A, C, H, I, J]",3.12,0.0,9.129,0.012,9.109,9.148,false,6.009,0.658,36.108
"false","[C, D, G, H, I]",1.56,0.0,4.128,0.011,4.111,4.146,false,2.568,0.622,6.595
"false","[B, C, G, I, J]",1.56,0.0,3.122,0.012,3.103,3.141,false,1.562,0.5,2.44
"false","[B, D, F, I, J]",1.56,0.0,3.121,0.013,3.1,3.143,false,1.561,0.5,2.437
"false","[A, D, G, I, J]",3.12,0.0,5.13,0.01,5.114,5.146,false,2.01,0.392,4.04
"false","[B, D, G, H, J]",1.56,0.0,3.124,0.008,3.11,3.137,false,1.564,0.501,2.446
"false","[C, E, F, H, I]",1.56,0.0,4.124,0.008,4.111,4.138,false,2.564,0.622,6.574
"false","[C, E, F, G, J]",1.56,0.0,3.125,0.008,3.112,3.138,false,1.565,0.501,2.449
"false","[C, D, F, H, J]",1.56,0.0,3.124,0.009,3.109,3.138,false,1.564,0.501,2.446
"false","[A, E, G, H, J]",3.12,0.0,5.128,0.008,5.115,5.141,false,2.008,0.392,4.032
"false","[B, E, F, H, J]",1.56,0.0,3.125,0.011,3.108,3.142,false,1.565,0.501,2.449
"false","[C, D, E, I, J]",1.56,0.0,3.127,0.006,3.118,3.137,false,1.567,0.501,2.455
"false","[D, E, F, G, I]",1.56,0.0,9.133,0.008,9.12,9.146,false,7.573,0.829,57.35
"false","[A, F, G, H, I]",3.12,0.0,6.136,0.012,6.116,6.155,false,3.016,0.492,9.096
"false","[B, E, G, H, I]",1.56,0.0,4.133,0.01,4.117,4.15,false,2.573,0.623,6.62
"false","[B, E, F, I, J]",1.56,0.0,3.224,0.006,3.215,3.233,false,1.664,0.516,2.769
"false","[D, E, F, H, I]",1.56,0.0,9.229,0.013,9.209,9.249,false,7.669,0.831,58.814
"false","[A, D, H, I, J]",3.12,0.0,5.227,0.002,5.223,5.231,false,2.107,0.403,4.439
"false","[B, C, H, I, J]",1.56,0.0,3.226,0.006,3.217,3.236,false,1.666,0.516,2.776
"false","[C, E, G, H, I]",1.56,0.0,4.226,0.009,4.212,4.24,false,2.666,0.631,7.108
"false","[A, E, G, I, J]",3.12,0.0,5.226,0.008,5.214,5.239,false,2.106,0.403,4.435
"false","[D, E, F, G, J]",1.56,0.0,8.227,0.012,8.208,8.245,false,6.667,0.81,44.449
"false","[B, D, G, I, J]",1.56,0.0,3.228,0.015,3.204,3.251,false,1.668,0.517,2.782
"false","[C, D, G, H, J]",1.56,0.0,3.223,0.007,3.212,3.234,false,1.663,0.516,2.766
"false","[C, E, F, H, J]",1.56,0.0,3.226,0.008,3.214,3.239,false,1.666,0.516,2.776
"false","[C, D, F, I, J]",1.56,0.0,3.221,0.005,3.214,3.228,false,1.661,0.516,2.759
"false","[B, F, G, H, I]",1.56,0.0,4.228,0.008,4.215,4.241,false,2.668,0.631,7.118
"false","[B, E, G, H, J]",1.56,0.0,3.224,0.01,3.209,3.239,false,1.664,0.516,2.769
"false","[A, F, G, H, J]",3.12,0.0,5.225,0.009,5.211,5.239,false,2.105,0.403,4.431
"false","[C, D, G, I, J]",1.56,0.0,3.326,0.01,3.31,3.342,false,1.766,0.531,3.119
"false","[A, F, G, I, J]",3.12,0.0,5.327,0.01,5.311,5.343,false,2.207,0.414,4.871
"false","[B, D, H, I, J]",1.56,0.0,3.324,0.01,3.308,3.341,false,1.764,0.531,3.112
"false","[B, F, G, H, J]",1.56,0.0,3.325,0.006,3.315,3.336,false,1.765,0.531,3.115
"false","[C, E, F, I, J]",1.56,0.0,3.323,0.007,3.312,3.334,false,1.763,0.531,3.108
"false","[C, E, G, H, J]",1.56,0.0,3.323,0.008,3.311,3.335,false,1.763,0.531,3.108
"false","[A, E, H, I, J]",3.12,0.0,5.328,0.013,5.307,5.349,false,2.208,0.414,4.875
"false","[D, E, G, H, I]",1.56,0.0,4.327,0.009,4.313,4.341,false,2.767,0.639,7.656
"false","[D, E, F, H, J]",1.56,0.0,8.335,0.015,8.312,8.358,false,6.775,0.813,45.901
"false","[B, E, G, I, J]",1.56,0.0,3.331,0.013,3.31,3.351,false,1.771,0.532,3.136
"false","[C, F, G, H, I]",1.56,0.0,4.326,0.011,4.309,4.342,false,2.766,0.639,7.651
"false","[C, E, G, I, J]",1.56,0.0,3.424,0.011,3.407,3.441,false,1.864,0.544,3.474
"false","[D, E, G, H, J]",1.56,0.0,3.423,0.009,3.409,3.437,false,1.863,0.544,3.471
"false","[C, D, H, I, J]",1.56,0.0,3.425,0.009,3.41,3.439,false,1.865,0.545,3.478
"false","[B, F, G, I, J]",1.56,0.0,3.426,0.012,3.407,3.445,false,1.866,0.545,3.482
"false","[D, F, G, H, I]",1.56,0.0,4.429,0.013,4.409,4.45,false,2.869,0.648,8.231
"false","[B, E, H, I, J]",1.56,0.0,3.42,0.007,3.408,3.431,false,1.86,0.544,3.46
"false","[C, F, G, H, J]",1.56,0.0,3.423,0.006,3.414,3.433,false,1.863,0.544,3.471
"false","[A, F, H, I, J]",3.12,0.0,5.43,0.008,5.417,5.442,false,2.31,0.425,5.336
"false","[D, E, F, I, J]",1.56,0.0,8.427,0.013,8.407,8.447,false,6.867,0.815,47.156
"false","[A, G, H, I, J]",3.12,0.0,5.528,0.006,5.518,5.537,false,2.408,0.436,5.798
"false","[E, F, G, H, I]",1.56,0.0,4.525,0.009,4.51,4.539,false,2.965,0.655,8.791
"false","[C, F, G, I, J]",1.56,0.0,3.524,0.007,3.514,3.535,false,1.964,0.557,3.857
"false","[D, E, G, I, J]",1.56,0.0,3.522,0.006,3.512,3.531,false,1.962,0.557,3.849
"false","[B, F, H, I, J]",1.56,0.0,3.528,0.012,3.509,3.547,false,1.968,0.558,3.873
"false","[D, F, G, H, J]",1.56,0.0,3.525,0.009,3.511,3.539,false,1.965,0.557,3.861
"false","[C, E, H, I, J]",1.56,0.0,3.526,0.012,3.507,3.544,false,1.966,0.558,3.865
"false","[B, G, H, I, J]",1.56,0.0,3.624,0.01,3.608,3.64,false,2.064,0.57,4.26
"false","[D, E, H, I, J]",1.56,0.0,3.621,0.003,3.616,3.625,false,2.061,0.569,4.248
"false","[D, F, G, I, J]",1.56,0.0,3.624,0.009,3.61,3.637,false,2.064,0.57,4.26
"false","[E, F, G, H, J]",1.56,0.0,3.62,0.008,3.608,3.633,false,2.06,0.569,4.244
"false","[C, F, H, I, J]",1.56,0.0,3.627,0.012,3.608,3.647,false,2.067,0.57,4.272
"false","[E, F, G, I, J]",1.56,0.0,3.724,0.008,3.712,3.737,false,2.164,0.581,4.683
"false","[D, F, H, I, J]",1.56,0.0,3.725,0.01,3.709,3.741,false,2.165,0.581,4.687
"false","[C, G, H, I, J]",1.56,0.0,3.723,0.009,3.708,3.737,false,2.163,0.581,4.679
"false","[E, F, H, I, J]",1.56,0.0,3.824,0.01,3.808,3.84,false,2.264,0.592,5.126
"false","[D, G, H, I, J]",1.56,0.0,3.817,0.007,3.805,3.829,false,2.257,0.591,5.094
"false","[E, G, H, I, J]",1.56,0.0,3.928,0.011,3.911,3.945,false,2.368,0.603,5.607
"false","[F, G, H, I, J]",1.56,0.0,4.019,0.006,4.009,4.028,false,2.459,0.612,6.047
"false","[A, B, C, D, E, F]",3.12,0.0,17.15,0.017,17.122,17.177,false,14.03,0.818,196.841
"false","[A, B, C, D, E, G]",3.12,0.0,12.244,0.019,12.214,12.275,false,9.124,0.745,83.247
"false","[A, B, C, D, F, G]",3.12,0.0,12.341,0.013,12.321,12.361,false,9.221,0.747,85.027
"false","[A, B, C, D, E, H]",3.12,0.0,12.349,0.015,12.326,12.373,false,9.229,0.747,85.174
"false","[A, B, C, D, E, I]",3.12,0.0,12.444,0.01,12.427,12.46,false,9.324,0.749,86.937
"false","[A, B, C, D, F, H]",3.12,0.0,12.446,0.01,12.429,12.462,false,9.326,0.749,86.974
"false","[A, B, C, E, F, G]",3.12,0.0,12.447,0.017,12.42,12.473,false,9.327,0.749,86.993
"false","[A, B, C, D, G, H]",3.12,0.0,12.54,0.018,12.512,12.568,false,9.42,0.751,88.736
"false","[A, B, C, D, E, J]",3.12,0.0,11.538,0.011,11.521,11.555,false,8.418,0.73,70.863
"false","[A, B, C, E, F, H]",3.12,0.0,12.538,0.008,12.526,12.551,false,9.418,0.751,88.699
"false","[A, B, D, E, F, G]",3.12,0.0,13.536,0.014,13.515,13.558,false,10.416,0.77,108.493
"false","[A, B, C, D, F, I]",3.12,0.0,12.534,0.013,12.514,12.554,false,9.414,0.751,88.623
"false","[A, B, C, D, F, J]",3.12,0.0,11.638,0.019,11.608,11.669,false,8.518,0.732,72.556
"false","[A, B, C, E, F, I]",3.12,0.0,12.642,0.02,12.61,12.674,false,9.522,0.753,90.668
"false","[A, C, D, E, F, G]",3.12,0.0,14.638,0.017,14.611,14.666,false,11.518,0.787,132.664
"false","[A, B, D, E, F, H]",3.12,0.0,13.634,0.005,13.625,13.642,false,10.514,0.771,110.544
"false","[A, B, C, D, G, I]",3.12,0.0,12.637,0.012,12.618,12.657,false,9.517,0.753,90.573
"false","[A, B, C, E, G, H]",3.12,0.0,12.641,0.008,12.629,12.653,false,9.521,0.753,90.649
"false","[A, B, C, D, G, J]",3.12,0.0,11.743,0.009,11.729,11.757,false,8.623,0.734,74.356
"false","[A, B, C, F, G, H]",3.12,0.0,12.74,0.019,12.711,12.77,false,9.62,0.755,92.544
"false","[A, B, D, E, G, H]",3.12,0.0,8.733,0.011,8.715,8.75,false,5.613,0.643,31.506
"false","[A, B, D, E, F, I]",3.12,0.0,13.741,0.015,13.717,13.765,false,10.621,0.773,112.806
"false","[A, B, C, E, G, I]",3.12,0.0,12.739,0.009,12.724,12.754,false,9.619,0.755,92.525
"false","[A, B, C, E, F, J]",3.12,0.0,11.74,0.011,11.722,11.757,false,8.62,0.734,74.304
"false","[B, C, D, E, F, G]",1.56,0.0,8.735,0.015,8.711,8.758,false,7.175,0.821,51.481
"false","[A, C, D, E, F, H]",3.12,0.0,14.738,0.019,14.708,14.768,false,11.618,0.788,134.978
"false","[A, B, C, D, H, I]",3.12,0.0,12.74,0.016,12.715,12.766,false,9.62,0.755,92.544
"false","[A, B, C, F, G, I]",3.12,0.0,12.841,0.011,12.824,12.859,false,9.721,0.757,94.498
"false","[A, B, D, E, G, I]",3.12,0.0,8.84,0.013,8.819,8.862,false,5.72,0.647,32.718
"false","[A, B, C, E, H, I]",3.12,0.0,12.846,0.012,12.827,12.865,false,9.726,0.757,94.595
"false","[A, B, C, E, G, J]",3.12,0.0,11.835,0.01,11.819,11.851,false,8.715,0.736,75.951
"false","[B, C, D, E, F, H]",1.56,0.0,8.839,0.017,8.812,8.866,false,7.279,0.824,52.984
"false","[A, B, D, E, F, J]",3.12,0.0,12.853,0.021,12.819,12.887,false,9.733,0.757,94.731
"false","[A, B, D, F, G, H]",3.12,0.0,8.842,0.011,8.824,8.86,false,5.722,0.647,32.741
"false","[A, C, D, E, G, H]",3.12,0.0,9.84,0.013,9.818,9.861,false,6.72,0.683,45.158
"false","[A, B, C, D, H, J]",3.12,0.0,11.845,0.015,11.82,11.87,false,8.725,0.737,76.126
"false","[A, C, D, E, F, I]",3.12,0.0,14.846,0.015,14.822,14.87,false,11.726,0.79,137.499
"false","[A, B, E, F, G, H]",3.12,0.0,8.944,0.02,8.911,8.976,false,5.824,0.651,33.919
"false","[A, C, D, F, G, H]",3.12,0.0,9.947,0.019,9.917,9.977,false,6.827,0.686,46.608
"false","[A, B, D, F, G, I]",3.12,0.0,8.947,0.019,8.916,8.978,false,5.827,0.651,33.954
"false","[B, C, D, E, G, H]",1.56,0.0,3.932,0.014,3.91,3.955,false,2.372,0.603,5.626
"false","[B, C, D, E, F, I]",1.56,0.0,8.933,0.014,8.911,8.955,false,7.373,0.825,54.361
"false","[A, B, D, E, H, I]",3.12,0.0,8.941,0.01,8.925,8.958,false,5.821,0.651,33.884
"false","[A, B, C, E, H, J]",3.12,0.0,11.94,0.013,11.919,11.961,false,8.82,0.739,77.792
"false","[A, C, D, E, F, J]",3.12,0.0,13.943,0.018,13.914,13.972,false,10.823,0.776,117.137
"false","[A, B, C, F, G, J]",3.12,0.0,11.935,0.008,11.923,11.947,false,8.815,0.739,77.704
"false","[A, B, C, F, H, I]",3.12,0.0,12.943,0.015,12.919,12.967,false,9.823,0.759,96.491
"false","[A, B, D, E, G, J]",3.12,0.0,7.933,0.011,7.915,7.951,false,4.813,0.607,23.165
"false","[A, B, C, D, I, J]",3.12,0.0,11.936,0.015,11.912,11.961,false,8.816,0.739,77.722
"false","[A, C, D, E, G, I]",3.12,0.0,9.943,0.016,9.918,9.968,false,6.823,0.686,46.553
"false","[B, C, D, E, G, I]",1.56,0.0,4.029,0.007,4.019,4.04,false,2.469,0.613,6.096
"false","[A, B, C, E, I, J]",3.12,0.0,12.039,0.02,12.008,12.07,false,8.919,0.741,79.549
"false","[A, C, D, E, G, J]",3.12,0.0,9.038,0.015,9.015,9.061,false,5.918,0.655,35.023
"false","[A, B, D, F, G, J]",3.12,0.0,8.039,0.016,8.013,8.064,false,4.919,0.612,24.197
"false","[A, B, D, F, H, I]",3.12,0.0,9.034,0.013,9.013,9.055,false,5.914,0.655,34.975
"false","[A, B, C, F, H, J]",3.12,0.0,12.044,0.013,12.023,12.064,false,8.924,0.741,79.638
"false","[A, C, D, E, H, I]",3.12,0.0,10.039,0.013,10.018,10.061,false,6.919,0.689,47.873
"false","[B, C, D, E, F, J]",1.56,0.0,8.032,0.011,8.015,8.048,false,6.472,0.806,41.887
"false","[A, B, D, E, H, J]",3.12,0.0,8.031,0.009,8.016,8.045,false,4.911,0.612,24.118
"false","[B, C, D, F, G, H]",1.56,0.0,4.033,0.017,4.006,4.061,false,2.473,0.613,6.116
"false","[A, C, E, F, G, H]",3.12,0.0,10.043,0.017,10.016,10.07,false,6.923,0.689,47.928
"false","[A, B, E, F, G, I]",3.12,0.0,9.042,0.01,9.027,9.058,false,5.922,0.655,35.07
"false","[A, B, C, G, H, I]",3.12,0.0,13.046,0.013,13.026,13.066,false,9.926,0.761,98.525
"false","[A, C, D, F, G, I]",3.12,0.0,10.043,0.016,10.018,10.067,false,6.923,0.689,47.928
"false","[A, B, C, G, H, J]",3.12,0.0,12.139,0.012,12.119,12.159,false,9.019,0.743,81.342
"false","[A, C, D, F, G, J]",3.12,0.0,9.135,0.011,9.118,9.153,false,6.015,0.658,36.18
"false","[B, C, D, E, H, I]",1.56,0.0,4.128,0.009,4.113,4.143,false,2.568,0.622,6.595
"false","[A, B, E, F, H, I]",3.12,0.0,9.144,0.022,9.109,9.18,false,6.024,0.659,36.289
"false","[A, C, E, F, G, I]",3.12,0.0,10.135,0.009,10.12,10.15,false,7.015,0.692,49.21
"false","[B, C, E, F, G, H]",1.56,0.0,4.133,0.012,4.114,4.152,false,2.573,0.623,6.62
"false","[A, D, E, F, G, H]",3.12,0.0,11.138,0.013,11.117,11.159,false,8.018,0.72,64.288
"false","[B, C, D, E, G, J]",1.56,0.0,3.126,0.012,3.107,3.146,false,1.566,0.501,2.452
"false","[A, B, D, G, H, I]",3.12,0.0,9.14,0.014,9.117,9.163,false,6.02,0.659,36.24
"false","[A, B, D, E, I, J]",3.12,0.0,8.139,0.013,8.118,8.16,false,5.019,0.617,25.19
"false","[A, B, E, F, G, J]",3.12,0.0,8.14,0.013,8.12,8.16,false,5.02,0.617,25.2
"false","[A, B, D, F, H, J]",3.12,0.0,8.14,0.015,8.115,8.164,false,5.02,0.617,25.2
"false","[B, C, D, F, G, I]",1.56,0.0,4.132,0.011,4.114,4.149,false,2.572,0.622,6.615
"false","[A, C, D, E, H, J]",3.12,0.0,9.134,0.013,9.113,9.155,false,6.014,0.658,36.168
"false","[A, C, D, F, H, I]",3.12,0.0,10.14,0.005,10.132,10.149,false,7.02,0.692,49.28
"false","[A, B, C, F, I, J]",3.12,0.0,12.14,0.014,12.118,12.162,false,9.02,0.743,81.36
"false","[B, C, D, F, G, J]",1.56,0.0,3.227,0.005,3.219,3.236,false,1.667,0.517,2.779
"false","[B, C, E, F, G, I]",1.56,0.0,4.233,0.016,4.207,4.259,false,2.673,0.631,7.145
"false","[A, C, E, F, G, J]",3.12,0.0,9.233,0.012,9.214,9.253,false,6.113,0.662,37.369
"false","[A, D, E, F, G, I]",3.12,0.0,11.242,0.014,11.22,11.264,false,8.122,0.722,65.967
"false","[A, B, E, F, H, J]",3.12,0.0,8.244,0.018,8.216,8.273,false,5.124,0.622,26.255
"false","[B, D, E, F, G, H]",1.56,0.0,9.236,0.011,9.218,9.254,false,7.676,0.831,58.921
"false","[A, C, E, F, H, I]",3.12,0.0,10.238,0.006,10.228,10.249,false,7.118,0.695,50.666
"false","[A, B, E, G, H, I]",3.12,0.0,9.243,0.016,9.218,9.268,false,6.123,0.662,37.491
"false","[A, B, D, F, I, J]",3.12,0.0,8.236,0.014,8.215,8.258,false,5.116,0.621,26.173
"false","[A, C, D, G, H, I]",3.12,0.0,10.243,0.017,10.216,10.271,false,7.123,0.695,50.737
"false","[A, C, D, E, I, J]",3.12,0.0,9.239,0.008,9.225,9.252,false,6.119,0.662,37.442
"false","[A, C, D, F, H, J]",3.12,0.0,9.238,0.017,9.211,9.264,false,6.118,0.662,37.43
"false","[B, C, D, F, H, I]",1.56,0.0,4.232,0.014,4.209,4.254,false,2.672,0.631,7.14
"false","[A, B, D, G, H, J]",3.12,0.0,8.243,0.016,8.217,8.269,false,5.123,0.621,26.245
"false","[B, C, D, E, H, J]",1.56,0.0,3.233,0.012,3.214,3.253,false,1.673,0.517,2.799
"false","[A, B, C, G, I, J]",3.12,0.0,12.242,0.021,12.209,12.275,false,9.122,0.745,83.211
"false","[A, C, D, F, I, J]",3.12,0.0,9.342,0.02,9.311,9.373,false,6.222,0.666,38.713
"false","[A, B, D, G, I, J]",3.12,0.0,8.336,0.008,8.323,8.349,false,5.216,0.626,27.207
"false","[B, C, D, E, I, J]",1.56,0.0,3.327,0.008,3.314,3.339,false,1.767,0.531,3.122
"false","[B, C, E, F, H, I]",1.56,0.0,4.334,0.008,4.321,4.347,false,2.774,0.64,7.695
"false","[A, B, E, F, I, J]",3.12,0.0,8.335,0.006,8.325,8.345,false,5.215,0.626,27.196
"false","[B, C, D, F, H, J]",1.56,0.0,3.331,0.015,3.308,3.354,false,1.771,0.532,3.136
"false","[A, D, E, F, G, J]",3.12,0.0,10.338,0.011,10.321,10.355,false,7.218,0.698,52.1
"false","[A, C, E, G, H, I]",3.12,0.0,10.343,0.009,10.328,10.358,false,7.223,0.698,52.172
"false","[A, B, C, H, I, J]",3.12,0.0,12.341,0.014,12.319,12.363,false,9.221,0.747,85.027
"false","[C, D, E, F, G, H]",1.56,0.0,9.337,0.013,9.317,9.357,false,7.777,0.833,60.482
"false","[B, D, E, F, G, I]",1.56,0.0,9.338,0.016,9.312,9.363,false,7.778,0.833,60.497
"false","[B, C, E, F, G, J]",1.56,0.0,3.324,0.011,3.307,3.34,false,1.764,0.531,3.112
"false","[A, C, E, F, H, J]",3.12,0.0,9.337,0.014,9.315,9.36,false,6.217,0.666,38.651
"false","[A, B, E, G, H, J]",3.12,0.0,8.34,0.016,8.314,8.366,false,5.22,0.626,27.248
"false","[A, B, F, G, H, I]",3.12,0.0,9.347,0.02,9.315,9.378,false,6.227,0.666,38.776
"false","[B, C, D, G, H, I]",1.56,0.0,4.324,0.006,4.314,4.334,false,2.764,0.639,7.64
"false","[A, D, E, F, H, I]",3.12,0.0,11.341,0.018,11.313,11.369,false,8.221,0.725,67.585
"false","[A, C, D, G, H, J]",3.12,0.0,9.334,0.007,9.324,9.344,false,6.214,0.666,38.614
"false","[A, C, D, G, I, J]",3.12,0.0,9.44,0.013,9.418,9.461,false,6.32,0.669,39.942
"false","[A, D, E, F, H, J]",3.12,0.0,10.435,0.011,10.418,10.452,false,7.315,0.701,53.509
"false","[C, D, E, F, G, I]",1.56,0.0,9.437,0.01,9.422,9.453,false,7.877,0.835,62.047
"false","[A, B, D, H, I, J]",3.12,0.0,8.439,0.017,8.411,8.466,false,5.319,0.63,28.292
"false","[A, D, E, G, H, I]",3.12,0.0,6.442,0.018,6.413,6.47,false,3.322,0.516,11.036
"false","[A, B, E, G, I, J]",3.12,0.0,8.433,0.007,8.421,8.444,false,5.313,0.63,28.228
"false","[B, C, E, F, H, J]",1.56,0.0,3.434,0.011,3.416,3.452,false,1.874,0.546,3.512
"false","[B, D, E, F, H, I]",1.56,0.0,9.439,0.014,9.416,9.461,false,7.879,0.835,62.079
"false","[A, B, F, G, H, J]",3.12,0.0,8.436,0.015,8.413,8.46,false,5.316,0.63,28.26
"false","[B, C, D, G, H, J]",1.56,0.0,3.431,0.009,3.416,3.445,false,1.871,0.545,3.501
"false","[A, C, E, G, H, J]",3.12,0.0,9.434,0.016,9.409,9.46,false,6.314,0.669,39.867
"false","[B, C, E, G, H, I]",1.56,0.0,4.429,0.007,4.417,4.441,false,2.869,0.648,8.231
"false","[B, C, D, F, I, J]",1.56,0.0,3.431,0.009,3.416,3.445,false,1.871,0.545,3.501
"false","[A, C, F, G, H, I]",3.12,0.0,10.441,0.016,10.416,10.466,false,7.321,0.701,53.597
"false","[A, C, E, F, I, J]",3.12,0.0,9.437,0.015,9.414,9.461,false,6.317,0.669,39.904
"false","[B, D, E, F, G, J]",1.56,0.0,8.432,0.01,8.415,8.448,false,6.872,0.815,47.224
"false","[B, D, E, F, H, J]",1.56,0.0,8.53,0.008,8.517,8.543,false,6.97,0.817,48.581
"false","[B, C, F, G, H, I]",1.56,0.0,4.531,0.01,4.514,4.547,false,2.971,0.656,8.827
"false","[B, C, E, G, H, J]",1.56,0.0,3.525,0.01,3.509,3.541,false,1.965,0.557,3.861
"false","[C, D, E, F, H, I]",1.56,0.0,9.532,0.007,9.521,9.542,false,7.972,0.836,63.553
"false","[A, D, F, G, H, I]",3.12,0.0,6.528,0.008,6.515,6.542,false,3.408,0.522,11.614
"false","[B, C, D, G, I, J]",1.56,0.0,3.524,0.01,3.507,3.54,false,1.964,0.557,3.857
"false","[A, B, E, H, I, J]",3.12,0.0,8.531,0.012,8.511,8.55,false,5.411,0.634,29.279
"false","[A, C, D, H, I, J]",3.12,0.0,9.535,0.008,9.522,9.549,false,6.415,0.673,41.152
"false","[B, D, E, G, H, I]",1.56,0.0,4.533,0.012,4.513,4.552,false,2.973,0.656,8.839
"false","[B, C, E, F, I, J]",1.56,0.0,3.526,0.006,3.517,3.535,false,1.966,0.558,3.865
"false","[A, C, F, G, H, J]",3.12,0.0,9.528,0.002,9.525,9.531,false,6.408,0.673,41.062
"false","[A, D, E, G, H, J]",3.12,0.0,5.531,0.012,5.512,5.55,false,2.411,0.436,5.813
"false","[A, D, E, F, I, J]",3.12,0.0,10.533,0.017,10.506,10.561,false,7.413,0.704,54.953
"false","[C, D, E, F, G, J]",1.56,0.0,8.526,0.009,8.512,8.54,false,6.966,0.817,48.525
"false","[A, B, F, G, I, J]",3.12,0.0,8.525,0.001,8.522,8.527,false,5.405,0.634,29.214
"false","[A, C, E, G, I, J]",3.12,0.0,9.534,0.014,9.511,9.556,false,6.414,0.673,41.139
"false","[C, D, E, G, H, I]",1.56,0.0,4.623,0.005,4.615,4.632,false,3.063,0.663,9.382
"false","[B, C, E, G, I, J]",1.56,0.0,3.625,0.015,3.6,3.649,false,2.065,0.57,4.264
"false","[A, D, F, G, H, J]",3.12,0.0,5.627,0.005,5.619,5.634,false,2.507,0.446,6.285
"false","[C, D, E, F, H, J]",1.56,0.0,8.623,0.005,8.614,8.631,false,7.063,0.819,49.886
"false","[B, C, D, H, I, J]",1.56,0.0,3.624,0.006,3.613,3.634,false,2.064,0.57,4.26
"false","[B, C, F, G, H, J]",1.56,0.0,3.62,0.005,3.612,3.628,false,2.06,0.569,4.244
"false","[A, C, E, H, I, J]",3.12,0.0,9.638,0.014,9.615,9.661,false,6.518,0.676,42.484
"false","[A, E, F, G, H, I]",3.12,0.0,6.63,0.002,6.627,6.633,false,3.51,0.529,12.32
"false","[A, D, E, G, I, J]",3.12,0.0,5.626,0.008,5.614,5.638,false,2.506,0.445,6.28
"false","[B, D, F, G, H, I]",1.56,0.0,4.625,0.005,4.617,4.633,false,3.065,0.663,9.394
"false","[B, D, E, F, I, J]",1.56,0.0,8.624,0.004,8.618,8.63,false,7.064,0.819,49.9
"false","[A, B, F, H, I, J]",3.12,0.0,8.636,0.016,8.611,8.661,false,5.516,0.639,30.426
"false","[B, D, E, G, H, J]",1.56,0.0,3.622,0.003,3.616,3.627,false,2.062,0.569,4.252
"false","[A, C, F, G, I, J]",3.12,0.0,9.632,0.011,9.614,9.65,false,6.512,0.676,42.406
"false","[B, C, E, H, I, J]",1.56,0.0,3.726,0.013,3.705,3.747,false,2.166,0.581,4.692
"false","[C, D, E, G, H, J]",1.56,0.0,3.723,0.011,3.706,3.74,false,2.163,0.581,4.679
"false","[C, D, F, G, H, I]",1.56,0.0,4.728,0.011,4.711,4.746,false,3.168,0.67,10.036
"false","[B, D, F, G, H, J]",1.56,0.0,3.726,0.009,3.711,3.741,false,2.166,0.581,4.692
"false","[A, B, G, H, I, J]",3.12,0.0,8.731,0.005,8.722,8.74,false,5.611,0.643,31.483
