measured,configuration,performance,std,minci,maxci
true,"[B, E, F, G, H, J]",3.832,0,0,0
true,"[E, F, G]",2.82,0,0,0
true,"[B, D, E, I, J]",3.036,0,0,0
true,"[A, C, F, G]",8.74,0,0,0
true,"[A, B, E, F, H, I, J]",9.154,0,0,0
true,"[E, I, J]",2.416,0,0,0
true,"[A, B, D, F]",7.338,0,0,0
true,"[A, B, D, G]",7.441,0,0,0
true,"[A, B, G]",7.027,0,0,0
true,"[E, G, I, J]",3.121,0,0,0
true,"[B, C, D, E, F, G]",8.753,0,0,0
true,"[B, C, D, E, F, G, H, J]",9.547,0,0,0
true,"[D, E, F]",7.527,0,0,0
true,"[C, G, H, I, J]",3.735,0,0,0
true,"[B, F, H, I]",3.533,0,0,0
true,"[A, C, G, I]",9.036,0,0,0
true,"[C, G, I, J]",2.921,0,0,0
true,"[A, G, I]",4.725,0,0,0
true,"[A, B, E, F, G, H, I]",9.854,0,0,0
true,"[A, B, C, D, F, I, J]",12.548,0,0,0
true,"[A, B, C, G, H]",12.155,0,0,0
true,"[A, D, E, G, I, J]",5.649,0,0,0
true,"[C, D, E, H]",3.033,0,0,0
true,"[A, B, C, F, G, H]",12.761,0,0,0
true,"[A, C, D, F, G, H, I]",10.857,0,0,0
true,"[A, B, F, H, J]",7.726,0,0,0
true,"[E, H, I]",3.225,0,0,0
true,"[B, H, I]",2.921,0,0,0
true,"[C, D, F, I, J]",3.229,0,0,0
true,"[B, C, E, H, I]",3.724,0,0,0
true,"[A, D, F, G, I, J]",5.724,0,0,0
true,"[B, C, D, F, G, H, J]",4.039,0,0,0
true,"[E, F, G, I, J]",3.728,0,0,0
true,"[A, B, E]",6.827,0,0,0
true,"[A, C, D, E, H, I, J]",10.059,0,0,0
true,"[A, B, F, I, J]",7.848,0,0,0
true,"[A, B, C, D, F, G, J]",12.362,0,0,0
true,"[D, J]",1.41,0,0,0
true,"[A, E, F]",4.216,0,0,0
true,"[A, B, D, F, G, H]",8.846,0,0,0
true,"[B, E, G, I]",3.323,0,0,0
true,"[A, B, G, H, I]",8.739,0,0,0
true,"[A, B, F, G]",7.636,0,0,0
