measured,configuration,pair_wise,pair_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[B, E, G, H, I, J]",4.12,0.0,4.132,0.011,4.115,4.15,true,0.012,0.003,0
"false","[C, E, F, H, I, J]",4.11,0.0,4.129,0.012,4.11,4.147,true,0.019,0.005,0
"false","[D, E, F, G, I, J]",4.14,0.0,9.13,0.011,9.113,9.147,false,4.99,0.547,24.9
"false","[C, E, G, H, I, J]",4.21,0.0,4.224,0.006,4.214,4.234,false,0.014,0.003,0
"false","[B, F, G, H, I, J]",4.21,0.0,4.227,0.008,4.215,4.239,false,0.017,0.004,0
"false","[D, E, F, H, I, J]",4.22,0.0,9.231,0.008,9.219,9.243,false,5.011,0.543,25.11
"false","[C, F, G, H, I, J]",4.31,0.0,4.325,0.011,4.308,4.343,true,0.015,0.003,0
"false","[D, E, G, H, I, J]",4.32,0.0,4.326,0.013,4.305,4.347,true,0.006,0.001,0
"false","[D, F, G, H, I, J]",4.42,0.0,4.428,0.011,4.411,4.446,true,0.008,0.002,0
"false","[E, F, G, H, I, J]",4.52,0.0,4.528,0.012,4.509,4.547,true,0.008,0.002,0
"false","[A, B, C, D, E, F, G]",12.83,0.0,17.852,0.011,17.835,17.87,false,5.022,0.281,25.22
"false","[A, B, C, D, E, F, H]",12.92,0.0,17.951,0.024,17.913,17.989,false,5.031,0.28,25.311
"false","[A, B, C, D, E, F, I]",13.03,0.0,18.048,0.016,18.023,18.073,false,5.018,0.278,25.18
"false","[A, B, C, D, E, G, H]",13.04,0.0,13.045,0.006,13.035,13.055,true,0.005,0,0
"false","[A, B, C, D, F, G, H]",13.13,0.0,13.154,0.021,13.121,13.188,true,0.024,0.002,0.001
"false","[A, B, C, D, E, G, I]",13.15,0.0,13.148,0.013,13.127,13.169,true,0.002,0,0
"false","[A, B, C, D, E, F, J]",12.13,0.0,17.149,0.014,17.126,17.172,false,5.019,0.293,25.19
"false","[A, B, C, D, F, G, I]",13.24,0.0,13.248,0.017,13.22,13.275,true,0.008,0.001,0
"false","[A, B, C, D, E, G, J]",12.25,0.0,12.242,0.012,12.223,12.261,true,0.008,0.001,0
"false","[A, B, C, E, F, G, H]",13.22,0.0,13.244,0.015,13.22,13.267,true,0.024,0.002,0.001
"false","[A, B, C, D, E, H, I]",13.23,0.0,13.248,0.02,13.216,13.281,true,0.018,0.001,0
"false","[A, B, C, D, E, H, J]",12.34,0.0,12.343,0.012,12.325,12.362,true,0.003,0,0
"false","[A, B, C, D, F, G, J]",12.33,0.0,12.339,0.012,12.321,12.358,true,0.009,0.001,0
"false","[A, B, C, E, F, G, I]",13.33,0.0,13.347,0.014,13.325,13.369,true,0.017,0.001,0
"false","[A, B, C, D, F, H, I]",13.32,0.0,13.355,0.02,13.323,13.387,false,0.035,0.003,0.001
"false","[A, B, D, E, F, G, H]",9.34,0.0,14.347,0.019,14.317,14.376,false,5.007,0.349,25.07
"false","[A, B, C, E, F, G, J]",12.43,0.0,12.446,0.016,12.421,12.472,true,0.016,0.001,0
"false","[A, C, D, E, F, G, H]",10.44,0.0,15.445,0.011,15.428,15.462,false,5.005,0.324,25.05
"false","[A, B, D, E, F, G, I]",9.45,0.0,14.451,0.019,14.42,14.482,false,5.001,0.346,25.01
"false","[A, B, C, D, G, H, I]",13.44,0.0,13.454,0.015,13.43,13.477,true,0.014,0.001,0
"false","[A, B, C, E, F, H, I]",13.42,0.0,13.445,0.02,13.414,13.477,true,0.025,0.002,0.001
"false","[A, B, C, D, E, I, J]",12.44,0.0,12.448,0.018,12.42,12.477,true,0.008,0.001,0
"false","[A, B, C, D, F, H, J]",12.42,0.0,12.447,0.021,12.414,12.481,true,0.027,0.002,0.001
"false","[A, B, C, E, F, H, J]",12.53,0.0,12.543,0.018,12.514,12.572,true,0.013,0.001,0
"false","[A, B, D, E, F, H, I]",9.53,0.0,14.547,0.011,14.53,14.563,false,5.017,0.345,25.17
"false","[A, B, C, D, F, I, J]",12.52,0.0,12.543,0.014,12.521,12.565,false,0.023,0.002,0.001
"false","[A, B, C, D, G, H, J]",12.54,0.0,12.54,0.01,12.524,12.556,true,0,0,0
"false","[A, C, D, E, F, G, I]",10.55,0.0,15.547,0.013,15.527,15.567,false,4.997,0.321,24.97
"false","[A, B, D, E, F, G, J]",8.55,0.0,13.549,0.014,13.527,13.57,false,4.999,0.369,24.99
"false","[A, B, C, E, G, H, I]",13.53,0.0,13.557,0.023,13.521,13.593,true,0.027,0.002,0.001
"false","[B, C, D, E, F, G, H]",4.52,0.0,9.537,0.019,9.507,9.567,false,5.017,0.526,25.17
"false","[A, B, C, E, F, I, J]",12.63,0.0,12.644,0.017,12.616,12.672,true,0.014,0.001,0
"false","[A, B, C, E, G, H, J]",12.64,0.0,12.644,0.017,12.617,12.671,true,0.004,0,0
"false","[A, B, D, E, G, H, I]",9.64,0.0,9.652,0.016,9.627,9.677,true,0.012,0.001,0
"false","[A, B, D, E, F, H, J]",8.64,0.0,13.648,0.019,13.618,13.677,false,5.008,0.367,25.08
"false","[B, C, D, E, F, G, I]",4.63,0.0,9.645,0.018,9.617,9.673,false,5.015,0.52,25.15
"false","[A, C, D, E, F, G, J]",9.65,0.0,14.642,0.011,14.625,14.659,false,4.992,0.341,24.92
"false","[A, B, C, F, G, H, I]",13.62,0.0,13.643,0.016,13.617,13.668,true,0.023,0.002,0.001
"false","[A, C, D, E, F, H, I]",10.63,0.0,15.645,0.017,15.617,15.673,false,5.015,0.321,25.15
"false","[A, B, C, D, G, I, J]",12.64,0.0,12.643,0.019,12.612,12.673,true,0.003,0,0
"false","[A, B, D, E, F, I, J]",8.74,0.0,13.738,0.011,13.72,13.756,false,4.998,0.364,24.98
"false","[A, B, D, E, G, H, J]",8.75,0.0,8.748,0.015,8.725,8.771,true,0.002,0,0
"false","[B, C, D, E, F, H, I]",4.71,0.0,9.742,0.017,9.714,9.769,false,5.032,0.517,25.321
"false","[A, B, D, F, G, H, I]",9.73,0.0,9.742,0.013,9.721,9.763,true,0.012,0.001,0
"false","[A, B, C, D, H, I, J]",12.72,0.0,12.749,0.014,12.727,12.771,false,0.029,0.002,0.001
"false","[A, C, D, E, F, H, J]",9.74,0.0,14.747,0.015,14.723,14.771,false,5.007,0.34,25.07
"false","[B, C, D, E, F, G, J]",3.73,0.0,8.731,0.005,8.724,8.738,false,5.001,0.573,25.01
"false","[A, C, D, E, G, H, I]",10.74,0.0,10.749,0.016,10.723,10.775,true,0.009,0.001,0
"false","[A, B, C, E, G, I, J]",12.74,0.0,12.74,0.015,12.716,12.764,true,0,0,0
"false","[A, B, C, F, G, H, J]",12.72,0.0,12.741,0.011,12.723,12.759,false,0.021,0.002,0
"false","[B, C, D, E, F, H, J]",3.82,0.0,8.834,0.017,8.807,8.861,false,5.014,0.568,25.14
"false","[A, C, D, E, G, H, J]",9.85,0.0,9.834,0.013,9.812,9.855,true,0.016,0.002,0
"false","[A, B, C, F, G, I, J]",12.82,0.0,12.841,0.011,12.823,12.859,false,0.021,0.002,0
"false","[A, B, D, F, G, H, J]",8.83,0.0,8.839,0.007,8.828,8.849,true,0.009,0.001,0
"false","[A, C, D, F, G, H, I]",10.84,0.0,10.839,0.013,10.818,10.86,true,0.001,0,0
"false","[A, B, E, F, G, H, I]",9.83,0.0,9.843,0.013,9.822,9.865,true,0.013,0.001,0
"false","[A, B, C, E, H, I, J]",12.83,0.0,12.838,0.016,12.812,12.863,true,0.008,0.001,0
"false","[A, B, D, E, G, I, J]",8.85,0.0,8.838,0.013,8.817,8.86,true,0.012,0.001,0
"false","[B, C, D, E, G, H, I]",4.83,0.0,4.838,0.02,4.807,4.87,true,0.008,0.002,0
"false","[A, C, D, E, F, I, J]",9.84,0.0,14.833,0.013,14.812,14.854,false,4.993,0.337,24.93
"false","[A, B, D, E, H, I, J]",8.93,0.0,8.939,0.015,8.915,8.964,true,0.009,0.001,0
"false","[A, C, D, E, G, I, J]",9.95,0.0,9.932,0.007,9.921,9.943,false,0.018,0.002,0
"false","[B, C, D, E, G, H, J]",3.94,0.0,3.93,0.013,3.909,3.951,true,0.01,0.003,0
"false","[B, C, D, F, G, H, I]",4.93,0.0,4.932,0.007,4.92,4.944,true,0.002,0,0
"false","[A, C, D, F, G, H, J]",9.94,0.0,9.939,0.016,9.914,9.964,true,0.001,0,0
"false","[A, C, E, F, G, H, I]",10.93,0.0,10.94,0.009,10.925,10.955,true,0.01,0.001,0
"false","[A, B, E, F, G, H, J]",8.94,0.0,8.932,0.012,8.913,8.951,true,0.008,0.001,0
"false","[A, B, C, F, H, I, J]",12.91,0.0,12.939,0.013,12.919,12.959,false,0.029,0.002,0.001
"false","[A, B, D, F, G, I, J]",8.93,0.0,8.932,0.012,8.912,8.951,true,0.002,0,0
"false","[B, C, D, E, F, I, J]",3.92,0.0,8.933,0.014,8.911,8.955,false,5.013,0.561,25.13
"false","[B, C, D, E, G, I, J]",4.04,0.0,4.031,0.013,4.011,4.051,true,0.009,0.002,0
"false","[A, B, E, F, G, I, J]",9.04,0.0,9.038,0.01,9.022,9.054,true,0.002,0,0
"false","[A, B, D, F, H, I, J]",9.01,0.0,9.039,0.012,9.019,9.059,false,0.029,0.003,0.001
"false","[A, C, D, E, H, I, J]",10.03,0.0,10.04,0.015,10.016,10.064,true,0.01,0.001,0
"false","[A, C, D, F, G, I, J]",10.04,0.0,10.034,0.009,10.02,10.049,true,0.006,0.001,0
"false","[A, D, E, F, G, H, I]",7.05,0.0,12.044,0.014,12.022,12.066,false,4.994,0.415,24.94
"false","[B, C, D, F, G, H, J]",4.03,0.0,4.027,0.008,4.014,4.039,true,0.003,0.001,0
"false","[B, C, E, F, G, H, I]",5.01,0.0,5.039,0.014,5.017,5.06,false,0.029,0.006,0.001
"false","[A, B, C, G, H, I, J]",13.02,0.0,13.045,0.009,13.031,13.059,false,0.025,0.002,0.001
"false","[A, C, E, F, G, H, J]",10.04,0.0,10.04,0.008,10.027,10.052,true,0,0,0
"false","[A, C, D, F, H, I, J]",10.12,0.0,10.134,0.009,10.121,10.148,false,0.014,0.001,0
"false","[B, C, D, E, H, I, J]",4.12,0.0,4.134,0.012,4.116,4.153,true,0.014,0.003,0
"false","[B, C, D, F, G, I, J]",4.13,0.0,4.133,0.011,4.115,4.151,true,0.003,0.001,0
"false","[A, B, D, G, H, I, J]",9.12,0.0,9.135,0.009,9.121,9.149,false,0.015,0.002,0
"false","[B, C, E, F, G, H, J]",4.12,0.0,4.132,0.005,4.125,4.139,false,0.012,0.003,0
"false","[A, C, E, F, G, I, J]",10.14,0.0,10.143,0.007,10.132,10.154,true,0.003,0,0
"false","[A, B, E, F, H, I, J]",9.13,0.0,9.138,0.011,9.121,9.155,true,0.008,0.001,0
"false","[A, D, E, F, G, H, J]",6.16,0.0,11.144,0.016,11.118,11.169,false,4.984,0.447,24.84
"false","[B, D, E, F, G, H, I]",5.13,0.0,10.137,0.016,10.111,10.162,false,5.007,0.494,25.07
"false","[A, B, E, G, H, I, J]",9.23,0.0,9.24,0.016,9.214,9.266,true,0.01,0.001,0
"false","[B, D, E, F, G, H, J]",4.24,0.0,9.235,0.014,9.213,9.257,false,4.995,0.541,24.95
"false","[A, C, D, G, H, I, J]",10.23,0.0,10.239,0.014,10.216,10.262,true,0.009,0.001,0
"false","[A, D, E, F, G, I, J]",6.26,0.0,11.238,0.007,11.226,11.249,false,4.978,0.443,24.78
"false","[B, C, E, F, G, I, J]",4.22,0.0,4.23,0.012,4.21,4.249,true,0.01,0.002,0
"false","[B, C, D, F, H, I, J]",4.21,0.0,4.229,0.008,4.216,4.241,false,0.019,0.004,0
"false","[C, D, E, F, G, H, I]",5.22,0.0,10.241,0.009,10.226,10.255,false,5.021,0.49,25.21
"false","[A, C, E, F, H, I, J]",10.23,0.0,10.244,0.015,10.22,10.267,true,0.014,0.001,0
"false","[C, D, E, F, G, H, J]",4.33,0.0,9.337,0.011,9.32,9.355,false,5.007,0.536,25.07
"false","[A, D, E, F, H, I, J]",6.34,0.0,11.341,0.012,11.321,11.361,false,5.001,0.441,25.01
"false","[B, C, D, G, H, I, J]",4.33,0.0,4.331,0.012,4.312,4.35,true,0.001,0,0
"false","[B, C, E, F, H, I, J]",4.31,0.0,4.333,0.008,4.32,4.345,false,0.023,0.005,0.001
"false","[A, C, E, G, H, I, J]",10.33,0.0,10.34,0.011,10.322,10.358,true,0.01,0.001,0
"false","[A, B, F, G, H, I, J]",9.31,0.0,9.342,0.012,9.322,9.362,false,0.032,0.003,0.001
"false","[B, D, E, F, G, I, J]",4.34,0.0,9.332,0.014,9.31,9.354,false,4.992,0.535,24.92
"false","[B, D, E, F, H, I, J]",4.42,0.0,9.433,0.011,9.416,9.451,false,5.013,0.531,25.13
"false","[C, D, E, F, G, I, J]",4.43,0.0,9.441,0.024,9.404,9.479,false,5.011,0.531,25.11
"false","[A, C, F, G, H, I, J]",10.42,0.0,10.441,0.01,10.425,10.458,false,0.021,0.002,0
"false","[A, D, E, G, H, I, J]",6.44,0.0,6.441,0.015,6.416,6.465,true,0.001,0,0
"false","[B, C, E, G, H, I, J]",4.42,0.0,4.427,0.009,4.413,4.442,true,0.007,0.002,0
"false","[B, D, E, G, H, I, J]",4.53,0.0,4.537,0.014,4.515,4.56,true,0.007,0.002,0
"false","[C, D, E, F, H, I, J]",4.51,0.0,9.539,0.016,9.513,9.565,false,5.029,0.527,25.291
"false","[A, D, F, G, H, I, J]",6.53,0.0,6.544,0.017,6.516,6.571,true,0.014,0.002,0
"false","[B, C, F, G, H, I, J]",4.51,0.0,4.536,0.01,4.52,4.551,false,0.026,0.006,0.001
"false","[C, D, E, G, H, I, J]",4.62,0.0,4.627,0.007,4.616,4.638,true,0.007,0.002,0
"false","[B, D, F, G, H, I, J]",4.62,0.0,4.628,0.004,4.621,4.634,false,0.008,0.002,0
"false","[A, E, F, G, H, I, J]",6.64,0.0,6.64,0.009,6.625,6.655,true,0,0,0
"false","[C, D, F, G, H, I, J]",4.72,0.0,4.733,0.01,4.716,4.749,true,0.013,0.003,0
"false","[B, E, F, G, H, I, J]",4.72,0.0,4.729,0.01,4.712,4.746,true,0.009,0.002,0
"false","[C, E, F, G, H, I, J]",4.81,0.0,4.83,0.014,4.808,4.852,true,0.02,0.004,0
"false","[D, E, F, G, H, I, J]",4.93,0.0,9.927,0.003,9.922,9.933,false,4.997,0.503,24.97
"false","[A, B, C, D, E, F, G, H]",13.63,0.0,18.656,0.029,18.61,18.702,false,5.026,0.269,25.261
"false","[A, B, C, D, E, F, G, I]",13.74,0.0,18.754,0.025,18.714,18.794,false,5.014,0.267,25.14
"false","[A, B, C, D, E, F, H, I]",13.82,0.0,18.849,0.016,18.824,18.875,false,5.029,0.267,25.291
"false","[A, B, C, D, E, F, G, J]",12.84,0.0,17.845,0.02,17.814,17.877,false,5.005,0.28,25.05
"false","[A, B, C, D, E, F, H, J]",12.93,0.0,17.949,0.022,17.915,17.984,false,5.019,0.28,25.19
"false","[A, B, C, D, E, G, H, I]",13.94,0.0,13.949,0.018,13.92,13.978,true,0.009,0.001,0
"false","[A, B, C, D, E, G, H, J]",13.05,0.0,13.045,0.013,13.023,13.066,true,0.005,0,0
"false","[A, B, C, D, F, G, H, I]",14.03,0.0,14.048,0.015,14.025,14.072,true,0.018,0.001,0
"false","[A, B, C, D, E, F, I, J]",13.03,0.0,18.045,0.017,18.018,18.072,false,5.015,0.278,25.15
"false","[A, B, C, D, F, G, H, J]",13.13,0.0,13.144,0.021,13.11,13.178,true,0.014,0.001,0
"false","[A, B, C, D, E, G, I, J]",13.15,0.0,13.154,0.016,13.127,13.18,true,0.004,0,0
"false","[A, B, C, E, F, G, H, I]",14.12,0.0,14.146,0.015,14.121,14.17,false,0.026,0.002,0.001
"false","[A, B, C, E, F, G, H, J]",13.23,0.0,13.239,0.009,13.224,13.253,true,0.009,0.001,0
"false","[A, B, C, D, F, G, I, J]",13.23,0.0,13.255,0.021,13.222,13.288,true,0.025,0.002,0.001
"false","[A, B, D, E, F, G, H, I]",10.24,0.0,15.255,0.02,15.223,15.287,false,5.015,0.329,25.15
"false","[A, B, C, D, E, H, I, J]",13.23,0.0,13.247,0.022,13.213,13.282,true,0.017,0.001,0
"false","[A, C, D, E, F, G, H, I]",11.34,0.0,16.358,0.016,16.332,16.384,false,5.018,0.307,25.18
"false","[A, B, C, E, F, G, I, J]",13.33,0.0,13.349,0.016,13.324,13.374,true,0.019,0.001,0
"false","[A, B, D, E, F, G, H, J]",9.35,0.0,14.352,0.023,14.316,14.389,false,5.002,0.349,25.02
"false","[A, B, C, D, F, H, I, J]",13.31,0.0,13.347,0.012,13.328,13.365,false,0.037,0.003,0.001
"false","[A, B, C, D, G, H, I, J]",13.43,0.0,13.452,0.02,13.42,13.483,true,0.022,0.002,0
"false","[A, B, D, E, F, G, I, J]",9.45,0.0,14.45,0.021,14.416,14.483,false,5,0.346,25
"false","[A, C, D, E, F, G, H, J]",10.45,0.0,15.443,0.015,15.419,15.468,false,4.993,0.323,24.93
"false","[B, C, D, E, F, G, H, I]",5.42,0.0,10.443,0.011,10.427,10.46,false,5.023,0.481,25.231
"false","[A, B, C, E, F, H, I, J]",13.42,0.0,13.448,0.014,13.426,13.469,false,0.028,0.002,0.001
"false","[A, B, D, E, F, H, I, J]",9.53,0.0,14.55,0.016,14.525,14.576,false,5.02,0.345,25.2
"false","[A, B, C, E, G, H, I, J]",13.53,0.0,13.549,0.014,13.527,13.572,true,0.019,0.001,0
"false","[B, C, D, E, F, G, H, J]",4.53,0.0,9.54,0.018,9.511,9.568,false,5.01,0.525,25.1
"false","[A, C, D, E, F, G, I, J]",10.55,0.0,15.556,0.018,15.526,15.585,false,5.006,0.322,25.06
"false","[B, C, D, E, F, G, I, J]",4.63,0.0,9.644,0.019,9.613,9.674,false,5.014,0.52,25.14
"false","[A, B, C, F, G, H, I, J]",13.61,0.0,13.648,0.017,13.62,13.675,false,0.038,0.003,0.001
"false","[A, C, D, E, F, H, I, J]",10.63,0.0,15.645,0.009,15.63,15.66,false,5.015,0.321,25.15
"false","[A, B, D, E, G, H, I, J]",9.64,0.0,9.648,0.015,9.624,9.671,true,0.008,0.001,0
"false","[A, B, D, F, G, H, I, J]",9.72,0.0,9.74,0.01,9.724,9.756,false,0.02,0.002,0
"false","[A, C, D, E, G, H, I, J]",10.74,0.0,10.749,0.023,10.712,10.786,true,0.009,0.001,0
"false","[B, C, D, E, F, H, I, J]",4.71,0.0,9.742,0.019,9.711,9.773,false,5.032,0.517,25.321
"false","[A, C, D, F, G, H, I, J]",10.83,0.0,10.841,0.018,10.813,10.87,true,0.011,0.001,0
"false","[A, B, E, F, G, H, I, J]",9.83,0.0,9.846,0.015,9.823,9.869,true,0.016,0.002,0
"false","[B, C, D, E, G, H, I, J]",4.83,0.0,4.832,0.007,4.821,4.843,true,0.002,0,0
"false","[A, C, E, F, G, H, I, J]",10.93,0.0,10.946,0.014,10.924,10.968,true,0.016,0.001,0
"false","[B, C, D, F, G, H, I, J]",4.92,0.0,4.942,0.015,4.917,4.966,true,0.022,0.004,0
"false","[B, C, E, F, G, H, I, J]",5.01,0.0,5.037,0.016,5.012,5.063,false,0.027,0.005,0.001
"false","[A, D, E, F, G, H, I, J]",7.05,0.0,12.046,0.016,12.02,12.072,false,4.996,0.415,24.96
"false","[B, D, E, F, G, H, I, J]",5.13,0.0,10.145,0.021,10.112,10.178,false,5.015,0.494,25.15
"false","[C, D, E, F, G, H, I, J]",5.22,0.0,10.248,0.021,10.214,10.282,false,5.028,0.491,25.281
"false","[A, B, C, D, E, F, G, H, I]",14.53,0.0,19.564,0.026,19.523,19.605,false,5.034,0.257,25.341
"false","[A, B, C, D, E, F, G, H, J]",13.64,0.0,18.658,0.024,18.62,18.696,false,5.018,0.269,25.18
"false","[A, B, C, D, E, F, G, I, J]",13.74,0.0,18.755,0.018,18.726,18.783,false,5.015,0.267,25.15
"false","[A, B, C, D, E, F, H, I, J]",13.82,0.0,18.861,0.021,18.828,18.894,false,5.041,0.267,25.412
"false","[A, B, C, D, E, G, H, I, J]",13.94,0.0,13.957,0.019,13.927,13.987,true,0.017,0.001,0
"false","[A, B, C, D, F, G, H, I, J]",14.02,0.0,14.05,0.017,14.023,14.078,false,0.03,0.002,0.001
"false","[A, B, C, E, F, G, H, I, J]",14.12,0.0,14.15,0.023,14.113,14.186,true,0.03,0.002,0.001
"false","[A, B, D, E, F, G, H, I, J]",10.24,0.0,15.238,0.005,15.229,15.246,false,4.998,0.328,24.98
"false","[A, C, D, E, F, G, H, I, J]",11.34,0.0,16.347,0.015,16.323,16.371,false,5.007,0.306,25.07
"false","[B, C, D, E, F, G, H, I, J]",5.42,0.0,10.43,0.008,10.417,10.443,false,5.01,0.48,25.1
"false","[A, B, C, D, E, F, G, H, I, J]",14.53,0.0,19.559,0.029,19.512,19.605,false,5.029,0.257,25.291

Total: 1024
MSE: 3.315
RMSE: 1.821
MAPE: 6.215
Measured within ci: 23
Measured outside ci: 33
Predicted within ci: 699
Predicted outside ci: 269
Valid configs: 968.0
