measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.341,0.0,9.011,0.324,8.208,9.815,false,1.33,0.148,1.769
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.913,0.0,18.737,0.191,18.263,19.211,false,1.176,0.063,1.383
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.867,0.0,9.285,0.18,8.839,9.732,false,0.582,0.063,0.339
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",64.121,0.0,62.428,1.705,58.193,66.663,true,1.693,0.027,2.866
"false","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.292,0.0,67.972,0.812,65.955,69.989,true,0.68,0.01,0.462
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",19.862,0.0,18.559,0.491,17.34,19.778,false,1.303,0.07,1.698
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER]",54.569,0.0,55.773,1.329,52.473,59.074,true,1.204,0.022,1.45
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",12.923,0.0,8.525,0.112,8.247,8.803,false,4.398,0.516,19.342
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",10.32,0.0,8.489,0.26,7.843,9.136,false,1.831,0.216,3.353
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.219,0.0,18.678,0.218,18.137,19.219,false,2.541,0.136,6.457
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",63.157,0.0,61.666,0.272,60.99,62.343,false,1.491,0.024,2.223
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.283,0.0,8.883,0.524,7.581,10.184,false,1.4,0.158,1.96
"false","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.542,0.0,18.569,0.212,18.044,19.095,false,1.973,0.106,3.893
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.389,0.0,61.359,0.854,59.238,63.48,true,0.97,0.016,0.941
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",5.985,0.0,6.227,0.34,5.382,7.072,true,0.242,0.039,0.059
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",5.948,0.0,6.013,0.283,5.31,6.715,true,0.065,0.011,0.004
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",10.104,0.0,9.727,0.134,9.394,10.059,false,0.377,0.039,0.142
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",10.34,0.0,8.447,0.283,7.745,9.15,false,1.893,0.224,3.583
"false","[DEEPCOPY, DISKSYNC]",54.568,0.0,55.469,0.326,54.658,56.279,false,0.901,0.016,0.812
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.733,0.0,6.062,0.354,5.183,6.941,true,0.329,0.054,0.108
"true","[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",10.155,0.0,9.385,0.327,8.572,10.198,true,0.77,0.082,0.593
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",64.259,0.0,61.448,0.11,61.174,61.721,false,2.811,0.046,7.902
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",57.383,0.0,54.279,0.992,51.815,56.744,false,3.104,0.057,9.635
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",12.903,0.0,9.056,0.423,8.006,10.105,false,3.847,0.425,14.799
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER]",19.763,0.0,18.474,0.397,17.487,19.461,false,1.289,0.07,1.662
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",63.156,0.0,61.411,0.625,59.859,62.964,false,1.745,0.028,3.045
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",10.331,0.0,8.478,0.131,8.151,8.804,false,1.853,0.219,3.434
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",5.947,0.0,6.336,0.435,5.256,7.416,true,0.389,0.061,0.151
"false","[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",37.437,0.0,36.211,0.933,33.892,38.53,true,1.226,0.034,1.503
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.743,0.0,18.923,0.228,18.356,19.489,false,0.82,0.043,0.672
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC]",10.319,0.0,8.589,0.435,7.509,9.669,false,1.73,0.201,2.993
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.663,0.0,18.929,0.118,18.637,19.221,false,0.734,0.039,0.539
"false","[MONITOR, DISKSYNC, JOURNALSERIALIZER]",57.384,0.0,54.428,0.716,52.649,56.206,false,2.956,0.054,8.738
"true","[TRANSIENTMODE, DISKSYNC]",5.984,0.0,6.037,0.284,5.332,6.743,true,0.053,0.009,0.003
"false","[TRANSIENTMODE, MONITOR, CLOCK]",5.936,0.0,6.002,0.191,5.527,6.477,true,0.066,0.011,0.004
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.528,0.0,67.648,0.733,65.828,69.468,true,0.12,0.002,0.014
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",21.22,0.0,18.407,0.479,17.218,19.596,false,2.813,0.153,7.913
"false","[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.542,0.0,35.854,0.903,33.612,38.096,true,0.312,0.009,0.097
"false","[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.791,0.0,6.24,0.31,5.469,7.011,true,0.449,0.072,0.202
"false","[SNAPSHOTSERIALIZER]",14.612,0.0,13.727,0.183,13.274,14.181,false,0.885,0.064,0.783
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",21.47,0.0,19.413,0.495,18.183,20.643,false,2.057,0.106,4.231
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER]",19.128,0.0,18.244,0.277,17.555,18.932,false,0.884,0.048,0.781
"false","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",21.711,0.0,17.89,0.382,16.941,18.839,false,3.821,0.214,14.6
"false","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",21.469,0.0,19.235,0.123,18.93,19.54,false,2.234,0.116,4.991
"false","[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.972,0.0,61.456,0.323,60.652,62.259,false,1.516,0.025,2.298
"false","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",12.866,0.0,8.357,0.233,7.777,8.936,false,4.509,0.54,20.331
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",5.732,0.0,5.941,0.137,5.602,6.281,true,0.209,0.035,0.044
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.574,0.0,61.235,0.803,59.239,63.23,true,0.661,0.011,0.437
"false","[DEEPCOPY, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",62.971,0.0,61.724,0.801,59.735,63.714,true,1.247,0.02,1.555
"false","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR]",19.762,0.0,18.587,0.348,17.724,19.45,false,1.175,0.063,1.381
"false","[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.005,0.0,18.31,0.431,17.239,19.382,true,0.695,0.038,0.483
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",64.496,0.0,62.47,0.579,61.032,63.908,false,2.026,0.032,4.105
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",21.517,0.0,18.817,0.031,18.739,18.895,false,2.7,0.143,7.29
"false","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",21.516,0.0,18.987,0.437,17.902,20.071,false,2.529,0.133,6.396
"false","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",64.495,0.0,62.431,0.311,61.659,63.203,false,2.064,0.033,4.26
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",6.164,0.0,6.485,0.049,6.365,6.606,false,0.321,0.049,0.103
"false","[DEEPCOPY, MONITOR, CLOCK]",21.71,0.0,18.343,0.553,16.969,19.716,false,3.367,0.184,11.337
"false","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.905,0.0,9.228,0.167,8.814,9.643,false,0.677,0.073,0.458
"false","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",60.573,0.0,62.732,1.385,59.291,66.173,true,2.159,0.034,4.661

Total: 512
MSE: 3.425
RMSE: 1.851
MAPE: 9.077
Measured within ci: 0
Measured outside ci: 0
Predicted within ci: 0
Predicted outside ci: 0
Valid configs: 512.0
