measured,configuration,performance,std,minci,maxci
true,"[ISTIMECREATE, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",4.165,7.189,-7.274,15.605
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",5.861,10.356,-10.618,22.339
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",6.08,10.431,-10.518,22.678
true,"[ISTIMEACCESS, ISIGNORECASE, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",11.889,11.525,-6.45,30.227
true,"[ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",10.725,12.531,-9.214,30.665
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER]",1.321,0.82,0.017,2.626
true,"[ISTIMEACCESS, ISIGNORECASE, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",1.541,0.87,0.157,2.926
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMEMODIFIED, ISTYPESYMLINK]",1.291,0.595,0.344,2.238
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEDIRECTORY]",1.56,1.372,-0.623,3.742
true,"[ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER]",8.145,12.667,-12.011,28.301
true,"[ISTIMEOLDER, ISTYPEOTHER, ISPRINT0, ISTYPEFILE]",6.776,7.195,-4.672,18.224
true,"[ISREGEX, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",7.322,6.71,-3.354,17.999
true,"[ISREGEX, ISTIMEACCESS, ISTYPEDIRECTORY]",11.757,11.472,-6.498,30.011
true,"[ISTIMEACCESS, ISTIMECREATE, ISTIMEMODIFIED, ISTIMENEWER, ISTYPEFILE]",3.453,5.061,-4.6,11.506
true,"[ISREGEX, ISIGNORECASE, ISTYPEDIRECTORY, ISTYPEFILE]",0.906,0.556,0.021,1.791
true,"[ISTIMEACCESS, ISPRINT0, ISTYPESYMLINK]",1.044,0.953,-0.472,2.56
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMENEWER, ISTYPEFILE]",7.41,13.045,-13.348,28.168
true,"[ISTYPESYMLINK, ISTYPEFILE]",7.096,13.034,-13.644,27.836
true,"[ISREGEX, ISIGNORECASE, ISTYPEOTHER, ISTIMENEWER]",11.725,11.432,-6.467,29.916
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTYPESYMLINK, ISTYPEFILE]",10.978,12.703,-9.235,31.19
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",0.782,0.016,0.756,0.808
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK]",0.595,0.061,0.497,0.692
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPEFILE]",9.349,12.184,-10.039,28.737
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER]",4.07,6.626,-6.473,14.613
true,"[ISTIMEOLDER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",7.095,13.067,-13.697,27.887
true,"[ISREGEX, ISTIMEACCESS, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY]",6.747,6.074,-2.918,16.412
true,"[ISTIMEOLDER, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",4.12,7.13,-7.226,15.465
true,"[ISREGEX, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",8.505,12.265,-11.011,28.02
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER]",10.924,12.647,-9.2,31.048
true,"[ISTIMEACCESS, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK]",10.812,12.627,-9.282,30.905
true,"[ISTIMEACCESS, ISTYPEOTHER, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",0.864,0.556,-0.02,1.748
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",4.006,6.615,-6.519,14.531
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",3.875,6.362,-6.248,13.999
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",7.213,13.075,-13.593,28.018
true,"[ISREGEX, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPEFILE]",3.647,6.014,-5.922,13.216
true,"[ISPRINT0]",0.607,0.062,0.509,0.705
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",4.218,7.167,-7.187,15.623
true,"[ISREGEX, ISIGNORECASE, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTIMENEWER]",0.635,0.005,0.627,0.642
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",4.703,6.917,-6.304,15.711
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK]",7.799,12.857,-12.659,28.258
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",4.721,6.929,-6.304,15.747
true,"[ISREGEX, ISTIMEACCESS, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPEFILE]",6.85,7.209,-4.622,18.321
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",4.688,6.454,-5.581,14.957
true,"[ISREGEX, ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",6.897,7.26,-4.655,18.449
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK]",0.993,0.713,-0.142,2.127
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",0.846,0.06,0.75,0.941
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTYPEOTHER, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",4.193,7.119,-7.135,15.522
true,"[ISTIMEACCESS, ISTIMECREATE, ISPRINT0]",1.051,0.931,-0.431,2.533
true,"[ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",10.462,12.464,-9.371,30.296
true,"[ISTIMEOLDER, ISTIMECREATE]",7.87,12.49,-12.005,27.745
true,"[ISTIMEACCESS, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",10.725,12.51,-9.181,30.632
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",1.332,0.884,-0.075,2.739
true,"[ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTIMENEWER, ISTYPEFILE]",3.795,6.3,-6.23,13.82
true,"[ISREGEX, ISTIMEACCESS, ISTYPEOTHER, ISTIMENEWER]",7.89,12.61,-12.176,27.956
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTYPESYMLINK, ISTIMENEWER]",0.915,0.555,0.031,1.798
true,"[ISREGEX, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",1.133,0.946,-0.372,2.638
true,"[ISREGEX, ISTYPESYMLINK, ISTYPEFILE]",1.417,0.878,0.02,2.815
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",7.99,13.119,-12.886,28.866
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPEFILE]",1.341,0.899,-0.089,2.771
true,"[ISTIMEACCESS, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",4.578,6.79,-6.226,15.383
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",0.779,0.036,0.722,0.837
true,"[ISTIMEACCESS, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",0.875,0.53,0.031,1.719
true,"[ISIGNORECASE, ISTYPESYMLINK, ISTIMENEWER]",1.533,0.886,0.123,2.944
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",0.637,0.008,0.625,0.65
true,"[ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",0.915,0.694,-0.19,2.019
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMEMODIFIED, ISPRINT0, ISTIMENEWER]",4.735,6.925,-6.285,15.755
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTYPESYMLINK, ISTYPEFILE]",14.145,15.604,-10.685,38.974
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTIMENEWER]",0.787,0.007,0.776,0.799
true,"[ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTIMENEWER]",4.434,6.384,-5.725,14.593
true,"[ISREGEX, ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK]",10.634,12.668,-9.523,30.792
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTYPEDIRECTORY, ISTYPEFILE]",8.536,12.325,-11.075,28.147
true,"[ISTIMEACCESS, ISTIMEOLDER, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",14.086,15.608,-10.749,38.921
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0]",3.869,6.337,-6.214,13.952
true,"[ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",1.038,0.946,-0.468,2.544
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK]",3.407,5.25,-4.947,11.762
true,"[ISREGEX, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",0.936,0.523,0.104,1.768
true,"[ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK]",14.372,14.135,-8.12,36.863
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEFILE]",7.38,13.015,-13.33,28.089
true,"[ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",7.059,12.997,-13.623,27.74
true,"[ISTIMEACCESS, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK]",8.413,12.178,-10.966,27.791
true,"[ISIGNORECASE, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",7.41,13.052,-13.359,28.178
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",3.419,4.002,-2.95,9.788
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISPRINT0]",3.704,6.133,-6.054,13.463
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEFILE]",3.509,5.038,-4.508,11.526
true,"[ISREGEX, ISTYPEDIRECTORY]",0.951,0.519,0.125,1.776
true,"[ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",4.873,6.079,-4.8,14.546
true,"[ISREGEX, ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY]",7.153,13.029,-13.579,27.884
true,"[ISTIMEACCESS, ISTIMECREATE, ISTYPEOTHER]",1.033,0.936,-0.457,2.522
true,"[ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",10.159,13.165,-10.789,31.108
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",7.317,6.697,-3.34,17.974
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK]",18.25,10.412,1.682,34.819
true,"[ISREGEX, ISTIMEACCESS, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",4.223,7.173,-7.191,15.637
true,"[ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK]",1.381,0.896,-0.044,2.806
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",8.566,12.359,-11.1,28.232
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",1.126,0.971,-0.419,2.672
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTIMENEWER, ISTYPEFILE]",4.703,6.844,-6.187,15.593
true,"[ISIGNORECASE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTYPEFILE]",1.746,0.817,0.446,3.046
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",1.199,0.9,-0.233,2.631
true,"[ISREGEX, ISTYPEDIRECTORY, ISTIMENEWER]",7.955,12.555,-12.022,27.932
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE]",3.405,3.989,-2.943,9.752
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTIMENEWER]",4.022,6.651,-6.561,14.605
true,"[ISTIMEOLDER, ISIGNORECASE, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",9.029,12.162,-10.323,28.382
true,"[ISREGEX, ISTIMEACCESS, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0]",2.097,2.915,-2.54,6.735
true,"[ISTIMEOLDER, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK]",7.915,12.581,-12.104,27.933
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",3.976,6.678,-6.649,14.601
true,"[ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTYPEDIRECTORY]",4.872,6.07,-4.786,14.531
true,"[ISTIMECREATE, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",10.766,12.549,-9.203,30.735
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0]",0.91,0.673,-0.161,1.98
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",4.383,7.219,-7.104,15.871
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",10.138,13.139,-10.77,31.045
true,"[ISTIMEACCESS, ISTIMENEWER, ISTYPEFILE]",7.623,12.676,-12.547,27.793
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEFILE]",1.323,0.919,-0.139,2.786
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTYPEFILE]",2.793,4.244,-3.96,9.546
true,"[ISREGEX, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",4.567,5.595,-4.337,13.471
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0]",14.775,14.318,-8.009,37.558
true,"[ISTIMEACCESS, ISTYPEDIRECTORY]",7.868,12.558,-12.114,27.851
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEFILE]",10.876,12.604,-9.18,30.932
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",3.285,4.021,-3.112,9.683
true,"[ISTIMEOLDER, ISTIMEMODIFIED, ISTYPEDIRECTORY]",3.796,6.302,-6.233,13.824
true,"[ISTIMEACCESS, ISIGNORECASE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",3.918,5.029,-4.084,11.92
true,"[ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",0.807,0.052,0.724,0.891
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",7.189,13.101,-13.657,28.035
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY]",0.794,0.052,0.712,0.876
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",0.634,0.005,0.626,0.641
true,"[ISTIMEACCESS, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER]",4.173,7.181,-7.254,15.6
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTIMENEWER]",0.984,0.689,-0.113,2.081
true,"[ISTIMEACCESS, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK]",0.846,0.562,-0.049,1.741
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",6.109,10.232,-10.172,22.39
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",1.301,0.797,0.032,2.57
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",4.252,7.203,-7.209,15.712
true,"[ISTIMEOLDER, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",7.555,13.967,-14.669,29.779
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER, ISTYPEFILE]",9.068,12.173,-10.303,28.438
true,"[ISTIMEOLDER, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",0.865,0.56,-0.026,1.757
true,"[ISTIMECREATE, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",3.954,6.637,-6.606,14.515
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPEFILE]",0.791,0.02,0.759,0.823
true,"[ISREGEX, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK]",1.115,0.96,-0.412,2.642
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPESYMLINK]",0.601,0.066,0.496,0.706
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",5.555,5.893,-3.823,14.932
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",5.232,6.399,-4.951,15.414
true,"[ISREGEX, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",3.262,5.25,-5.092,11.616
true,"[ISREGEX, ISIGNORECASE, ISPRINT0, ISTYPESYMLINK, ISTIMENEWER]",1.111,0.966,-0.426,2.647
true,"[ISREGEX, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",3.866,6.388,-6.298,14.03
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISTIMEMODIFIED, ISTIMENEWER]",8.663,9.358,-6.228,23.554
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTIMENEWER]",7.165,13.041,-13.587,27.916
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMEMODIFIED, ISTYPEFILE]",18.459,10.531,1.702,35.216
true,"[ISREGEX, ISTIMEACCESS, ISIGNORECASE, ISTYPEDIRECTORY, ISTYPESYMLINK]",6.847,7.209,-4.624,18.318
true,"[ISREGEX, ISTIMEOLDER, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",10.806,12.522,-9.12,30.732
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISPRINT0, ISTYPEDIRECTORY, ISTIMENEWER]",1.122,0.972,-0.425,2.669
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY]",0.792,0.024,0.753,0.83
true,"[ISREGEX, ISTIMEACCESS, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPEDIRECTORY, ISTIMENEWER, ISTYPEFILE]",4.032,6.681,-6.599,14.663
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",1.114,0.951,-0.399,2.627
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPEFILE]",9.996,6.535,-0.403,20.395
true,"[ISREGEX, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",8.129,7.622,-3.999,20.257
true,"[ISIGNORECASE, ISTIMECREATE, ISTYPEDIRECTORY, ISTYPESYMLINK]",4.872,6.957,-6.198,15.941
true,"[ISREGEX, ISTIMEOLDER, ISTIMECREATE, ISPRINT0]",8.015,12.713,-12.215,28.245
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISTIMEMODIFIED, ISTYPESYMLINK, ISTYPEFILE]",0.908,0.556,0.023,1.792
true,"[ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTYPESYMLINK, ISTIMENEWER]",1.527,0.767,0.306,2.748
true,"[ISREGEX, ISIGNORECASE, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTIMENEWER]",14.522,14.23,-8.121,37.165
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTYPEOTHER, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",7.576,13.881,-14.511,29.663
true,"[ISTIMEOLDER, ISIGNORECASE, ISTIMEMODIFIED, ISPRINT0, ISTYPEDIRECTORY, ISTYPESYMLINK, ISTYPEFILE]",1.133,0.685,0.043,2.223
true,"[ISREGEX, ISTIMEACCESS, ISTIMEOLDER, ISTIMECREATE, ISTYPEOTHER, ISPRINT0, ISTYPESYMLINK, ISTYPEFILE]",10.582,12.529,-9.354,30.519
true,"[ISTIMEACCESS, ISIGNORECASE, ISTIMECREATE, ISTIMEMODIFIED, ISTYPESYMLINK, ISTIMENEWER]",10.714,12.48,-9.144,30.573
true,"[ISTIMEACCESS, ISTIMEOLDER, ISIGNORECASE, ISTIMECREATE, ISPRINT0, ISTIMENEWER]",1.394,0.914,-0.061,2.848
