measured,configuration,feature_wise,feature_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",13.67,0.0,5.328,0.012,5.309,5.347,false,9.842,1.847,96.865
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE]",6.09,0.0,16.393,0.267,15.968,16.819,false,8.803,0.537,77.493
"false","[UPSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",47.59,0.0,48.074,0.28,47.629,48.519,false,1.016,0.021,1.032
"false","[SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",75.31,0.0,5.243,0.016,5.218,5.268,false,71.567,13.65,5121.835
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM]",48.37,0.0,47.735,0.31,47.241,48.228,false,2.135,0.045,4.558
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE]",0.0,0.0,7.26,0.056,7.171,7.35,false,5.76,0.793,33.178
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",46.03,0.0,8.724,0.055,8.637,8.812,false,38.806,4.448,1505.906
"false","[SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",22.66,0.0,5.238,0.012,5.218,5.257,false,18.922,3.612,358.042
"true","[GUIADVANCEDOPTIONS]",57.23,0.0,57.765,0.794,56.502,59.028,true,0.965,0.017,0.931
"false","[INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",63.22,0.0,62.93,0.627,61.932,63.927,false,1.79,0.028,3.204
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS]",56.66,0.0,57.35,0.422,56.679,58.021,false,0.81,0.014,0.656
"false","[ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",58.13,0.0,57.311,0.242,56.927,57.695,false,2.319,0.04,5.378
"false","[PLATFORM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",5.57,0.0,7.26,0.054,7.174,7.346,false,0.19,0.026,0.036
"true","[INCLUDEANDROIDLDPITVDPI]",63.79,0.0,63.459,0.565,62.559,64.358,false,1.831,0.029,3.353
"false","[VERBOSELOG, IOSCREATEIMAGESETFOLDERS]",57.02,0.0,57.826,0.391,57.203,58.449,false,0.694,0.012,0.482
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",134.32,0.0,14.654,0.17,14.383,14.925,false,121.166,8.268,14681.2
"false","[PLATFORM, POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",130.6,0.0,14.599,0.051,14.517,14.681,false,117.501,8.049,13806.485
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",174.78,0.0,25.979,0.174,25.702,26.255,false,150.301,5.785,22590.391
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",122.13,0.0,39.808,0.111,39.631,39.984,false,83.822,2.106,7026.128
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, SCALE]",133.39,0.0,19.222,0.166,18.959,19.486,false,115.668,6.017,13379.086
"false","[SCALEISHEIGHTDP, CLEARDIRBEFORECONVERT]",56.58,0.0,57.373,0.426,56.695,58.05,false,0.707,0.012,0.5
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE]",0.0,0.0,4.56,0.014,4.537,4.583,false,3.06,0.671,9.364
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",77.57,0.0,14.538,0.073,14.422,14.654,false,64.532,4.439,4164.379
"false","[POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.0,0.0,5.834,0.02,5.803,5.866,false,4.334,0.743,18.784
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR]",56.04,0.0,58.189,0.318,57.683,58.695,false,0.649,0.011,0.421
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,4.551,0.013,4.53,4.572,false,3.051,0.67,9.309
"false","[OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",130.24,0.0,19.005,0.193,18.698,19.312,false,112.735,5.932,12709.18
"false","[SCALE, IOSCREATEIMAGESETFOLDERS]",8.49,0.0,8.815,0.044,8.745,8.884,false,1.175,0.133,1.381
"false","[ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",72.09,0.0,5.263,0.017,5.235,5.29,false,68.327,12.983,4668.579
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH]",57.86,0.0,57.811,0.799,56.539,59.082,false,1.549,0.027,2.399
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, ROUNDINGHANDLER, SCALE, GUIADVANCEDOPTIONS]",14.28,0.0,9.771,0.08,9.644,9.897,false,6.009,0.615,36.108
"false","[OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",79.91,0.0,7.142,0.084,7.009,7.275,false,74.268,10.399,5515.736
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",17.39,0.0,7.171,0.184,6.878,7.464,false,11.719,1.634,137.335
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",124.33,0.0,9.32,0.038,9.259,9.381,false,116.51,12.501,13574.58
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH]",48.37,0.0,48.368,0.355,47.803,48.932,false,1.502,0.031,2.256
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALE]",178.88,0.0,40.151,0.381,39.545,40.758,false,140.229,3.493,19664.172
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",118.94,0.0,125.479,0.353,124.918,126.041,false,5.039,0.04,25.392
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",0.0,0.0,4.696,0.016,4.671,4.721,false,3.196,0.681,10.214
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, VERBOSELOG, SCALE, HALTONERROR, GUIADVANCEDOPTIONS]",60.56,0.0,16.922,0.222,16.568,17.275,false,45.138,2.667,2037.439
"false","[POSTCONVERTWEBP, VERBOSELOG]",57.46,0.0,57.796,0.379,57.193,58.399,false,1.164,0.02,1.355
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",129.86,0.0,9.053,0.048,8.976,9.13,false,122.307,13.51,14959.002
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, SCALE]",53.85,0.0,10.401,0.024,10.362,10.439,false,44.949,4.322,2020.413
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",1.11,0.0,4.679,0.019,4.65,4.709,false,2.069,0.442,4.281
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, DOWNSCALINGALGORITHM]",57.86,0.0,58.023,0.773,56.792,59.254,false,1.337,0.023,1.788
"false","[COMPRESSQUALITY, ROUNDINGHANDLER]",55.19,0.0,54.722,0.907,53.279,56.166,false,1.968,0.036,3.873
"false","[SCALEMODE, ROUNDINGHANDLER]",4.86,0.0,3.804,0.006,3.794,3.813,false,2.556,0.672,6.533
"false","[SKIPUPSCALING, ENABLEANTIALIASING]",22.4,0.0,5.451,0.01,5.435,5.467,false,18.449,3.385,340.366
"false","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE]",5.19,0.0,7.285,0.015,7.261,7.309,false,0.595,0.082,0.354
"false","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE]",182.89,0.0,183.128,1.115,181.354,184.902,true,1.262,0.007,1.593
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALEMODE]",48.73,0.0,7.259,0.028,7.215,7.303,false,42.971,5.92,1846.507
"false","[POSTCONVERTWEBP, IOSCREATEIMAGESETFOLDERS]",57.42,0.0,57.591,0.206,57.263,57.92,false,1.329,0.023,1.766
"false","[PLATFORM, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",0.36,0.0,7.573,0.073,7.457,7.689,false,5.713,0.754,32.638
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",175.16,0.0,39.398,0.542,38.536,40.26,false,137.262,3.484,18840.857
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",81.29,0.0,9.283,0.012,9.264,9.303,false,73.507,7.918,5403.279
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",57.29,0.0,58.012,0.391,57.39,58.635,false,0.778,0.013,0.605
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",44.65,0.0,44.741,0.14,44.519,44.964,false,1.409,0.031,1.985
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM]",49.75,0.0,9.258,0.03,9.21,9.306,false,41.992,4.536,1763.328
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM]",102.78,0.0,91.106,0.55,90.231,91.981,false,13.174,0.145,173.554
"false","[VERBOSELOG, SCALE]",8.53,0.0,8.891,0.101,8.73,9.052,false,1.139,0.128,1.297
"false","[POSTCONVERTWEBP, SKIPUPSCALING, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, ROUNDINGHANDLER, HALTONERROR, IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",0.0,0.0,3.807,0.021,3.774,3.84,false,2.307,0.606,5.322
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALEMODE]",0.0,0.0,4.551,0.008,4.539,4.564,false,3.051,0.67,9.309
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALE, CLEARDIRBEFORECONVERT]",67.42,0.0,18.001,0.337,17.464,18.537,false,50.919,2.829,2592.745
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,7.325,0.099,7.168,7.482,false,5.825,0.795,33.931
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",124.62,0.0,3.795,0.008,3.782,3.807,false,122.325,32.233,14963.406
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE, SCALE]",5.57,0.0,9.944,0.095,9.792,10.096,false,2.874,0.289,8.26
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",77.21,0.0,13.738,0.077,13.617,13.86,false,64.972,4.729,4221.361
"false","[PLATFORM, POSTCONVERTWEBP]",112.27,0.0,111.652,0.844,110.309,112.996,false,2.118,0.019,4.486
"false","[DOWNSCALINGALGORITHM, SCALEMODE]",3.81,0.0,4.561,0.011,4.544,4.577,false,0.749,0.164,0.561
"false","[ENABLEANTIALIASING, ROUNDINGHANDLER]",76.48,0.0,75.19,0.987,73.619,76.761,false,2.79,0.037,7.784
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",224.09,0.0,378.735,1.784,375.897,381.573,false,153.145,0.404,23453.391
"false","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY]",60.07,0.0,59.676,0.991,58.1,61.253,false,1.894,0.032,3.587
"false","[PLATFORM, SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE]",236.8,0.0,364.733,0.686,363.641,365.824,false,126.433,0.347,15985.303
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, COMPRESSQUALITY, HALTONERROR]",52.39,0.0,55.224,0.784,53.976,56.472,false,1.334,0.024,1.78
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",5.64,0.0,9.782,0.131,9.573,9.991,false,2.642,0.27,6.98
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",119.35,0.0,5.228,0.015,5.204,5.251,false,115.622,22.116,13368.447
"true","[DOWNSCALINGALGORITHM]",57.86,0.0,57.815,0.943,56.315,59.315,false,1.545,0.027,2.387
"false","[POSTCONVERTWEBP, SCALE]",8.93,0.0,8.903,0.107,8.733,9.074,false,1.527,0.172,2.332
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, SCALE]",0.0,0.0,8.791,0.071,8.678,8.903,false,7.291,0.829,53.159
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",129.86,0.0,9.055,0.031,9.005,9.105,false,122.305,13.507,14958.513
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",120.73,0.0,5.289,0.033,5.237,5.34,false,116.941,22.11,13675.197
"false","[ENABLEPNGCRUSH, SKIPUPSCALING]",4.83,0.0,4.832,0.01,4.817,4.847,false,1.498,0.31,2.244
"false","[SCALEISHEIGHTDP, IOSCREATEIMAGESETFOLDERS]",56.92,0.0,58.266,1.116,56.49,60.042,true,0.154,0.003,0.024
"false","[ENABLEMOZJPEG, SCALEMODE]",3.31,0.0,3.799,0.018,3.771,3.827,false,1.011,0.266,1.022
"false","[SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,3.799,0.013,3.778,3.819,false,2.299,0.605,5.285
"false","[OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",76.19,0.0,7.167,0.08,7.039,7.294,false,70.523,9.84,4973.494
"false","[SCALEMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",3.45,0.0,3.821,0.012,3.801,3.84,false,1.129,0.295,1.275
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",66.7,0.0,5.249,0.021,5.216,5.282,false,62.951,11.993,3962.828
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE]",173.4,0.0,196.151,0.63,195.148,197.154,false,21.251,0.108,451.605
"false","[SCALEMODE, GUIADVANCEDOPTIONS]",3.18,0.0,3.789,0.012,3.77,3.808,false,0.891,0.235,0.794
"false","[PLATFORM, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",9.29,0.0,7.287,0.012,7.267,7.307,false,3.503,0.481,12.271
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM, COMPRESSQUALITY, IOSCREATEIMAGESETFOLDERS]",58.56,0.0,58.992,0.161,58.735,59.248,false,1.068,0.018,1.141
"false","[SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",4.26,0.0,4.825,0.019,4.795,4.854,false,0.935,0.194,0.874
"false","[POSTCONVERTWEBP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",57.56,0.0,57.876,0.664,56.82,58.932,false,1.184,0.02,1.402
"false","[SCALEISHEIGHTDP, DOWNSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",56.58,0.0,57.364,0.348,56.811,57.917,false,0.716,0.012,0.513
"false","[UPSCALINGALGORITHM, ENABLEANTIALIASING]",65.94,0.0,65.541,0.177,65.26,65.822,false,1.899,0.029,3.606
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",120.75,0.0,13.736,0.051,13.655,13.817,false,108.514,7.9,11775.288
"false","[PLATFORM, SKIPUPSCALING]",59.24,0.0,9.304,0.063,9.204,9.403,false,51.436,5.528,2645.662
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",62.6,0.0,5.318,0.013,5.298,5.339,false,58.782,11.053,3455.324
"false","[PLATFORM, POSTCONVERTWEBP, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, IOSCREATEIMAGESETFOLDERS]",226.3,0.0,389.284,1.474,386.94,391.629,false,161.484,0.415,26077.082
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, SCALE]",188.37,0.0,39.949,0.33,39.424,40.475,false,149.921,3.753,22476.306
"false","[SKIPUPSCALING, CLEARDIRBEFORECONVERT]",4.05,0.0,4.838,0.01,4.821,4.855,false,0.712,0.147,0.507
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",178.88,0.0,27.372,0.033,27.32,27.424,false,153.008,5.59,23411.448
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALE]",0.82,0.0,10.404,0.045,10.332,10.476,false,8.084,0.777,65.351
"false","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.257,0.032,7.207,7.308,false,5.757,0.793,33.143
"false","[ENABLEANTIALIASING, HALTONERROR]",74.18,0.0,75.335,0.536,74.482,76.188,true,0.345,0.005,0.119
"false","[OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",133.96,0.0,14.098,0.164,13.837,14.36,false,121.362,8.608,14728.735
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",71.3,0.0,9.299,0.026,9.258,9.34,false,63.501,6.829,4032.377
"false","[PLATFORM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",180.55,0.0,25.352,0.08,25.225,25.479,false,156.698,6.181,24554.263
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",179.53,0.0,9.339,0.105,9.173,9.506,false,171.691,18.384,29477.799
"false","[COMPRESSQUALITY, HALTONERROR]",52.89,0.0,54.721,0.761,53.51,55.932,true,0.331,0.006,0.11
"false","[PLATFORM, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALE]",10.31,0.0,10.384,0.044,10.313,10.454,false,1.426,0.137,2.033
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",116.65,0.0,8.958,0.019,8.928,8.988,false,109.192,12.189,11922.893
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,4.551,0.02,4.519,4.583,false,3.051,0.67,9.309
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, ENABLEANTIALIASING]",22.4,0.0,5.409,0.024,5.371,5.447,false,18.491,3.419,341.917
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, VERBOSELOG]",57.46,0.0,57.371,0.394,56.744,57.999,false,1.589,0.028,2.525
"false","[DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",5.21,0.0,5.836,0.033,5.783,5.889,false,0.874,0.15,0.764
"false","[POSTCONVERTWEBP, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALE]",0.0,0.0,6.145,0.026,6.104,6.186,false,4.645,0.756,21.576
"false","[OUTPUTCOMPRESSIONGMODE, HALTONERROR]",181.64,0.0,183.177,1.569,180.68,185.674,true,0.037,0,0.001
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",120.23,0.0,9.28,0.028,9.235,9.324,false,112.45,12.117,12645.003
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",75.81,0.0,3.799,0.01,3.783,3.815,false,73.511,19.35,5403.867
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, OUTPUTCOMPRESSIONGMODE]",182.89,0.0,183.022,1.125,181.233,184.812,true,1.368,0.007,1.871
"false","[PLATFORM, UPSCALINGALGORITHM]",102.78,0.0,91.248,0.305,90.763,91.733,false,13.032,0.143,169.833
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.291,0.05,7.211,7.37,false,5.791,0.794,33.536
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",223.59,0.0,379.476,1.622,376.895,382.058,false,154.386,0.407,23835.037
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING, SCALE]",89.01,0.0,19.857,0.299,19.381,20.332,false,70.653,3.558,4991.846
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",131.62,0.0,39.527,0.481,38.762,40.292,false,93.593,2.368,8759.65
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,5.313,0.048,5.237,5.389,false,3.813,0.718,14.539
"false","[DOWNSCALINGALGORITHM, GUIADVANCEDOPTIONS]",57.23,0.0,57.886,0.557,57,58.772,true,0.844,0.015,0.712
"false","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",128.84,0.0,5.335,0.014,5.313,5.357,false,125.005,23.431,15626.25
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, ENABLEANTIALIASING, SCALEMODE, HALTONERROR, CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",69.07,0.0,3.823,0.006,3.814,3.832,false,66.747,17.459,4455.162
"false","[INCLUDEANDROIDLDPITVDPI, DOWNSCALINGALGORITHM]",63.79,0.0,62.89,0.323,62.377,63.404,false,2.4,0.038,5.76
"false","[SCALEISHEIGHTDP, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, GUIADVANCEDOPTIONS]",178.04,0.0,179.213,1.399,176.987,181.439,true,0.327,0.002,0.107
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH]",57.86,0.0,58.028,0.217,57.683,58.374,false,1.332,0.023,1.774
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY]",46.03,0.0,8.719,0.059,8.626,8.813,false,38.811,4.451,1506.294
"false","[PLATFORM, HALTONERROR]",111.02,0.0,111.757,0.397,111.126,112.388,false,0.763,0.007,0.582
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",233.58,0.0,354.688,3.751,348.72,360.656,false,119.608,0.337,14306.074
"false","[UPSCALINGALGORITHM, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",47.8,0.0,47.617,0.23,47.25,47.983,false,1.683,0.035,2.832
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, HALTONERROR, PLATFORM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",76.43,0.0,9.475,0.03,9.428,9.522,false,68.455,7.225,4686.087
"false","[VERBOSELOG, HALTONERROR]",56.21,0.0,58.947,1.304,56.871,61.022,true,1.237,0.021,1.53
"false","[COMPRESSQUALITY, ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS]",71.27,0.0,72.283,0.477,71.524,73.041,true,0.487,0.007,0.237
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",50.13,0.0,9.793,0.034,9.739,9.847,false,41.837,4.272,1750.335
"false","[SKIPUPSCALING, VERBOSELOG]",4.43,0.0,4.835,0.016,4.81,4.859,false,1.095,0.226,1.199
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEANTIALIASING]",75.43,0.0,75.55,0.216,75.206,75.893,false,1.38,0.018,1.904
