measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[INCLUDEANDROIDLDPITVDPI, CLEARDIRBEFORECONVERT]",55.529,0.0,63.072,0.654,62.031,64.113,false,6.043,0.096,36.518
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, VERBOSELOG]",55.54,0.0,58.297,0.99,56.722,59.872,true,1.257,0.022,1.58
"false","[DOWNSCALINGALGORITHM, SCALE]",4.61,0.0,6.12,0.011,6.102,6.138,true,0.01,0.002,0
"false","[ENABLEMOZJPEG, GUIADVANCEDOPTIONS]",55.535,0.0,57.393,0.694,56.289,58.498,true,0.358,0.006,0.128
"false","[ENABLEMOZJPEG, HALTONERROR]",55.535,0.0,57.872,0.516,57.05,58.694,false,0.837,0.014,0.701
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, COMPRESSQUALITY, SCALE]",14.967,0.0,16.294,0.219,15.945,16.642,true,0.173,0.011,0.03
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEANTIALIASING]",55.529,0.0,81.495,0.596,80.547,82.443,false,24.466,0.3,598.585
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",2.294,0.0,3.8,0.011,3.784,3.817,true,0.006,0.002,0
"false","[OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",181.06,0.0,182.289,1.735,179.528,185.049,true,0.271,0.001,0.073
"false","[VERBOSELOG, CLEARDIRBEFORECONVERT]",55.529,0.0,57.493,0.374,56.899,58.088,true,0.464,0.008,0.215
"true","[ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",3.842,0.0,5.251,0.016,5.226,5.276,false,0.091,0.017,0.008
"false","[ENABLEPNGCRUSH, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",55.534,0.0,58.304,0.755,57.103,59.506,false,1.27,0.022,1.613
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",25.187,0.0,26.642,0.065,26.539,26.745,true,0.045,0.002,0.002
"false","[PLATFORM, VERBOSELOG]",110.133,0.0,111.003,0.73,109.841,112.165,true,0.63,0.006,0.397
"false","[ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, SCALE]",17.84,0.0,19.21,0.152,18.968,19.451,true,0.13,0.007,0.017
"false","[PLATFORM, SCALEISHEIGHTDP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, HALTONERROR]",110.14,0.0,112.209,0.759,111.002,113.416,true,0.569,0.005,0.324
"false","[ENABLEPNGCRUSH, CLEARDIRBEFORECONVERT]",55.534,0.0,57.947,0.506,57.142,58.753,false,0.913,0.016,0.834
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY]",3.177,0.0,4.706,0.011,4.688,4.724,false,0.029,0.006,0.001
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALEMODE, SCALE]",8.469,0.0,9.928,0.057,9.837,10.019,true,0.041,0.004,0.002
"true","[PLATFORM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",7.801,0.0,9.323,0.019,9.293,9.353,true,0.022,0.002,0
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",5.763,0.0,7.275,0.04,7.212,7.338,true,0.012,0.002,0
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING]",55.534,0.0,74.993,0.146,74.76,75.226,false,17.959,0.239,322.526
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, IOSCREATEIMAGESETFOLDERS]",3.339,0.0,4.853,0.011,4.836,4.87,true,0.014,0.003,0
"true","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",13.15,0.0,14.576,0.134,14.363,14.789,true,0.074,0.005,0.005
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",3.781,0.0,5.273,0.008,5.26,5.286,true,0.008,0.002,0
"false","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS]",17.41,0.0,18.724,0.174,18.447,19.002,true,0.186,0.01,0.035
"false","[POSTCONVERTWEBP, HALTONERROR]",55.534,0.0,57.451,0.283,57,57.901,true,0.417,0.007,0.174
"false","[PLATFORM, IOSCREATEIMAGESETFOLDERS]",110.133,0.0,111.536,1.178,109.663,113.41,true,0.097,0.001,0.009
"false","[CLEARDIRBEFORECONVERT, GUIADVANCEDOPTIONS]",55.529,0.0,57.35,0.36,56.777,57.923,true,0.321,0.006,0.103
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",3.07,0.0,4.552,0.01,4.536,4.568,false,0.018,0.004,0
"true","[PLATFORM, POSTCONVERTWEBP, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",5.778,0.0,7.275,0.026,7.234,7.316,true,0.003,0,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, SCALEMODE]",2.291,0.0,3.798,0.015,3.774,3.821,true,0.007,0.002,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, SCALEMODE, ROUNDINGHANDLER, IOSCREATEIMAGESETFOLDERS]",3.802,0.0,3.794,0.002,3.791,3.797,false,1.508,0.397,2.274
"false","[SCALEISHEIGHTDP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",7.345,0.0,8.857,0.076,8.736,8.977,true,0.012,0.001,0
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",7.629,0.0,9.159,0.096,9.007,9.311,true,0.03,0.003,0.001
"false","[UPSCALINGALGORITHM, IOSCREATEIMAGESETFOLDERS]",46.186,0.0,48.433,0.698,47.323,49.543,true,0.747,0.015,0.558
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE, SCALE]",3.966,0.0,5.462,0.096,5.31,5.614,true,0.004,0.001,0
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SCALE]",7.394,0.0,8.851,0.085,8.715,8.987,true,0.043,0.005,0.002
"true","[OUTPUTCOMPRESSIONGMODE, SCALEMODE]",2.286,0.0,3.788,0.009,3.774,3.802,true,0.002,0.001,0
"false","[ENABLEANTIALIASING, IOSCREATEIMAGESETFOLDERS]",55.529,0.0,75.757,0.638,74.741,76.773,false,18.728,0.247,350.738
"false","[OUTPUTCOMPRESSIONGMODE]",181.046,0.0,182.111,0.744,180.927,183.296,true,0.435,0.002,0.189
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",17.578,0.0,19.206,0.066,19.101,19.31,false,0.128,0.007,0.016
"true","[PLATFORM, SKIPUPSCALING, COMPRESSQUALITY]",7.234,0.0,8.701,0.072,8.587,8.815,true,0.033,0.004,0.001
"false","[ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR]",55.535,0.0,57.995,1.021,56.371,59.62,true,0.96,0.017,0.922
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",2.301,0.0,3.8,0.014,3.777,3.822,true,0.001,0,0
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, ROUNDINGHANDLER, CLEARDIRBEFORECONVERT]",24.449,0.0,25.811,0.056,25.721,25.9,false,0.138,0.005,0.019
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALE]",17.973,0.0,19.384,0.115,19.202,19.566,true,0.089,0.005,0.008
"false","[SCALEISHEIGHTDP, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE, HALTONERROR]",3.063,0.0,4.554,0.015,4.531,4.578,true,0.009,0.002,0
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",12.594,0.0,14.038,0.048,13.961,14.115,true,0.056,0.004,0.003
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",7.439,0.0,8.897,0.055,8.809,8.985,true,0.042,0.005,0.002
"true","[ENABLEMOZJPEG, SCALEMODE, SCALE]",4.035,0.0,5.477,0.07,5.365,5.589,true,0.058,0.011,0.003
"true","[PLATFORM, ENABLEMOZJPEG]",110.14,0.0,111.737,0.227,111.376,112.098,true,0.097,0.001,0.009
"false","[SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, HALTONERROR, CLEARDIRBEFORECONVERT]",57.106,0.0,62.938,0.324,62.423,63.453,false,4.332,0.069,18.766
"false","[COMPRESSQUALITY, VERBOSELOG, GUIADVANCEDOPTIONS]",52.909,0.0,54.272,0.341,53.729,54.815,true,0.137,0.003,0.019
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.741,0.0,5.226,0.017,5.199,5.253,true,0.015,0.003,0
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, SCALEMODE]",3.065,0.0,4.558,0.025,4.518,4.598,true,0.007,0.002,0
"true","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.068,0.0,4.554,0.013,4.533,4.575,true,0.014,0.003,0
"false","[SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, ROUNDINGHANDLER, SCALE]",7.394,0.0,8.719,0.119,8.53,8.909,true,0.175,0.02,0.031
"false","[PLATFORM, ENABLEANTIALIASING]",110.133,0.0,144.507,0.911,143.057,145.956,false,32.874,0.227,1080.7
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING]",55.529,0.0,75.579,1.034,73.934,77.224,false,18.55,0.245,344.102
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI]",55.529,0.0,62.68,0.428,61.999,63.36,false,5.651,0.09,31.934
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE]",2.29,0.0,3.803,0.014,3.781,3.825,true,0.013,0.003,0
"false","[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",3.808,0.0,3.83,0.015,3.807,3.854,false,1.478,0.386,2.184
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",4.356,0.0,5.836,0.033,5.784,5.888,true,0.02,0.003,0
"false","[ENABLEPNGCRUSH]",55.534,0.0,58.106,0.747,56.917,59.296,true,1.072,0.018,1.149
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",8.303,0.0,9.862,0.068,9.753,9.971,true,0.059,0.006,0.003
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, CLEARDIRBEFORECONVERT]",3.077,0.0,4.568,0.007,4.556,4.58,true,0.009,0.002,0
"false","[SCALEISHEIGHTDP, DOWNSCALINGALGORITHM]",57.1,0.0,58.069,0.981,56.508,59.631,true,0.531,0.009,0.282
"false","[ENABLEPNGCRUSH, SCALEMODE]",2.296,0.0,3.809,0.006,3.799,3.819,false,0.013,0.003,0
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",2.291,0.0,3.798,0.016,3.773,3.824,true,0.007,0.002,0
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",24.445,0.0,25.939,0.116,25.755,26.124,true,0.006,0,0
"false","[SKIPUPSCALING, GUIADVANCEDOPTIONS]",3.327,0.0,4.837,0.014,4.815,4.86,true,0.01,0.002,0
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, SCALE]",7.084,0.0,8.53,0.075,8.41,8.65,true,0.054,0.006,0.003
"false","[ENABLEMOZJPEG, VERBOSELOG]",55.535,0.0,57.878,0.282,57.429,58.328,false,0.843,0.015,0.711
"false","[HALTONERROR]",55.529,0.0,57.814,0.714,56.679,58.95,true,0.785,0.014,0.616
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",3.056,0.0,4.545,0.006,4.536,4.554,false,0.011,0.002,0
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",181.066,0.0,199.018,1.264,197.007,201.029,false,16.452,0.083,270.668
"false","[VERBOSELOG, ENABLEANTIALIASING]",55.529,0.0,75.331,0.531,74.486,76.176,false,18.302,0.243,334.963
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",12.652,0.0,14.178,0.055,14.091,14.265,true,0.026,0.002,0.001
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, HALTONERROR]",55.529,0.0,58.539,1.045,56.876,60.203,true,1.51,0.026,2.28
"false","[SKIPUPSCALING, ENABLEMOZJPEG]",3.333,0.0,4.841,0.02,4.81,4.873,true,0.008,0.002,0
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",110.141,0.0,111.913,0.63,110.911,112.915,true,0.272,0.002,0.074
"false","[UPSCALINGALGORITHM, GUIADVANCEDOPTIONS]",46.186,0.0,47.945,0.192,47.639,48.251,true,0.259,0.005,0.067
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",12.272,0.0,13.755,0.089,13.614,13.896,true,0.017,0.001,0
"true","[PLATFORM, UPSCALINGALGORITHM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",5.802,0.0,7.262,0.007,7.25,7.274,false,0.04,0.006,0.002
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, GUIADVANCEDOPTIONS]",55.529,0.0,57.998,0.951,56.485,59.512,true,0.969,0.017,0.939
"false","[PLATFORM, ENABLEPNGCRUSH, ROUNDINGHANDLER]",110.138,0.0,111.207,1.18,109.328,113.085,true,0.431,0.004,0.186
"true","[ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",12.303,0.0,13.854,0.191,13.551,14.158,true,0.051,0.004,0.003
"false","[SKIPUPSCALING, HALTONERROR]",3.327,0.0,4.833,0.015,4.808,4.857,true,0.006,0.001,0
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",3.059,0.0,4.544,0.015,4.52,4.567,true,0.015,0.003,0
"false","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY, ENABLEANTIALIASING]",52.909,0.0,78.668,0.769,77.443,79.892,false,24.259,0.308,588.499
"true","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",7.192,0.0,8.713,0.066,8.608,8.818,true,0.021,0.002,0
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",38.478,0.0,39.391,0.539,38.533,40.249,true,0.587,0.015,0.345
"true","[POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM]",3.35,0.0,4.826,0.025,4.786,4.866,true,0.024,0.005,0.001
"true","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",5.768,0.0,7.274,0.041,7.21,7.339,true,0.006,0.001,0
"true","[SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",3.068,0.0,4.555,0.013,4.535,4.575,true,0.013,0.003,0
"true","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALE]",4.622,0.0,6.156,0.037,6.097,6.215,true,0.034,0.006,0.001
"false","[ENABLEPNGCRUSH, DOWNSCALINGALGORITHM]",57.105,0.0,57.439,0.427,56.759,58.118,false,1.166,0.02,1.36
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM]",57.1,0.0,57.642,0.578,56.723,58.562,false,0.958,0.017,0.918
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, VERBOSELOG]",55.534,0.0,57.818,0.483,57.05,58.586,false,0.784,0.014,0.615
"false","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI]",55.534,0.0,64,0.552,63.121,64.878,false,6.966,0.109,48.525
"false","[POSTCONVERTWEBP, GUIADVANCEDOPTIONS]",55.534,0.0,57.006,0.069,56.896,57.116,true,0.028,0,0.001
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",5.707,0.0,7.269,0.08,7.142,7.397,true,0.062,0.009,0.004
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",3.74,0.0,5.242,0.014,5.22,5.265,true,0.002,0,0
"false","[ENABLEMOZJPEG, IOSCREATEIMAGESETFOLDERS]",55.535,0.0,58.409,0.603,57.45,59.368,false,1.374,0.024,1.888
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",190.862,0.0,191.82,0.624,190.826,192.813,true,0.542,0.003,0.294
"true","[OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",175.935,0.0,177.989,0.654,176.949,179.03,true,0.554,0.003,0.307
"true","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",5.797,0.0,7.211,0.176,6.932,7.491,true,0.086,0.012,0.007
"true","[SCALE]",7.394,0.0,8.818,0.107,8.647,8.988,true,0.076,0.009,0.006
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SCALE, IOSCREATEIMAGESETFOLDERS]",7.41,0.0,8.846,0.113,8.667,9.026,true,0.064,0.007,0.004
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",12.316,0.0,13.758,0.006,13.749,13.767,false,0.058,0.004,0.003
"false","[UPSCALINGALGORITHM, HALTONERROR]",46.186,0.0,47.599,0.088,47.459,47.739,true,0.087,0.002,0.008
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",12.278,0.0,15.51,0.055,15.422,15.597,false,1.732,0.112,3
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ROUNDINGHANDLER]",55.529,0.0,58.164,0.497,57.372,58.955,false,1.135,0.02,1.288
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, SCALEMODE]",2.291,0.0,3.789,0.009,3.774,3.804,true,0.002,0.001,0
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE]",2.289,0.0,3.794,0.014,3.773,3.816,true,0.005,0.001,0
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM]",3.345,0.0,4.836,0.015,4.812,4.859,true,0.009,0.002,0
"true","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE, SCALE]",8.399,0.0,9.993,0.091,9.849,10.138,true,0.094,0.009,0.009
"false","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI]",46.186,0.0,52.846,0.418,52.181,53.512,false,5.16,0.098,26.626
"false","[PLATFORM, CLEARDIRBEFORECONVERT]",110.133,0.0,111.967,0.88,110.566,113.367,true,0.334,0.003,0.112
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, CLEARDIRBEFORECONVERT]",55.529,0.0,57.258,0.711,56.127,58.39,true,0.229,0.004,0.052
"true","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",4.009,0.0,5.542,0.058,5.449,5.634,true,0.033,0.006,0.001
"false","[IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",55.529,0.0,58.363,0.947,56.857,59.87,true,1.334,0.023,1.78
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",3.067,0.0,4.557,0.026,4.515,4.599,true,0.01,0.002,0
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY]",52.909,0.0,54.96,0.547,54.09,55.831,true,0.551,0.01,0.304
"true","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",83.791,0.0,84.658,0.3,84.18,85.135,false,0.633,0.007,0.401
"false","[SCALEISHEIGHTDP, ROUNDINGHANDLER]",55.529,0.0,57.723,0.112,57.544,57.902,false,0.694,0.012,0.482
"false","[SCALEISHEIGHTDP, SCALEMODE]",2.291,0.0,3.79,0.01,3.775,3.806,true,0.001,0,0
"true","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",7.082,0.0,8.562,0.1,8.403,8.721,true,0.02,0.002,0
"false","[ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",55.529,0.0,75.544,0.839,74.209,76.88,false,18.515,0.245,342.805
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",5.648,0.0,7.185,0.103,7.022,7.349,true,0.037,0.005,0.001
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE]",17.84,0.0,19.085,0.109,18.912,19.258,false,0.255,0.013,0.065
"false","[INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING]",3.327,0.0,6.55,0.009,6.535,6.564,false,1.723,0.263,2.969
"false","[INCLUDEANDROIDLDPITVDPI, HALTONERROR]",55.529,0.0,62.866,0.328,62.345,63.387,false,5.837,0.093,34.071
"true","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",17.814,0.0,19.403,0.087,19.266,19.541,true,0.089,0.005,0.008
"false","[ENABLEMOZJPEG, SCALE]",7.4,0.0,8.874,0.088,8.734,9.015,true,0.026,0.003,0.001
"true","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",17.707,0.0,18.92,0.157,18.669,19.17,false,0.287,0.015,0.082
"true","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALE]",15.039,0.0,16.171,0.23,15.805,16.537,false,0.368,0.023,0.135
"true","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALEMODE, SCALE]",3.997,0.0,5.482,0.082,5.351,5.614,true,0.015,0.003,0
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",25.153,0.0,26.632,0.048,26.555,26.708,true,0.021,0.001,0
"true","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",4.644,0.0,6.128,0.023,6.091,6.165,true,0.016,0.003,0
"false","[SCALEMODE, IOSCREATEIMAGESETFOLDERS]",2.291,0.0,3.805,0.021,3.771,3.838,true,0.014,0.004,0
"false","[IOSCREATEIMAGESETFOLDERS]",55.529,0.0,57.283,0.396,56.653,57.913,true,0.254,0.004,0.065
"false","[OUTPUTCOMPRESSIONGMODE, ENABLEANTIALIASING]",181.046,0.0,212.935,0.73,211.773,214.096,false,30.389,0.143,923.491
"false","[VERBOSELOG, SCALEMODE]",2.291,0.0,3.791,0.012,3.772,3.81,true,0,0,0
