measured,configuration,feature_wise,feature_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.63,0.307,13.142,14.119,false,13.63,1,185.777
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.276,0.138,17.056,17.496,false,10.574,0.612,111.809
"false","[MONTHSORT, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.572,0.006,1.563,1.582,false,0.012,0.008,0
"false","[UNIQUE, CHECK]",1.56,0.0,1.566,0.008,1.553,1.579,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.409,0.219,13.061,13.757,false,13.409,1,179.801
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER]",65.36,0.0,13.231,0.096,13.079,13.384,false,52.129,3.94,2717.433
"false","[VERSIONSORT, GENERALNUMRICSORT]",77.78,0.0,101.826,0.862,100.454,103.197,false,24.046,0.236,578.21
"false","[HUMANNUMERICSORT, NUMBERICSORT, CHECK]",0.0,0.0,1.539,0.004,1.532,1.546,false,1.539,1,2.369
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",139.54,0.0,103.975,1.619,101.399,106.552,false,35.565,0.342,1264.869
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.541,0.003,1.537,1.546,false,1.541,1,2.375
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.468,0.129,13.262,13.674,false,13.468,1,181.387
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",27.85,0.0,17.158,0.43,16.474,17.842,false,10.692,0.623,114.319
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,103.815,2.048,100.556,107.075,true,1.785,0.017,3.186
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE]",139.54,0.0,32.179,7.229,20.676,43.682,false,107.361,3.336,11526.384
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.538,0.003,1.533,1.542,false,1.538,1,2.365
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE]",77.78,0.0,79.364,6.338,69.279,89.449,true,1.584,0.02,2.509
"false","[HUMANNUMERICSORT, NUMBERICSORT, REVERSE, IGNORECASE]",3.6,0.0,4.833,0.06,4.738,4.929,false,1.233,0.255,1.52
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",77.78,0.0,129.9,1.673,127.237,132.562,false,52.12,0.401,2716.494
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, IGNORECASE]",40.27,0.0,41.209,1.042,39.55,42.867,true,0.939,0.023,0.882
"false","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,103.653,2.046,100.397,106.909,false,40.333,0.389,1626.751
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.535,0.008,1.522,1.547,false,1.535,1,2.356
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.055,0.308,16.565,17.545,false,17.055,1,290.873
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,13.333,0.158,13.082,13.584,false,52.027,3.902,2706.809
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,130.567,3.32,125.284,135.851,false,90.297,0.692,8153.548
"false","[UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.56,0.0,1.539,0.003,1.535,1.544,false,0.021,0.014,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE]",3.6,0.0,29.653,0.968,28.112,31.194,false,26.053,0.879,678.759
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",25.81,0.0,287.196,3.299,281.947,292.445,false,261.386,0.91,68322.641
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",27.85,0.0,13.41,0.198,13.095,13.725,false,14.44,1.077,208.514
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK]",0.0,0.0,1.538,0.005,1.53,1.546,false,1.538,1,2.365
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE]",0.0,0.0,4.929,0.078,4.805,5.053,false,4.929,1,24.295
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.29,0.271,12.858,13.722,false,13.29,1,176.624
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",77.78,0.0,126.192,2.052,122.927,129.457,false,48.412,0.384,2343.722
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.477,0.081,13.348,13.607,false,13.477,1,181.63
"false","[MONTHSORT, IGNORECASE]",77.78,0.0,60.503,10.452,43.872,77.134,false,17.277,0.286,298.495
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",25.81,0.0,287.981,4.65,280.582,295.38,false,262.171,0.91,68733.633
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.118,0.401,16.48,17.757,false,17.118,1,293.026
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",63.32,0.0,285.927,1.275,283.898,287.956,false,222.607,0.779,49553.876
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",25.81,0.0,112.255,1.746,109.477,115.032,false,86.445,0.77,7472.738
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE]",25.81,0.0,21.591,0.273,21.157,22.025,false,4.219,0.195,17.8
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.538,0.014,1.516,1.56,true,0.022,0.014,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,1.543,0.001,1.54,1.545,false,1.543,1,2.381
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",65.36,0.0,17.083,0.162,16.825,17.341,false,48.277,2.826,2330.669
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.315,0.201,16.995,17.634,false,17.315,1,299.809
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.408,0.704,16.287,18.529,false,17.408,1,303.038
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",139.54,0.0,104.575,1.596,102.036,107.113,false,34.965,0.334,1222.551
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",25.81,0.0,21.688,0.55,20.813,22.564,false,4.122,0.19,16.991
"false","[MERGE, CHECK, REVERSE, IGNORECASE]",63.32,0.0,30.929,5.25,22.575,39.284,false,32.391,1.047,1049.177
"false","[CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.561,0.01,1.545,1.576,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MERGE, GENERALNUMRICSORT]",102.03,0.0,288.159,4.332,281.267,295.052,false,186.129,0.646,34644.005
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.575,0.004,1.568,1.581,false,1.575,1,2.481
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",0.0,0.0,29.817,0.221,29.466,30.169,false,29.817,1,889.053
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.535,0.005,1.527,1.543,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, CHECK, IGNORECASE]",0.0,0.0,1.565,0.012,1.546,1.584,false,1.565,1,2.449
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.536,0.005,1.529,1.544,false,1.536,1,2.359
"false","[MONTHSORT, DICTIONARYORDER, REVERSE]",77.78,0.0,63.536,12.997,42.856,84.217,true,14.244,0.224,202.892
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, REVERSE]",25.81,0.0,21.548,0.192,21.242,21.854,false,4.262,0.198,18.165
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK]",0.0,0.0,1.568,0.004,1.562,1.574,false,1.568,1,2.459
"false","[CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.533,0.008,1.52,1.546,false,0.027,0.018,0.001
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,103.152,1.009,101.547,104.757,false,25.372,0.246,643.738
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.567,0.007,1.556,1.578,true,0.007,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",0.0,0.0,29.91,0.168,29.642,30.177,false,29.91,1,894.608
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",0.0,0.0,13.379,0.191,13.076,13.683,false,13.379,1,178.998
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,17.239,0.427,16.56,17.918,false,17.239,1,297.183
"false","[MONTHSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",65.36,0.0,17.482,0.261,17.067,17.898,false,47.878,2.739,2292.303
"false","[IGNORELEADINGBLANKS, MONTHSORT, GENERALNUMRICSORT]",40.27,0.0,102.02,0.729,100.86,103.18,false,61.75,0.605,3813.062
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.6,0.0,3.509,0.074,3.391,3.626,true,0.091,0.026,0.008
"true","[IGNORELEADINGBLANKS]",40.27,0.0,41.929,1.59,39.399,44.46,true,1.659,0.04,2.752
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.541,0.002,1.538,1.545,false,1.541,1,2.375
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.437,0.29,16.975,17.899,false,17.437,1,304.049
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",63.32,0.0,147.037,8.15,134.068,160.006,false,83.717,0.569,7008.536
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",3.6,0.0,29.701,1.346,27.559,31.843,false,26.101,0.879,681.262
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,17.309,0.191,17.005,17.613,false,48.051,2.776,2308.899
"false","[UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.56,0.0,1.533,0.009,1.519,1.547,false,0.027,0.018,0.001
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.539,0.005,1.532,1.547,false,1.539,1,2.369
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.525,0.074,13.407,13.643,false,13.525,1,182.926
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",0.0,0.0,1.54,0.003,1.535,1.544,false,1.54,1,2.372
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,131.932,1.912,128.89,134.974,false,91.662,0.695,8401.922
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, REVERSE]",139.54,0.0,30.076,4.091,23.565,36.586,false,109.464,3.64,11982.367
"false","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, IGNORECASE]",40.27,0.0,50.734,0.361,50.159,51.309,false,10.464,0.206,109.495
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",40.27,0.0,128.888,1.885,125.889,131.887,false,88.618,0.688,7853.15
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,286.555,2.955,281.853,291.257,false,223.235,0.779,49833.865
"false","[MONTHSORT, MERGE, IGNORECASE]",139.54,0.0,143.504,6.346,133.407,153.602,true,3.964,0.028,15.713
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",65.36,0.0,17.309,0.198,16.993,17.624,false,48.051,2.776,2308.899
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,17.305,0.236,16.929,17.681,false,48.055,2.777,2309.283
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",0.0,0.0,13.358,0.134,13.145,13.57,false,13.358,1,178.436
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER]",3.6,0.0,3.527,0.034,3.473,3.581,false,0.073,0.021,0.005
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",77.78,0.0,129.368,3.478,123.834,134.902,false,51.588,0.399,2661.322
"false","[IGNORELEADINGBLANKS, VERSIONSORT, REVERSE]",40.27,0.0,40.768,1.255,38.771,42.764,true,0.498,0.012,0.248
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,30.011,0.156,29.763,30.259,false,30.011,1,900.66
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",25.81,0.0,103.509,1.962,100.387,106.631,false,77.699,0.751,6037.135
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.533,0.007,1.522,1.543,false,1.533,1,2.35
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,13.484,0.235,13.109,13.858,false,13.484,1,181.818
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.535,0.004,1.529,1.541,false,1.535,1,2.356
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.33,0.154,13.085,13.576,false,13.33,1,177.689
"false","[VERSIONSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.223,0.274,12.787,13.659,false,13.223,1,174.848
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",3.6,0.0,4.83,0.067,4.724,4.937,false,1.23,0.255,1.513
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.56,0.0,1.573,0.004,1.567,1.579,false,0.013,0.008,0
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",65.36,0.0,13.151,0.172,12.877,13.424,false,52.209,3.97,2725.78
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.54,0.01,1.525,1.556,false,1.54,1,2.372
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK]",25.81,0.0,115.546,2.563,111.468,119.624,false,89.736,0.777,8052.55
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,4.962,0.064,4.86,5.064,false,4.962,1,24.621
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.56,0.0,1.568,0.009,1.554,1.582,true,0.008,0.005,0
"false","[MONTHSORT, MERGE, UNIQUE, CHECK]",63.32,0.0,141.449,7.198,129.995,152.904,false,78.129,0.552,6104.141
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,13.365,0.198,13.05,13.68,false,51.995,3.89,2703.48
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",65.36,0.0,17.078,0.259,16.666,17.49,false,48.282,2.827,2331.152
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, CHECK, GENERALNUMRICSORT]",25.81,0.0,293.296,2.017,290.087,296.505,false,267.486,0.912,71548.76
"false","[NUMBERICSORT, UNIQUE, IGNORECASE]",3.6,0.0,30.186,0.213,29.848,30.525,false,26.586,0.881,706.815
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",139.54,0.0,31.986,3.63,26.21,37.763,false,107.554,3.363,11567.863
"false","[NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",0.0,0.0,1.535,0.008,1.523,1.548,false,1.535,1,2.356
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",65.36,0.0,13.142,0.166,12.878,13.405,false,52.218,3.973,2726.72
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",139.54,0.0,290.583,4.029,284.171,296.994,false,151.043,0.52,22813.988
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",63.32,0.0,102.989,1.392,100.774,105.203,false,39.669,0.385,1573.63
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.42,0.397,16.789,18.052,false,17.42,1,303.456
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",63.32,0.0,288.686,6.766,277.919,299.452,false,225.366,0.781,50789.834
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",27.85,0.0,17.119,0.235,16.744,17.493,false,10.731,0.627,115.154
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.323,0.295,16.853,17.793,false,17.323,1,300.086
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",102.03,0.0,21.785,0.469,21.039,22.531,false,80.245,3.683,6439.26
"false","[REVERSE, GENERALNUMRICSORT]",77.78,0.0,103.268,1.009,101.662,104.873,false,25.488,0.247,649.638
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",63.32,0.0,140.111,0.688,139.016,141.205,false,76.791,0.548,5896.858
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",3.6,0.0,29.496,0.974,27.946,31.047,false,25.896,0.878,670.603
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",3.6,0.0,29.747,1.274,27.72,31.774,false,26.147,0.879,683.666
"false","[IGNORELEADINGBLANKS, GENERALNUMRICSORT]",40.27,0.0,101.429,0.976,99.875,102.982,false,61.159,0.603,3740.423
"false","[IGNORELEADINGBLANKS, MONTHSORT]",40.27,0.0,40.945,0.455,40.222,41.668,true,0.675,0.016,0.456
"false","[CHECK, GENERALNUMRICSORT]",1.56,0.0,1.532,0.007,1.522,1.543,false,0.028,0.018,0.001
"false","[VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",77.78,0.0,103.797,0.554,102.916,104.678,false,26.017,0.251,676.884
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.54,0.007,1.529,1.552,false,1.54,1,2.372
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,1.531,0.007,1.52,1.543,false,1.531,1,2.344
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,13.217,0.161,12.961,13.473,false,13.217,1,174.689
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.568,0.008,1.556,1.58,false,1.568,1,2.459
"false","[MERGE, NUMBERICSORT, UNIQUE, IGNORECASE]",65.36,0.0,13.179,0.216,12.835,13.523,false,52.181,3.959,2722.857
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",27.85,0.0,17.346,0.448,16.632,18.059,false,10.504,0.606,110.334
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, IGNORECASE]",25.81,0.0,112.189,1.43,109.914,114.465,false,86.379,0.77,7461.332
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.113,0.377,16.513,17.712,false,17.113,1,292.855
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,13.462,0.314,12.962,13.962,false,14.388,1.069,207.015
"false","[NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",3.6,0.0,4.907,0.108,4.735,5.08,false,1.307,0.266,1.708
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",65.36,0.0,17.219,0.25,16.821,17.617,false,48.141,2.796,2317.556
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK]",0.0,0.0,1.565,0.007,1.554,1.575,false,1.565,1,2.449
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",139.54,0.0,102.905,0.858,101.54,104.27,false,36.635,0.356,1342.123
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.538,0.006,1.528,1.549,false,1.538,1,2.365
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.236,0.177,16.955,17.518,false,17.236,1,297.08
"false","[VERSIONSORT, HUMANNUMERICSORT]",77.78,0.0,72.88,14.368,50.018,95.743,true,4.9,0.067,24.01
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.03,0.0,103.775,2.499,99.798,107.752,true,1.745,0.017,3.045
"false","[UNIQUE, CHECK, REVERSE]",1.56,0.0,1.572,0.002,1.569,1.575,false,0.012,0.008,0
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, REVERSE, IGNORECASE]",102.03,0.0,21.627,0.328,21.105,22.15,false,80.403,3.718,6464.642
"false","[MONTHSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",139.54,0.0,29.205,1.151,27.375,31.036,false,110.335,3.778,12173.812
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, REVERSE]",40.27,0.0,41.53,0.839,40.195,42.866,true,1.26,0.03,1.588
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",27.85,0.0,17.147,0.391,16.525,17.768,false,10.703,0.624,114.554
