measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.534,0.011,1.518,1.551,true,0.004,0.003,0
"true","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",102.73,0.0,103.368,1.864,100.402,106.334,true,0.638,0.006,0.407
"true","[MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",28.884,0.0,28.245,3.676,22.395,34.095,true,0.639,0.023,0.408
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",28.884,0.0,32.62,3.288,27.389,37.852,true,3.736,0.115,13.958
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",13.424,0.0,13.335,0.195,13.024,13.646,true,0.089,0.007,0.008
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",133.756,0.0,131.374,4.358,124.44,138.309,true,2.382,0.018,5.674
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.54,0.015,1.516,1.563,true,0,0,0
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.535,0.005,1.527,1.543,true,0.008,0.005,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",28.458,0.0,29.482,1.242,27.505,31.459,true,1.024,0.035,1.049
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, IGNORECASE]",73.117,0.0,71.495,22.289,36.027,106.962,true,1.622,0.023,2.631
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",13.632,0.0,13.637,0.12,13.445,13.828,true,0.005,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",287.137,0.0,289.38,3.092,284.46,294.301,true,2.243,0.008,5.031
"false","[MONTHSORT, MERGE, NUMBERICSORT]",13.058,0.0,13.344,0.153,13.1,13.587,false,0.286,0.021,0.082
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.778,0.0,104.302,1.536,101.859,106.746,true,1.524,0.015,2.323
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.471,0.0,13.479,0.183,13.187,13.77,true,0.008,0.001,0
"false","[MONTHSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.529,0.005,1.521,1.536,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK]",1.535,0.0,1.533,0.01,1.517,1.549,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE]",13.258,0.0,13.379,0.264,12.96,13.798,true,0.121,0.009,0.015
"false","[HUMANNUMERICSORT, NUMBERICSORT]",3.505,0.0,3.496,0.024,3.458,3.535,true,0.009,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.533,0.009,1.519,1.547,true,0.003,0.002,0
"false","[NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.472,0.0,3.434,0.036,3.377,3.492,true,0.038,0.011,0.001
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",29.308,0.0,30.234,0.226,29.874,30.594,false,0.926,0.031,0.857
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK]",137.983,0.0,142.3,7.955,129.642,154.959,true,4.317,0.03,18.636
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",21.298,0.0,22.044,0.518,21.219,22.869,true,0.746,0.034,0.557
"true","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.53,0.011,1.512,1.548,true,0.01,0.007,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",4.887,0.0,4.917,0.086,4.78,5.054,true,0.03,0.006,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE]",21.282,0.0,21.838,0.281,21.39,22.286,false,0.556,0.025,0.309
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.949,0.0,102.504,2.168,99.055,105.954,true,1.445,0.014,2.088
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.54,0.0,1.542,0.004,1.536,1.547,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.534,0.0,1.538,0.004,1.531,1.544,true,0.004,0.003,0
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.509,0.371,12.918,14.1,true,0.126,0.009,0.016
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",21.422,0.0,21.804,0.442,21.101,22.508,true,0.382,0.018,0.146
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.542,0.0,1.532,0.005,1.524,1.54,false,0.01,0.007,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.126,0.058,17.033,17.218,false,0.105,0.006,0.011
"true","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",17.289,0.0,16.979,0.167,16.713,17.245,false,0.31,0.018,0.096
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",293.14,0.0,287.284,3.652,281.473,293.095,false,5.856,0.02,34.293
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.535,0.0,1.53,0.009,1.515,1.544,true,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.537,0.009,1.523,1.551,true,0.007,0.005,0
"false","[HUMANNUMERICSORT, REVERSE, GENERALNUMRICSORT]",103.152,0.0,103.455,0.351,102.897,104.013,true,0.303,0.003,0.092
"false","[MONTHSORT, MERGE]",151.839,0.0,146.106,8.378,132.775,159.438,true,5.733,0.039,32.867
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",131.053,0.0,130.699,2.245,127.127,134.27,true,0.354,0.003,0.125
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.697,0.0,103.126,1.216,101.192,105.06,true,0.429,0.004,0.184
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.418,0.0,13.543,0.147,13.309,13.777,true,0.125,0.009,0.016
"true","[IGNORELEADINGBLANKS, MERGE, CHECK]",116.209,0.0,114.561,1.63,111.966,117.155,true,1.648,0.014,2.716
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",32.214,0.0,32.089,3.916,25.858,38.319,true,0.125,0.004,0.016
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.471,0.0,13.308,0.198,12.993,13.623,true,0.163,0.012,0.027
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.138,0.0,13.215,0.101,13.055,13.375,true,0.077,0.006,0.006
"true","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",5.266,0.0,4.89,0.054,4.804,4.975,false,0.376,0.077,0.141
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.567,0.0,1.571,0.012,1.552,1.59,true,0.004,0.003,0
"true","[MERGE, CHECK]",137.983,0.0,141.767,6.387,131.604,151.93,true,3.784,0.027,14.319
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",284.691,0.0,286.153,1.514,283.744,288.563,true,1.462,0.005,2.137
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",13.379,0.0,13.317,0.226,12.958,13.677,true,0.062,0.005,0.004
"true","[MERGE, UNIQUE, REVERSE, IGNORECASE]",28.158,0.0,29.298,2.722,24.966,33.629,true,1.14,0.039,1.3
"false","[UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.532,0.0,1.532,0.006,1.523,1.542,true,0,0,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT]",13.34,0.0,13.433,0.063,13.332,13.533,true,0.093,0.007,0.009
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.048,0.0,104.144,0.631,103.141,105.148,true,0.096,0.001,0.009
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",125.006,0.0,126.631,0.947,125.124,128.138,false,1.625,0.013,2.641
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.049,0.0,29.552,1.377,27.362,31.743,true,0.497,0.017,0.247
"true","[REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.91,0.0,103.614,0.956,102.092,105.135,true,0.704,0.007,0.496
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",112.05,0.0,112.773,0.915,111.316,114.229,true,0.723,0.006,0.523
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK]",1.557,0.0,1.568,0.006,1.558,1.578,false,0.011,0.007,0
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.25,0.379,12.647,13.852,true,0.133,0.01,0.018
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.539,0.0,1.53,0.005,1.523,1.538,false,0.009,0.006,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT]",13.058,0.0,13.158,0.142,12.932,13.383,true,0.1,0.008,0.01
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",285.698,0.0,287.462,2.66,283.229,291.695,true,1.764,0.006,3.112
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",285.698,0.0,288.96,3.957,282.663,295.257,true,3.262,0.011,10.641
"true","[MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",284.14,0.0,289.164,2.703,284.864,293.465,false,5.024,0.017,25.241
"false","[MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",32.214,0.0,32.893,4.106,26.36,39.425,true,0.679,0.021,0.461
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",288.614,0.0,290.514,5.41,281.905,299.123,true,1.9,0.007,3.61
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",74.709,0.0,70.669,14.38,47.788,93.55,true,4.04,0.057,16.322
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, IGNORECASE]",13.433,0.0,13.327,0.214,12.986,13.668,true,0.106,0.008,0.011
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, CHECK]",13.45,0.0,13.178,0.124,12.98,13.376,false,0.272,0.021,0.074
"true","[IGNORELEADINGBLANKS, MERGE, IGNORECASE]",110.865,0.0,113.316,0.403,112.675,113.956,false,2.451,0.022,6.007
"true","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",103.384,0.0,103.877,0.905,102.437,105.318,true,0.493,0.005,0.243
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",102.778,0.0,102.96,1.99,99.794,106.126,true,0.182,0.002,0.033
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.399,0.0,17.235,0.257,16.826,17.644,true,0.164,0.01,0.027
"true","[UNIQUE, REVERSE, GENERALNUMRICSORT]",127.619,0.0,132.394,2.782,127.967,136.821,false,4.775,0.036,22.801
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.532,0.0,1.533,0.012,1.514,1.553,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",101.883,0.0,101.678,0.846,100.332,103.024,true,0.205,0.002,0.042
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.274,0.0,13.13,0.229,12.767,13.494,true,0.144,0.011,0.021
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK]",1.57,0.0,1.566,0.012,1.547,1.584,true,0.004,0.003,0
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,16.893,0.149,16.656,17.13,false,0.33,0.02,0.109
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",30.049,0.0,29.56,0.919,28.097,31.022,true,0.489,0.017,0.239
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE]",30.31,0.0,29.505,1.26,27.5,31.509,true,0.805,0.027,0.648
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",3.411,0.0,3.541,0.057,3.45,3.631,false,0.13,0.037,0.017
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, IGNORECASE]",33.271,0.0,30.594,3.088,25.68,35.508,true,2.677,0.088,7.166
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE]",151.839,0.0,140.051,1.468,137.715,142.387,false,11.788,0.084,138.957
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER]",93.132,0.0,93.728,7.118,82.402,105.055,true,0.596,0.006,0.355
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",21.515,0.0,21.209,0.841,19.871,22.548,true,0.306,0.014,0.094
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",30.213,0.0,30.083,0.292,29.618,30.547,true,0.13,0.004,0.017
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",29.304,0.0,29.894,0.265,29.472,30.317,false,0.59,0.02,0.348
"true","[IGNORELEADINGBLANKS, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",127.468,0.0,127.398,0.397,126.766,128.031,true,0.07,0.001,0.005
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",21.219,0.0,21.526,0.305,21.041,22.011,true,0.307,0.014,0.094
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",16.906,0.0,17.461,0.225,17.104,17.819,false,0.555,0.032,0.308
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",133.756,0.0,128.589,0.525,127.753,129.424,false,5.167,0.04,26.698
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, REVERSE]",21.282,0.0,21.455,0.307,20.966,21.944,true,0.173,0.008,0.03
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0.0,1.536,0.004,1.529,1.543,true,0.003,0.002,0
"false","[MONTHSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",5.266,0.0,4.747,0.161,4.49,5.004,false,0.519,0.109,0.269
"false","[MONTHSORT, VERSIONSORT, MERGE, REVERSE, GENERALNUMRICSORT]",103.488,0.0,102.775,0.726,101.619,103.931,true,0.713,0.007,0.508
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.417,0.0,3.555,0.095,3.404,3.707,true,0.138,0.039,0.019
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.276,0.0,13.221,0.209,12.887,13.554,true,0.055,0.004,0.003
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, IGNORECASE]",3.446,0.0,3.611,0.063,3.511,3.711,false,0.165,0.046,0.027
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.417,0.0,13.359,0.473,12.605,14.112,true,0.058,0.004,0.003
"true","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.535,0.006,1.524,1.545,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.54,0.003,1.535,1.545,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.399,0.0,17.218,0.106,17.049,17.387,false,0.181,0.011,0.033
"false","[HUMANNUMERICSORT, CHECK]",1.557,0.0,1.569,0.002,1.565,1.573,false,0.012,0.008,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",16.984,0.0,17.095,0.188,16.796,17.394,true,0.111,0.006,0.012
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.53,0.004,1.524,1.537,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE]",113.33,0.0,113.461,1.811,110.579,116.344,true,0.131,0.001,0.017
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",5.266,0.0,4.93,0.066,4.825,5.035,false,0.336,0.068,0.113
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",30.234,0.0,30.108,0.071,29.995,30.22,false,0.126,0.004,0.016
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.557,0.0,1.568,0.003,1.563,1.572,false,0.011,0.007,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.276,0.0,14.346,1.756,11.551,17.141,true,1.07,0.075,1.145
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.53,0.0,1.537,0.005,1.53,1.545,true,0.007,0.005,0
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.259,0.0,16.876,0.479,16.114,17.639,true,0.383,0.023,0.147
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",62.847,0.0,80.74,5.502,71.985,89.495,false,17.893,0.222,320.159
"false","[MERGE, DICTIONARYORDER, IGNORECASE]",152.064,0.0,136.781,3.25,131.61,141.952,false,15.283,0.112,233.57
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.517,0.0,13.48,0.25,13.082,13.878,true,0.037,0.003,0.001
"false","[MONTHSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",101.883,0.0,101.507,0.276,101.068,101.947,true,0.376,0.004,0.141
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.57,0.0,1.566,0.01,1.55,1.583,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE]",51.202,0.0,51.494,0.384,50.884,52.105,true,0.292,0.006,0.085
"true","[MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.476,0.0,17.168,0.241,16.785,17.551,true,0.308,0.018,0.095
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",126.846,0.0,127,0.943,125.5,128.5,true,0.154,0.001,0.024
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.561,0.0,1.566,0.007,1.555,1.578,true,0.005,0.003,0
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE]",113.385,0.0,113.679,2.648,109.466,117.893,true,0.294,0.003,0.086
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",98.801,0.0,84.947,3.103,80.009,89.885,false,13.854,0.163,191.933
"false","[NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",3.49,0.0,3.573,0.104,3.407,3.739,true,0.083,0.023,0.007
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",288.093,0.0,286.862,4.642,279.475,294.249,true,1.231,0.004,1.515
"true","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",16.796,0.0,17.497,0.442,16.793,18.201,true,0.701,0.04,0.491
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",13.406,0.0,13.3,0.261,12.884,13.715,true,0.106,0.008,0.011
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT]",66.513,0.0,73.562,13.778,51.638,95.486,true,7.049,0.096,49.688
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",17.444,0.0,17.379,0.271,16.948,17.81,true,0.065,0.004,0.004
"false","[UNIQUE, DICTIONARYORDER]",93.132,0.0,90.391,8.655,76.62,104.163,true,2.741,0.03,7.513
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",103.293,0.0,104.345,0.657,103.299,105.39,false,1.052,0.01,1.107
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, CHECK]",1.57,0.0,1.569,0.008,1.557,1.581,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,16.925,0.379,16.322,17.528,true,0.096,0.006,0.009
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.223,0.0,17.034,0.324,16.518,17.551,true,0.189,0.011,0.036
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.383,0.0,13.42,0.194,13.112,13.728,true,0.037,0.003,0.001
"true","[MERGE, REVERSE, GENERALNUMRICSORT]",103.488,0.0,103.989,1.829,101.079,106.9,true,0.501,0.005,0.251
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.611,0.0,13.51,0.371,12.919,14.101,true,0.101,0.007,0.01
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",21.515,0.0,22.195,0.347,21.643,22.747,false,0.68,0.031,0.462
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.539,0.0,1.54,0.005,1.532,1.548,true,0.001,0.001,0
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE]",30.31,0.0,29.921,0.224,29.564,30.277,false,0.389,0.013,0.151
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.527,0.0,1.537,0.006,1.528,1.546,false,0.01,0.007,0
"true","[NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.532,0.0,1.538,0.006,1.528,1.547,true,0.006,0.004,0
