measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[VERSIONSORT, GENERALNUMRICSORT, IGNORECASE]",101.08,0.0,100.802,0,0,0,false,0.278,0.003,0.077
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",139.17,0.0,13.538,0,0,0,false,125.632,9.28,15783.399
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,104.192,0,0,0,true,104.192,1,10855.973
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,106.018,0,0,0,true,106.018,1,11239.816
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",122.44,0.0,289.174,0,0,0,false,166.734,0.577,27800.227
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, CHECK]",39.54,0.0,1.536,0,0,0,false,38.004,24.742,1444.304
"false","[VERSIONSORT, HUMANNUMERICSORT, REVERSE, GENERALNUMRICSORT]",77.1,0.0,104.617,0,0,0,false,27.517,0.263,757.185
"false","[MONTHSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",59.6,0.0,127.349,0,0,0,false,67.749,0.532,4589.927
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,16.422,0,0,0,true,16.422,1,269.682
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",129.09,0.0,13.36,0,0,0,false,115.73,8.662,13393.433
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",0.0,0.0,13.121,0,0,0,true,13.121,1,172.161
"true","[MONTHSORT, NUMBERICSORT]",3.2,0.0,3.507,0,0,0,false,0.307,0.088,0.094
"false","[UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.568,0,0,0,true,1.568,1,2.459
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",3.33,0.0,17.868,0,0,0,false,14.538,0.814,211.353
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",0.0,0.0,30.135,0,0,0,true,30.135,1,908.118
"true","[MONTHSORT, VERSIONSORT]",77.74,0.0,57.45,0,0,0,false,20.29,0.353,411.684
"false","[HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",0.0,0.0,4.922,0,0,0,true,4.922,1,24.226
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.405,0,0,0,true,13.405,1,179.694
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",146.93,0.0,104.233,0,0,0,false,42.697,0.41,1823.034
"false","[MONTHSORT, VERSIONSORT, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.528,0,0,0,true,1.528,1,2.335
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",94.8,0.0,104.747,0,0,0,false,9.947,0.095,98.943
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, IGNORECASE]",111.57,0.0,154.123,0,0,0,false,42.553,0.276,1810.758
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, IGNORECASE]",112.48,0.0,113.626,0,0,0,false,1.146,0.01,1.313
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.534,0,0,0,true,1.534,1,2.353
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.516,0,0,0,true,17.516,1,306.81
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.54,0,0,0,true,1.54,1,2.372
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",209.77,0.0,290.578,0,0,0,false,80.808,0.278,6529.933
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",100.57,0.0,136.973,0,0,0,false,36.403,0.266,1325.178
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.533,0,0,0,true,1.533,1,2.35
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",0.0,0.0,4.701,0,0,0,true,4.701,1,22.099
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",93.42,0.0,13.785,0,0,0,false,79.635,5.777,6341.733
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",117.44,0.0,103.838,0,0,0,false,13.602,0.131,185.014
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, CHECK]",138.58,0.0,151.845,0,0,0,false,13.265,0.087,175.96
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",0.0,0.0,105.247,0,0,0,true,105.247,1,11076.931
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.04,0,0,0,true,17.04,1,290.362
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT]",13.13,0.0,13.216,0,0,0,false,0.086,0.007,0.007
"false","[IGNORELEADINGBLANKS, REVERSE, GENERALNUMRICSORT, IGNORECASE]",76.02,0.0,102.21,0,0,0,false,26.19,0.256,685.916
"false","[VERSIONSORT, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",249.39,0.0,282.52,0,0,0,false,33.13,0.117,1097.597
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE, GENERALNUMRICSORT]",144.16,0.0,102.384,0,0,0,false,41.776,0.408,1745.234
"false","[VERSIONSORT, REVERSE, GENERALNUMRICSORT]",101.08,0.0,103.998,0,0,0,false,2.918,0.028,8.515
"true","[MONTHSORT, CHECK]",1.02,0.0,1.572,0,0,0,false,0.552,0.351,0.305
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",0.0,0.0,41.374,0,0,0,true,41.374,1,1711.808
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",0.0,0.0,113.371,0,0,0,true,113.371,1,12852.984
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",176.67,0.0,295.117,0,0,0,false,118.447,0.401,14029.692
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,13.595,0,0,0,true,13.595,1,184.824
"false","[VERSIONSORT, DICTIONARYORDER, REVERSE]",54.04,0.0,83.079,0,0,0,false,29.039,0.35,843.264
"false","[VERSIONSORT, UNIQUE, GENERALNUMRICSORT]",92.7,0.0,127.439,0,0,0,false,34.739,0.273,1206.798
"true","[HUMANNUMERICSORT]",77.74,0.0,65.407,0,0,0,false,12.333,0.189,152.103
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.34,0,0,0,true,17.34,1,300.676
"true","[DICTIONARYORDER, GENERALNUMRICSORT]",101.08,0.0,102.715,0,0,0,false,1.635,0.016,2.673
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, REVERSE]",0.0,0.0,17.127,0,0,0,true,17.127,1,293.334
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.752,0,0,0,true,17.752,1,315.134
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,30.43,0,0,0,true,30.43,1,925.985
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.209,0,0,0,true,17.209,1,296.15
"true","[IGNORELEADINGBLANKS, CHECK]",1.58,0.0,1.566,0,0,0,false,0.014,0.009,0
"false","[MERGE, DICTIONARYORDER, CHECK, REVERSE]",23.52,0.0,34.32,0,0,0,false,10.8,0.315,116.64
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.09,0.0,104.719,0,0,0,false,104.629,0.999,10947.228
"false","[MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",249.39,0.0,285.104,0,0,0,false,35.714,0.125,1275.49
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",0.0,0.0,13.291,0,0,0,true,13.291,1,176.651
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.541,0,0,0,true,1.541,1,2.375
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT]",13.47,0.0,13.113,0,0,0,false,0.357,0.027,0.127
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,30.363,0,0,0,true,30.363,1,921.912
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.526,0,0,0,true,1.526,1,2.329
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.449,0,0,0,true,17.449,1,304.468
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.381,0,0,0,true,17.381,1,302.099
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,17.725,0,0,0,true,17.725,1,314.176
"false","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, GENERALNUMRICSORT]",94.75,0.0,133.95,0,0,0,false,39.2,0.293,1536.64
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,33.395,0,0,0,true,33.395,1,1115.226
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",72.08,0.0,17.793,0,0,0,false,54.287,3.051,2947.078
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",101.13,0.0,111.263,0,0,0,false,10.133,0.091,102.678
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT]",283.2,0.0,286.34,0,0,0,false,3.14,0.011,9.86
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT]",260.93,0.0,287.572,0,0,0,false,26.642,0.093,709.796
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",0.0,0.0,13.163,0,0,0,true,13.163,1,173.265
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",44.39,0.0,128.592,0,0,0,false,84.202,0.655,7089.977
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",1.53,0.0,1.534,0,0,0,false,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.538,0,0,0,true,1.538,1,2.365
"false","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",139.63,0.0,101.515,0,0,0,false,38.115,0.375,1452.753
"false","[MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,25.547,0,0,0,true,25.547,1,652.649
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,28.751,0,0,0,true,28.751,1,826.62
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",50.57,0.0,13.049,0,0,0,false,37.521,2.875,1407.825
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",0.0,0.0,1.554,0,0,0,true,1.554,1,2.415
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,128.113,0,0,0,true,128.113,1,16412.941
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.531,0,0,0,true,1.531,1,2.344
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",34.9,0.0,27.624,0,0,0,false,7.276,0.263,52.94
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, IGNORECASE]",39.73,0.0,96.55,0,0,0,false,56.82,0.589,3228.512
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",124.0,0.0,13.777,0,0,0,false,110.223,8.001,12149.11
