measured,configuration,splat,splat_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,102.802,0,0,0,false,1.337,0.013,1.788
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.128,0,13.56,0,0,0,false,0.432,0.032,0.187
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, CHECK]",1.538,0,1.52,0,0,0,false,0.018,0.012,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",23.059,0,21.977,0,0,0,false,1.082,0.049,1.171
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.538,0,1.541,0,0,0,false,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.128,0,13.432,0,0,0,false,0.304,0.023,0.092
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",13.128,0,13.28,0,0,0,false,0.152,0.011,0.023
"false","[UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",128.984,0,130.885,0,0,0,false,1.901,0.015,3.614
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",283.202,0,287.764,0,0,0,false,4.562,0.016,20.812
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.396,0,3.319,0,0,0,false,0.077,0.023,0.006
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.152,0,0,0,false,0.024,0.002,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",17.398,0,17.341,0,0,0,false,0.057,0.003,0.003
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",29.905,0,30.183,0,0,0,false,0.278,0.009,0.077
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT]",13.128,0,13.451,0,0,0,false,0.323,0.024,0.104
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK]",13.128,0,13.415,0,0,0,false,0.287,0.021,0.082
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.128,0,13.636,0,0,0,false,0.508,0.037,0.258
"false","[IGNORELEADINGBLANKS, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.534,0,0,0,false,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,287.462,0,0,0,false,4.26,0.015,18.148
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.572,0,1.572,0,0,0,false,0,0,0
"false","[NUMBERICSORT, UNIQUE, CHECK, REVERSE]",1.539,0,1.544,0,0,0,false,0.005,0.003,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.398,0,17.092,0,0,0,false,0.306,0.018,0.094
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.53,0,0,0,false,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.538,0,1.543,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.101,0,103.58,0,0,0,false,0.479,0.005,0.229
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.572,0,1.571,0,0,0,false,0.001,0.001,0
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",29.905,0,29.906,0,0,0,false,0.001,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.474,0,0,0,false,0.346,0.026,0.12
"false","[MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.573,0,1.561,0,0,0,false,0.012,0.008,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",101.703,0,101.924,0,0,0,false,0.221,0.002,0.049
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",113.67,0,116.181,0,0,0,false,2.511,0.022,6.305
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, IGNORECASE]",113.102,0,111.326,0,0,0,false,1.776,0.016,3.154
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",57.863,0,50.114,0,0,0,false,7.749,0.155,60.047
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.538,0,1.532,0,0,0,false,0.006,0.004,0
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",154.145,0,137.991,0,0,0,false,16.154,0.117,260.952
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.499,0,0,0,false,0.371,0.027,0.138
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, REVERSE]",17.398,0,17.703,0,0,0,false,0.305,0.017,0.093
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.101,0,104.153,0,0,0,false,1.052,0.01,1.107
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.154,0,0,0,false,0.026,0.002,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.128,0,13.379,0,0,0,false,0.251,0.019,0.063
"false","[MONTHSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.54,0,1.532,0,0,0,false,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",4.839,0,4.772,0,0,0,false,0.067,0.014,0.004
"false","[VERSIONSORT]",85.76,0,50.773,0,0,0,false,34.987,0.689,1224.09
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.006,0,0,0,false,0.122,0.009,0.015
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.372,0,0,0,false,0.026,0.001,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",29.905,0,30.129,0,0,0,false,0.224,0.007,0.05
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,101.881,0,0,0,false,2.258,0.022,5.099
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.398,0,17.576,0,0,0,false,0.178,0.01,0.032
"false","[MONTHSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",154.145,0,139.195,0,0,0,false,14.95,0.107,223.503
"false","[IGNORELEADINGBLANKS, GENERALNUMRICSORT, IGNORECASE]",101.703,0,102.741,0,0,0,false,1.038,0.01,1.077
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.839,0,5.032,0,0,0,false,0.193,0.038,0.037
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE]",51.088,0,52.658,0,0,0,false,1.57,0.03,2.465
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",13.128,0,13.177,0,0,0,false,0.049,0.004,0.002
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.525,0,0,0,false,0.014,0.009,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.128,0,13.068,0,0,0,false,0.06,0.005,0.004
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.839,0,5.027,0,0,0,false,0.188,0.037,0.035
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, IGNORECASE]",113.102,0,111.155,0,0,0,false,1.947,0.018,3.791
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.128,0,13.009,0,0,0,false,0.119,0.009,0.014
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE]",17.398,0,16.956,0,0,0,false,0.442,0.026,0.195
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,285.471,0,0,0,false,2.269,0.008,5.148
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.398,0,17.395,0,0,0,false,0.003,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",113.67,0,115.62,0,0,0,false,1.95,0.017,3.803
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.538,0,0,0,false,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,16.756,0,0,0,false,0.642,0.038,0.412
"false","[NUMBERICSORT, DICTIONARYORDER, REVERSE]",4.839,0,4.846,0,0,0,false,0.007,0.001,0
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, REVERSE]",4.839,0,4.705,0,0,0,false,0.134,0.028,0.018
"false","[VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",1.551,0,1.561,0,0,0,false,0.01,0.006,0
"false","[IGNORELEADINGBLANKS, MERGE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,283.193,0,0,0,false,0.009,0,0
"true","[IGNORELEADINGBLANKS, REVERSE]",39.591,0,42.437,0,0,0,false,2.846,0.067,8.1
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.143,0,0,0,false,0.015,0.001,0
"false","[MERGE, CHECK, REVERSE]",31.775,0,27.722,0,0,0,false,4.053,0.146,16.427
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.537,0,0,0,false,0.003,0.002,0
"true","[IGNORELEADINGBLANKS, UNIQUE, IGNORECASE]",50.072,0,50.738,0,0,0,false,0.666,0.013,0.444
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.398,0,17.255,0,0,0,false,0.143,0.008,0.02
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.128,0,13.314,0,0,0,false,0.186,0.014,0.035
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",30.267,0,29.988,0,0,0,false,0.279,0.009,0.078
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.398,0,17.448,0,0,0,false,0.05,0.003,0.003
"false","[MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,284.963,0,0,0,false,1.761,0.006,3.101
"false","[MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",65.105,0,78.248,0,0,0,false,13.143,0.168,172.738
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.398,0,17.478,0,0,0,false,0.08,0.005,0.006
"false","[NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.532,0,0,0,false,0.007,0.005,0
"false","[GENERALNUMRICSORT, IGNORECASE]",101.703,0,102.972,0,0,0,false,1.269,0.012,1.61
"false","[IGNORELEADINGBLANKS, VERSIONSORT]",42.464,0,40.588,0,0,0,false,1.876,0.046,3.519
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.398,0,17.87,0,0,0,false,0.472,0.026,0.223
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.895,0,0,0,false,0.756,0.007,0.572
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,16.988,0,0,0,false,0.41,0.024,0.168
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",128.984,0,131.16,0,0,0,false,2.176,0.017,4.735
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.54,0,1.529,0,0,0,false,0.011,0.007,0
"false","[IGNORELEADINGBLANKS, NUMBERICSORT]",3.396,0,3.524,0,0,0,false,0.128,0.036,0.016
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, GENERALNUMRICSORT]",283.202,0,287.139,0,0,0,false,3.937,0.014,15.5
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",13.128,0,13.327,0,0,0,false,0.199,0.015,0.04
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.839,0,4.947,0,0,0,false,0.108,0.022,0.012
"false","[HUMANNUMERICSORT, GENERALNUMRICSORT]",101.703,0,101.559,0,0,0,false,0.144,0.001,0.021
"false","[MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,103.89,0,0,0,false,0.249,0.002,0.062
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",30.267,0,30.342,0,0,0,false,0.075,0.002,0.006
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,284.568,0,0,0,false,1.366,0.005,1.866
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",17.398,0,17.071,0,0,0,false,0.327,0.019,0.107
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.128,0,13.236,0,0,0,false,0.108,0.008,0.012
"true","[CHECK, REVERSE]",1.572,0,1.556,0,0,0,false,0.016,0.01,0
"false","[UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",128.984,0,127.713,0,0,0,false,1.271,0.01,1.615
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,289.01,0,0,0,false,5.808,0.02,33.733
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.536,0,0,0,false,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, IGNORECASE]",13.128,0,13.273,0,0,0,false,0.145,0.011,0.021
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.52,0,0,0,false,0.017,0.011,0
"false","[MERGE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,294.161,0,0,0,false,10.959,0.037,120.1
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.128,0,13.709,0,0,0,false,0.581,0.042,0.338
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",103.101,0,102.865,0,0,0,false,0.236,0.002,0.056
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.398,0,17.591,0,0,0,false,0.193,0.011,0.037
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",28.587,0,28.774,0,0,0,false,0.187,0.006,0.035
"true","[IGNORELEADINGBLANKS, MERGE, REVERSE]",22.012,0,21.598,0,0,0,false,0.414,0.019,0.171
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE]",22.012,0,22.536,0,0,0,false,0.524,0.023,0.275
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER]",51.088,0,49.911,0,0,0,false,1.177,0.024,1.385
"false","[IGNORELEADINGBLANKS, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.537,0,1.537,0,0,0,false,0,0,0
"false","[HUMANNUMERICSORT, NUMBERICSORT, REVERSE]",4.839,0,4.858,0,0,0,false,0.019,0.004,0
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",28.587,0,27.881,0,0,0,false,0.706,0.025,0.498
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.215,0,0,0,false,0.087,0.007,0.008
"true","[NUMBERICSORT, UNIQUE, REVERSE]",29.905,0,29.534,0,0,0,false,0.371,0.013,0.138
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",17.398,0,17.292,0,0,0,false,0.106,0.006,0.011
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, CHECK, IGNORECASE]",13.128,0,13.34,0,0,0,false,0.212,0.016,0.045
"false","[HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.539,0,1.519,0,0,0,false,0.02,0.013,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.539,0,1.54,0,0,0,false,0.001,0.001,0
"false","[MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.469,0,0,0,false,0.071,0.004,0.005
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",17.398,0,17.217,0,0,0,false,0.181,0.011,0.033
"false","[UNIQUE, CHECK, GENERALNUMRICSORT]",1.54,0,1.529,0,0,0,false,0.011,0.007,0
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,16.924,0,0,0,false,0.474,0.028,0.225
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,103.592,0,0,0,false,0.547,0.005,0.299
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.576,0,1.575,0,0,0,false,0.001,0.001,0
"false","[VERSIONSORT, UNIQUE, REVERSE]",83.2,0,91.155,0,0,0,false,7.955,0.087,63.282
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, GENERALNUMRICSORT]",283.202,0,283.009,0,0,0,false,0.193,0.001,0.037
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.433,0,0,0,false,0.305,0.023,0.093
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",13.128,0,13.699,0,0,0,false,0.571,0.042,0.326
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.539,0,1.543,0,0,0,false,0.004,0.003,0
"false","[MONTHSORT, MERGE, DICTIONARYORDER, GENERALNUMRICSORT]",283.202,0,281.333,0,0,0,false,1.869,0.007,3.493
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.544,0,0,0,false,0.005,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.398,0,17.297,0,0,0,false,0.101,0.006,0.01
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",128.984,0,133.617,0,0,0,false,4.633,0.035,21.465
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.236,0,0,0,false,0.108,0.008,0.012
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,103.755,0,0,0,false,0.384,0.004,0.147
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",50.072,0,52.545,0,0,0,false,2.473,0.047,6.116
"false","[MONTHSORT, MERGE, REVERSE]",31.775,0,27.829,0,0,0,false,3.946,0.142,15.571
"false","[VERSIONSORT, MERGE]",138.684,0,138.254,0,0,0,false,0.43,0.003,0.185
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.047,0,0,0,false,0.351,0.021,0.123
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",1.573,0,1.56,0,0,0,false,0.013,0.008,0
"false","[MERGE, UNIQUE, CHECK, IGNORECASE]",154.145,0,156.286,0,0,0,false,2.141,0.014,4.584
"false","[MONTHSORT, REVERSE]",57.863,0,56.729,0,0,0,false,1.134,0.02,1.286
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.36,0,0,0,false,0.232,0.017,0.054
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",4.839,0,4.884,0,0,0,false,0.045,0.009,0.002
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.542,0,0,0,false,0.003,0.002,0
"false","[MERGE, UNIQUE, GENERALNUMRICSORT]",283.202,0,288.054,0,0,0,false,4.852,0.017,23.542
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.499,0,0,0,false,0.371,0.027,0.138
"false","[MONTHSORT, UNIQUE, GENERALNUMRICSORT]",126.286,0,126.685,0,0,0,false,0.399,0.003,0.159
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK, REVERSE]",1.539,0,1.519,0,0,0,false,0.02,0.013,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE, GENERALNUMRICSORT]",104.139,0,102.221,0,0,0,false,1.918,0.019,3.679
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK, GENERALNUMRICSORT]",283.202,0,282.066,0,0,0,false,1.136,0.004,1.29
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",104.139,0,103.131,0,0,0,false,1.008,0.01,1.016
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.022,0,0,0,false,0.376,0.022,0.141
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",23.059,0,22.722,0,0,0,false,0.337,0.015,0.114
"false","[MONTHSORT, UNIQUE, CHECK, IGNORECASE]",1.551,0,1.574,0,0,0,false,0.023,0.015,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0,1.536,0,0,0,false,0.002,0.001,0
"false","[HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.396,0,3.609,0,0,0,false,0.213,0.059,0.045
