measured,configuration,pair_wise,pair_wise_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",285.69,0.0,287.196,3.299,281.947,292.445,true,1.506,0.005,2.268
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",19.83,0.0,13.41,0.198,13.095,13.725,false,6.42,0.479,41.216
"false","[NUMBERICSORT, DICTIONARYORDER, CHECK]",1.54,0.0,1.538,0.005,1.53,1.546,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE]",3.5,0.0,4.929,0.078,4.805,5.053,false,1.429,0.29,2.042
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",273.13,0.0,13.29,0.271,12.858,13.722,false,259.84,19.552,67516.826
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",146.97,0.0,126.192,2.052,122.927,129.457,false,20.778,0.165,431.725
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",151.76,0.0,13.477,0.081,13.348,13.607,false,138.283,10.261,19122.188
"true","[MONTHSORT, IGNORECASE]",63.86,0.0,60.503,10.452,43.872,77.134,true,3.357,0.055,11.269
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",285.69,0.0,287.981,4.65,280.582,295.38,true,2.291,0.008,5.249
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",82.91,0.0,17.118,0.401,16.48,17.757,false,65.792,3.843,4328.587
"false","[VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",250.21,0.0,285.927,1.275,283.898,287.956,false,35.717,0.125,1275.704
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",147.99,0.0,112.255,1.746,109.477,115.032,false,35.735,0.318,1276.99
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE]",27.99,0.0,21.591,0.273,21.157,22.025,false,6.399,0.296,40.947
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",61.27,0.0,1.538,0.014,1.516,1.56,false,59.732,38.837,3567.912
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, REVERSE]",27.25,0.0,1.543,0.001,1.54,1.545,false,25.707,16.66,660.85
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",21.57,0.0,17.083,0.162,16.825,17.341,false,4.487,0.263,20.133
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",131.87,0.0,17.315,0.201,16.995,17.634,false,114.555,6.616,13122.848
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE]",0.0,0.0,17.408,0.704,16.287,18.529,false,17.408,1,303.038
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",215.01,0.0,104.575,1.596,102.036,107.113,false,110.435,1.056,12195.889
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",27.99,0.0,21.688,0.55,20.813,22.564,false,6.302,0.291,39.715
"false","[MERGE, CHECK, REVERSE, IGNORECASE]",60.18,0.0,30.929,5.25,22.575,39.284,false,29.251,0.946,855.621
"false","[CHECK, REVERSE, IGNORECASE]",13.42,0.0,1.561,0.01,1.545,1.576,false,11.859,7.597,140.636
"false","[IGNORELEADINGBLANKS, MERGE, GENERALNUMRICSORT]",281.94,0.0,288.159,4.332,281.267,295.052,true,6.219,0.022,38.676
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",0.0,0.0,1.575,0.004,1.568,1.581,false,1.575,1,2.481
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",63.64,0.0,29.817,0.221,29.466,30.169,false,33.823,1.134,1143.995
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",82.72,0.0,1.535,0.005,1.527,1.543,false,81.185,52.889,6591.004
"false","[IGNORELEADINGBLANKS, CHECK, IGNORECASE]",0.0,0.0,1.565,0.012,1.546,1.584,false,1.565,1,2.449
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",67.54,0.0,1.536,0.005,1.529,1.544,false,66.004,42.971,4356.528
"false","[MONTHSORT, DICTIONARYORDER, REVERSE]",73.97,0.0,63.536,12.997,42.856,84.217,true,10.434,0.164,108.868
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, CHECK, REVERSE]",27.99,0.0,21.548,0.192,21.242,21.854,false,6.442,0.299,41.499
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK]",10.84,0.0,1.568,0.004,1.562,1.574,false,9.272,5.913,85.97
"false","[CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",12.84,0.0,1.533,0.008,1.52,1.546,false,11.307,7.376,127.848
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",117.53,0.0,103.152,1.009,101.547,104.757,false,14.378,0.139,206.727
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, IGNORECASE]",13.42,0.0,1.567,0.007,1.556,1.578,false,11.853,7.564,140.494
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",55.58,0.0,29.91,0.168,29.642,30.177,false,25.67,0.858,658.949
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",111.13,0.0,13.379,0.191,13.076,13.683,false,97.751,7.306,9555.258
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",93.49,0.0,17.239,0.427,16.56,17.918,false,76.251,4.423,5814.215
"false","[MONTHSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",12.29,0.0,17.482,0.261,17.067,17.898,false,5.192,0.297,26.957
"false","[IGNORELEADINGBLANKS, MONTHSORT, GENERALNUMRICSORT]",101.74,0.0,102.02,0.729,100.86,103.18,true,0.28,0.003,0.078
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.48,0.0,3.509,0.074,3.391,3.626,true,0.029,0.008,0.001
"true","[IGNORELEADINGBLANKS]",43.7,0.0,41.929,1.59,39.399,44.46,true,1.771,0.042,3.136
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",25.47,0.0,1.541,0.002,1.538,1.545,false,23.929,15.528,572.597
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",143.49,0.0,17.437,0.29,16.975,17.899,false,126.053,7.229,15889.359
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",218.39,0.0,147.037,8.15,134.068,160.006,false,71.353,0.485,5091.251
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",63.23,0.0,29.701,1.346,27.559,31.843,false,33.529,1.129,1124.194
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",43.94,0.0,17.309,0.191,17.005,17.613,false,26.631,1.539,709.21
"false","[UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.69,0.0,1.533,0.009,1.519,1.547,false,0.843,0.55,0.711
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,1.539,0.005,1.532,1.547,false,1.539,1,2.369
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",151.76,0.0,13.525,0.074,13.407,13.643,false,138.235,10.221,19108.915
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",36.53,0.0,1.54,0.003,1.535,1.544,false,34.99,22.721,1224.3
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",182.92,0.0,131.932,1.912,128.89,134.974,false,50.988,0.386,2599.776
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, REVERSE]",31.91,0.0,30.076,4.091,23.565,36.586,true,1.834,0.061,3.364
"false","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, IGNORECASE]",64.3,0.0,50.734,0.361,50.159,51.309,false,13.566,0.267,184.036
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",151.44,0.0,128.888,1.885,125.889,131.887,false,22.552,0.175,508.593
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",269.71,0.0,286.555,2.955,281.853,291.257,false,16.845,0.059,283.754
"false","[MONTHSORT, MERGE, IGNORECASE]",151.91,0.0,143.504,6.346,133.407,153.602,true,8.406,0.059,70.661
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE]",0.0,0.0,17.309,0.198,16.993,17.624,false,17.309,1,299.601
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",43.94,0.0,17.305,0.236,16.929,17.681,false,26.635,1.539,709.423
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",127.12,0.0,13.358,0.134,13.145,13.57,false,113.762,8.516,12941.793
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER]",7.52,0.0,3.527,0.034,3.473,3.581,false,3.993,1.132,15.944
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",176.07,0.0,129.368,3.478,123.834,134.902,false,46.702,0.361,2181.077
"false","[IGNORELEADINGBLANKS, VERSIONSORT, REVERSE]",43.7,0.0,40.768,1.255,38.771,42.764,false,2.932,0.072,8.597
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",45.86,0.0,30.011,0.156,29.763,30.259,false,15.849,0.528,251.191
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",165.69,0.0,103.509,1.962,100.387,106.631,false,62.181,0.601,3866.477
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",46.84,0.0,1.533,0.007,1.522,1.543,false,45.307,29.554,2052.724
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",213.49,0.0,13.484,0.235,13.109,13.858,false,200.006,14.833,40002.4
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",96.64,0.0,1.535,0.004,1.529,1.541,false,95.105,61.958,9044.961
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",181.93,0.0,13.33,0.154,13.085,13.576,false,168.6,12.648,28425.96
"false","[VERSIONSORT, MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",151.76,0.0,13.223,0.274,12.787,13.659,false,138.537,10.477,19192.5
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",18.84,0.0,4.83,0.067,4.724,4.937,false,14.01,2.901,196.28
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",22.7,0.0,1.573,0.004,1.567,1.579,false,21.127,13.431,446.35
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",23.85,0.0,13.151,0.172,12.877,13.424,false,10.699,0.814,114.469
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",25.47,0.0,1.54,0.01,1.525,1.556,false,23.93,15.539,572.645
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK]",147.05,0.0,115.546,2.563,111.468,119.624,false,31.504,0.273,992.502
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",36.58,0.0,4.962,0.064,4.86,5.064,false,31.618,6.372,999.698
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",32.75,0.0,1.568,0.009,1.554,1.582,false,31.182,19.886,972.317
"false","[MONTHSORT, MERGE, UNIQUE, CHECK]",179.07,0.0,141.449,7.198,129.995,152.904,false,37.621,0.266,1415.34
"false","[MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",132.29,0.0,13.365,0.198,13.05,13.68,false,118.925,8.898,14143.156
"false","[MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",0.0,0.0,17.078,0.259,16.666,17.49,false,17.078,1,291.658
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, CHECK, GENERALNUMRICSORT]",275.47,0.0,293.296,2.017,290.087,296.505,false,17.826,0.061,317.766
"false","[NUMBERICSORT, UNIQUE, IGNORECASE]",6.69,0.0,30.186,0.213,29.848,30.525,false,23.496,0.778,552.062
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",41.19,0.0,31.986,3.63,26.21,37.763,false,9.204,0.288,84.714
"false","[NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",0.71,0.0,1.535,0.008,1.523,1.548,false,0.825,0.537,0.681
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",33.13,0.0,13.142,0.166,12.878,13.405,false,19.988,1.521,399.52
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",324.79,0.0,290.583,4.029,284.171,296.994,false,34.207,0.118,1170.119
"false","[MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",172.08,0.0,102.989,1.392,100.774,105.203,false,69.091,0.671,4773.566
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",112.01,0.0,17.42,0.397,16.789,18.052,false,94.59,5.43,8947.268
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",250.21,0.0,288.686,6.766,277.919,299.452,false,38.476,0.133,1480.403
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",1.34,0.0,17.119,0.235,16.744,17.493,false,15.779,0.922,248.977
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",67.87,0.0,17.323,0.295,16.853,17.793,false,50.547,2.918,2554.999
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",33.29,0.0,21.785,0.469,21.039,22.531,false,11.505,0.528,132.365
"true","[REVERSE, GENERALNUMRICSORT]",106.21,0.0,103.268,1.009,101.662,104.873,false,2.942,0.028,8.655
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK]",138.31,0.0,140.111,0.688,139.016,141.205,false,1.801,0.013,3.244
"false","[NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",16.8,0.0,29.496,0.974,27.946,31.047,false,12.696,0.43,161.188
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",77.38,0.0,29.747,1.274,27.72,31.774,false,47.633,1.601,2268.903
"true","[IGNORELEADINGBLANKS, GENERALNUMRICSORT]",101.74,0.0,101.429,0.976,99.875,102.982,true,0.311,0.003,0.097
"true","[IGNORELEADINGBLANKS, MONTHSORT]",43.7,0.0,40.945,0.455,40.222,41.668,false,2.755,0.067,7.59
"true","[CHECK, GENERALNUMRICSORT]",1.52,0.0,1.532,0.007,1.522,1.543,false,0.012,0.008,0
"false","[VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",117.53,0.0,103.797,0.554,102.916,104.678,false,13.733,0.132,188.595
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",6.08,0.0,1.54,0.007,1.529,1.552,false,4.54,2.948,20.612
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, CHECK, REVERSE]",27.25,0.0,1.531,0.007,1.52,1.543,false,25.719,16.799,661.467
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",212.55,0.0,13.217,0.161,12.961,13.473,false,199.333,15.082,39733.645
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, REVERSE, IGNORECASE]",22.16,0.0,1.568,0.008,1.556,1.58,false,20.592,13.133,424.03
"false","[MERGE, NUMBERICSORT, UNIQUE, IGNORECASE]",33.13,0.0,13.179,0.216,12.835,13.523,false,19.951,1.514,398.042
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",1.34,0.0,17.346,0.448,16.632,18.059,false,16.006,0.923,256.192
"false","[IGNORELEADINGBLANKS, MERGE, CHECK, IGNORECASE]",147.99,0.0,112.189,1.43,109.914,114.465,false,35.801,0.319,1281.712
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",165.9,0.0,17.113,0.377,16.513,17.712,false,148.787,8.694,22137.571
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",154.07,0.0,13.462,0.314,12.962,13.962,false,140.608,10.445,19770.61
"false","[NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",18.84,0.0,4.907,0.108,4.735,5.08,false,13.933,2.839,194.128
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",43.94,0.0,17.219,0.25,16.821,17.617,false,26.721,1.552,714.012
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, CHECK]",10.84,0.0,1.565,0.007,1.554,1.575,false,9.275,5.927,86.026
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",246.49,0.0,102.905,0.858,101.54,104.27,false,143.585,1.395,20616.652
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",57.9,0.0,1.538,0.006,1.528,1.549,false,56.362,36.646,3176.675
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",23.72,0.0,17.236,0.177,16.955,17.518,false,6.484,0.376,42.042
"true","[VERSIONSORT, HUMANNUMERICSORT]",73.97,0.0,72.88,14.368,50.018,95.743,true,1.09,0.015,1.188
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",242.19,0.0,103.775,2.499,99.798,107.752,false,138.415,1.334,19158.712
"false","[UNIQUE, CHECK, REVERSE]",11.38,0.0,1.572,0.002,1.569,1.575,false,9.808,6.239,96.197
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, REVERSE, IGNORECASE]",42.57,0.0,21.627,0.328,21.105,22.15,false,20.943,0.968,438.609
"false","[MONTHSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",104.32,0.0,29.205,1.151,27.375,31.036,false,75.115,2.572,5642.263
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, REVERSE]",43.7,0.0,41.53,0.839,40.195,42.866,false,2.17,0.052,4.709
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",75.0,0.0,17.147,0.391,16.525,17.768,false,57.853,3.374,3346.97
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",0.0,0.0,1.54,0.001,1.538,1.542,false,1.54,1,2.372
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, DICTIONARYORDER, IGNORECASE]",33.59,0.0,41.662,1.118,39.884,43.441,false,8.072,0.194,65.157
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",93.49,0.0,17.141,0.339,16.602,17.679,false,76.349,4.454,5829.17
"false","[VERSIONSORT, DICTIONARYORDER, CHECK]",2.1,0.0,1.563,0.009,1.548,1.577,false,0.537,0.344,0.288
"true","[IGNORELEADINGBLANKS, MERGE]",111.42,0.0,112.936,1.924,109.875,115.997,true,1.516,0.013,2.298
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, REVERSE]",113.56,0.0,51.046,1.054,49.369,52.723,false,62.514,1.225,3908
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",83.28,0.0,1.567,0.009,1.553,1.581,false,81.713,52.146,6677.014
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",0.0,0.0,3.429,0.067,3.322,3.536,false,3.429,1,11.758
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",16.19,0.0,1.534,0.004,1.527,1.541,false,14.656,9.554,214.798
"true","[REVERSE, IGNORECASE]",85.29,0.0,61.099,10.486,44.413,77.784,false,24.191,0.396,585.204
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",15.15,0.0,3.526,0.073,3.41,3.643,false,11.624,3.297,135.117
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",133.42,0.0,29.419,2.433,25.547,33.291,false,104.001,3.535,10816.208
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, IGNORECASE]",95.78,0.0,50.077,0.387,49.462,50.692,false,45.703,0.913,2088.764
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",0.0,0.0,17.121,0.261,16.705,17.537,false,17.121,1,293.129
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",43.94,0.0,16.953,0.489,16.175,17.73,false,26.987,1.592,728.298
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",84.68,0.0,30.285,0.169,30.016,30.553,false,54.395,1.796,2958.816
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, IGNORECASE]",26.42,0.0,1.54,0.006,1.53,1.55,false,24.88,16.156,619.014
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",16.19,0.0,1.539,0.006,1.529,1.549,false,14.651,9.52,214.652
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER, REVERSE]",43.7,0.0,40.913,1.477,38.564,43.263,false,2.787,0.068,7.767
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER]",112.35,0.0,89.281,14.961,65.475,113.087,true,23.069,0.258,532.179
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, REVERSE]",43.7,0.0,41.055,0.729,39.895,42.215,false,2.645,0.064,6.996
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",59.64,0.0,21.633,0.327,21.112,22.154,false,38.007,1.757,1444.532
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",273.13,0.0,13.45,0.273,13.016,13.884,false,259.68,19.307,67433.702
"false","[UNIQUE, GENERALNUMRICSORT, IGNORECASE]",105.38,0.0,127.157,0.851,125.802,128.511,false,21.777,0.171,474.238
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",125.14,0.0,17.178,0.429,16.495,17.861,false,107.962,6.285,11655.793
